MeasurementDateGMT,Carbon Monoxide (mg/m3),Nitric Oxide (ug/m3),Nitrogen Dioxide (ug/m3),Oxides of Nitrogen (ug/m3),Ozone (ug/m3),PM10 Particulate (ug/m3),Sulphur Dioxide (ug/m3)
2020-05-28 08:00:00,0.2,25.6,35.5,74.7,31.7,,1.4
2020-05-28 09:00:00,0.2,24.8,39.5,77.4,31.8,,1.7
2020-05-28 10:00:00,0.3,27.9,41.3,84.0,40.2,,1.9
2020-05-28 11:00:00,0.4,24.4,40.7,78.1,48.0,,1.9
2020-05-28 12:00:00,0.4,25.1,37.0,75.4,50.3,,1.7
2020-05-28 13:00:00,0.4,20.7,36.7,68.5,51.1,,1.7
2020-05-28 14:00:00,0.5,25.4,49.2,88.2,47.8,,2.0
2020-05-28 15:00:00,0.6,28.2,50.8,94.0,50.4,,2.2
2020-05-28 16:00:00,0.5,32.6,60.8,110.7,46.2,,2.6
2020-05-28 17:00:00,0.5,31.1,46.4,94.0,51.0,,2.7
2020-05-28 18:00:00,0.5,20.4,43.5,74.8,51.7,,2.0
2020-05-28 19:00:00,0.5,15.7,37.1,61.2,51.3,,1.7
2020-05-28 20:00:00,0.5,12.7,32.9,52.4,51.4,,1.4
2020-05-28 21:00:00,0.4,10.2,29.3,44.9,50.0,,1.3
2020-05-28 22:00:00,0.3,9.4,27.8,42.1,48.5,,1.3
2020-05-28 23:00:00,0.2,8.9,26.9,40.5,48.1,,1.5
2020-05-29 00:00:00,0.2,4.5,21.6,28.5,49.6,,1.2
2020-05-29 01:00:00,,2.3,18.2,21.7,48.9,,0.5
2020-05-29 02:00:00,0.1,1.4,17.2,19.3,47.6,,0.2
2020-05-29 03:00:00,0.1,2.2,16.7,20.1,45.7,,0.3
2020-05-29 04:00:00,0.1,1.7,21.6,24.3,37.4,,0.4
2020-05-29 05:00:00,0.1,2.2,20.5,23.9,35.8,,0.4
2020-05-29 06:00:00,0.1,9.4,28.2,42.6,30.8,,0.8
2020-05-29 07:00:00,0.2,36.0,53.7,108.8,19.3,,2.0
2020-05-29 08:00:00,0.2,36.7,48.5,104.7,21.3,,2.1
2020-05-29 09:00:00,0.2,30.5,45.9,92.7,25.6,,2.5
2020-05-29 10:00:00,0.2,26.6,40.5,81.3,40.0,,2.3
2020-05-29 11:00:00,0.2,29.1,47.9,92.5,42.4,,2.0
2020-05-29 12:00:00,0.3,21.4,46.6,79.3,50.5,,2.2
2020-05-29 13:00:00,0.4,22.5,48.2,82.7,55.1,,2.0
2020-05-29 14:00:00,0.4,30.7,57.3,104.4,49.5,,2.4
2020-05-29 15:00:00,0.3,23.2,45.0,80.7,58.9,,2.8
2020-05-29 16:00:00,0.3,21.1,45.9,78.3,65.2,,3.1
2020-05-29 17:00:00,0.3,20.5,51.3,82.7,61.2,,2.5
2020-05-29 18:00:00,0.4,13.8,40.0,61.2,58.7,,2.3
2020-05-29 19:00:00,0.5,14.9,47.0,69.9,56.3,,2.3
2020-05-29 20:00:00,0.6,15.8,42.6,66.9,57.8,,1.8
2020-05-29 21:00:00,0.5,10.6,39.0,55.3,55.2,,1.7
2020-05-29 22:00:00,0.4,9.0,32.5,46.3,57.3,,1.5
2020-05-29 23:00:00,0.3,6.5,28.6,38.5,60.7,,1.5
2020-05-30 00:00:00,0.2,4.8,19.4,26.8,60.9,,1.1
2020-05-30 01:00:00,,0.9,11.9,13.2,63.1,,1.0
2020-05-30 02:00:00,0.2,0.8,9.7,11.0,56.9,,0.4
2020-05-30 03:00:00,0.1,0.4,8.3,8.9,55.3,,0.2
2020-05-30 04:00:00,0.1,0.9,9.4,10.8,51.6,,0.5
2020-05-30 05:00:00,0.1,1.7,12.6,15.2,44.5,,0.4
2020-05-30 06:00:00,0.1,2.9,19.2,23.6,39.3,,0.6
2020-05-30 07:00:00,0.1,4.7,19.5,26.7,39.4,,0.5
2020-05-30 08:00:00,0.1,4.7,18.8,26.0,42.2,,0.7
2020-05-30 09:00:00,0.1,8.5,24.9,38.0,40.5,,1.3
2020-05-30 10:00:00,0.1,7.8,26.8,38.7,50.5,,1.8
2020-05-30 11:00:00,0.2,9.3,36.1,50.4,69.7,,2.5
2020-05-30 12:00:00,0.3,6.2,24.0,33.6,92.9,,2.2
2020-05-30 13:00:00,0.4,12.2,35.4,54.1,87.2,,2.0
2020-05-30 14:00:00,0.4,5.9,24.5,33.6,90.6,,1.5
2020-05-30 15:00:00,0.3,6.6,23.7,33.7,89.3,,1.3
2020-05-30 16:00:00,0.4,9.0,30.5,44.3,81.7,,1.1
2020-05-30 17:00:00,0.4,7.6,31.5,43.2,91.2,,1.4
2020-05-30 18:00:00,0.4,8.6,34.2,47.5,85.3,,1.9
2020-05-30 19:00:00,0.5,9.7,36.3,51.1,84.5,,2.0
2020-05-30 20:00:00,0.4,7.5,34.0,45.5,84.6,,2.1
2020-05-30 21:00:00,0.4,5.9,35.9,45.0,80.3,,1.8
2020-05-30 22:00:00,0.3,2.9,26.0,30.4,81.2,,1.3
2020-05-30 23:00:00,0.2,1.4,21.3,23.4,81.6,,1.3
2020-05-31 00:00:00,0.2,1.9,19.1,22.0,83.8,,1.3
2020-05-31 01:00:00,,0.7,13.3,14.4,84.2,,0.7
2020-05-31 02:00:00,0.2,1.4,11.8,14.0,80.0,,0.0
2020-05-31 03:00:00,0.1,0.5,8.1,8.9,79.6,,0.2
2020-05-31 04:00:00,0.1,0.5,6.6,7.3,79.1,,0.2
2020-05-31 05:00:00,0.1,0.4,8.2,8.8,74.5,,0.1
2020-05-31 06:00:00,0.1,1.1,12.6,14.3,66.5,,0.2
2020-05-31 07:00:00,0.1,2.9,15.3,19.7,60.4,,0.2
2020-05-31 08:00:00,0.1,4.4,20.7,27.5,54.6,,0.5
2020-05-31 09:00:00,0.1,7.0,24.4,35.2,56.1,,2.0
2020-05-31 10:00:00,0.2,4.8,20.4,27.8,69.6,,1.7
2020-05-31 11:00:00,0.3,6.6,21.0,31.1,76.6,,1.2
2020-05-31 12:00:00,0.3,5.6,21.3,29.9,83.3,,1.0
2020-05-31 13:00:00,0.3,5.6,18.7,27.4,89.4,,1.1
2020-05-31 14:00:00,0.3,5.6,21.0,29.7,88.6,,2.3
2020-05-31 15:00:00,0.3,5.8,17.2,26.1,76.4,,0.6
2020-05-31 16:00:00,0.3,5.3,15.2,23.4,73.2,,0.6
2020-05-31 17:00:00,0.3,11.4,27.0,44.6,65.3,,0.8
2020-05-31 18:00:00,0.3,8.1,22.7,35.1,68.1,,0.9
2020-05-31 19:00:00,0.3,7.2,26.2,37.2,66.4,,0.8
2020-05-31 20:00:00,0.3,6.4,25.1,34.8,67.7,,0.7
2020-05-31 21:00:00,0.2,5.2,21.8,29.8,66.9,,0.5
2020-05-31 22:00:00,0.2,1.8,16.5,19.2,68.3,,0.1
2020-05-31 23:00:00,0.2,0.9,11.7,13.0,69.4,,0.3
2020-06-01 00:00:00,0.1,0.8,7.7,8.9,69.2,,0.3
2020-06-01 01:00:00,,0.6,8.1,9.1,67.2,,0.5
2020-06-01 02:00:00,0.1,0.8,8.6,9.8,60.8,,0.3
2020-06-01 03:00:00,0.1,0.6,11.1,12.0,57.1,,0.1
2020-06-01 04:00:00,0.1,0.6,11.2,12.1,52.9,,0.0
2020-06-01 05:00:00,0.1,1.7,13.4,15.9,48.9,,0.1
2020-06-01 06:00:00,0.1,3.8,21.1,26.9,42.2,,0.1
2020-06-01 07:00:00,0.2,9.9,28.6,43.7,34.7,,0.5
2020-06-01 08:00:00,0.1,10.3,32.0,47.8,36.2,,0.5
2020-06-01 09:00:00,0.1,7.6,26.6,38.2,43.1,,0.9
2020-06-01 10:00:00,0.1,6.9,24.3,34.9,52.4,,1.2
2020-06-01 11:00:00,0.1,8.0,22.7,35.0,71.6,,1.0
2020-06-01 12:00:00,0.2,10.2,33.4,49.1,79.1,,1.5
2020-06-01 13:00:00,0.2,4.8,20.2,27.5,89.1,,1.5
2020-06-01 14:00:00,0.2,12.4,39.0,58.0,73.3,,1.9
2020-06-01 15:00:00,0.3,13.8,44.0,65.2,79.5,,1.7
2020-06-01 16:00:00,0.3,9.1,42.3,56.2,81.9,,1.3
2020-06-01 17:00:00,0.3,12.5,37.4,56.6,68.5,,1.4
2020-06-01 18:00:00,0.3,8.7,31.6,44.9,75.6,,0.9
2020-06-01 19:00:00,0.3,6.7,36.5,46.8,77.3,,1.7
2020-06-01 20:00:00,0.2,9.3,36.2,50.5,65.5,,1.2
2020-06-01 21:00:00,0.2,10.4,40.5,56.4,58.4,,1.5
2020-06-01 22:00:00,0.3,12.0,48.5,67.0,49.1,,1.5
2020-06-01 23:00:00,0.2,3.7,25.1,30.7,58.2,,1.0
2020-06-02 00:00:00,0.1,2.1,20.6,23.8,58.6,,0.9
2020-06-02 01:00:00,,0.5,10.5,11.3,64.8,,0.9
2020-06-02 02:00:00,0.1,1.4,14.8,16.9,53.8,,0.6
2020-06-02 03:00:00,0.1,0.8,12.5,13.7,53.4,,0.5
2020-06-02 04:00:00,0.1,1.9,14.3,17.1,46.0,,0.1
2020-06-02 05:00:00,0.1,2.9,17.8,22.2,45.3,,0.3
2020-06-02 06:00:00,0.1,4.1,22.8,29.0,46.7,,0.5
2020-06-02 07:00:00,0.1,8.8,29.9,43.4,45.8,,0.8
2020-06-02 08:00:00,0.1,7.6,22.8,34.4,51.0,,0.9
2020-06-02 09:00:00,0.1,8.9,27.5,41.1,44.4,,1.3
2020-06-02 10:00:00,0.1,7.1,19.7,30.6,56.4,,1.2
2020-06-02 11:00:00,0.2,4.3,15.7,22.2,73.7,,0.9
2020-06-02 12:00:00,0.2,4.3,19.7,26.3,76.7,,1.0
2020-06-02 13:00:00,0.2,3.6,19.9,25.4,84.1,,1.1
2020-06-02 14:00:00,0.2,4.0,19.0,25.0,88.2,,1.1
2020-06-02 15:00:00,0.2,5.0,26.0,33.7,87.5,,1.2
2020-06-02 16:00:00,0.2,5.7,26.4,35.1,90.0,,1.1
2020-06-02 17:00:00,0.2,3.6,22.0,27.5,93.3,,1.1
2020-06-02 18:00:00,0.2,4.3,22.1,28.7,94.1,,1.1
2020-06-02 19:00:00,0.2,2.4,17.7,21.5,98.4,,1.1
2020-06-02 20:00:00,0.3,2.0,21.0,24.2,92.4,,1.9
2020-06-02 21:00:00,0.3,1.9,30.0,32.8,75.1,,2.1
2020-06-02 22:00:00,0.5,5.6,56.6,65.1,47.8,,1.9
2020-06-02 23:00:00,0.5,18.9,79.2,108.2,19.2,,2.6
2020-06-03 00:00:00,0.5,24.9,76.7,114.9,15.0,,2.5
2020-06-03 01:00:00,,6.5,63.0,73.0,17.5,,1.1
2020-06-03 02:00:00,0.2,5.9,69.2,78.3,8.8,,0.6
2020-06-03 03:00:00,0.2,8.0,67.0,79.2,9.8,,0.8
2020-06-03 04:00:00,0.1,6.7,64.0,74.3,9.9,,0.3
2020-06-03 05:00:00,0.1,7.4,52.0,63.3,17.4,,0.7
2020-06-03 06:00:00,0.2,11.7,50.4,68.2,14.3,,1.0
2020-06-03 07:00:00,0.2,16.5,58.7,84.0,19.3,,1.1
2020-06-03 08:00:00,,,,,,,
2020-06-03 09:00:00,,,,,,,
2020-06-03 10:00:00,0.2,5.4,34.9,43.2,48.8,,
2020-06-03 11:00:00,0.2,4.3,22.9,29.4,58.5,,1.2
2020-06-03 12:00:00,0.2,3.6,20.3,25.7,64.9,,1.0
2020-06-03 13:00:00,0.2,2.9,19.2,23.7,72.2,,0.9
2020-06-03 14:00:00,0.2,5.6,23.5,32.1,65.0,,0.9
2020-06-03 15:00:00,0.1,7.2,27.6,38.7,56.9,,1.1
2020-06-03 16:00:00,0.2,12.0,28.7,47.1,52.7,,1.0
2020-06-03 17:00:00,0.1,7.6,22.9,34.5,55.4,,0.9
2020-06-03 18:00:00,0.1,3.7,14.8,20.4,61.3,,0.5
2020-06-03 19:00:00,0.1,2.4,11.0,14.8,69.9,,0.5
2020-06-03 20:00:00,0.1,1.2,10.0,11.8,72.7,,0.4
2020-06-03 21:00:00,0.1,0.9,7.2,8.6,73.0,,0.5
2020-06-03 22:00:00,0.1,1.1,6.2,7.9,70.3,,0.5
2020-06-03 23:00:00,0.1,1.1,5.2,6.8,67.4,,0.3
2020-06-04 00:00:00,0.1,1.4,6.3,8.4,60.6,,0.2
2020-06-04 01:00:00,,1.6,6.0,8.5,57.3,,0.9
2020-06-04 02:00:00,0.1,1.0,4.1,5.6,58.4,,0.0
2020-06-04 03:00:00,0.1,1.0,5.0,6.6,57.0,,0.4
2020-06-04 04:00:00,0.1,1.0,7.4,9.0,52.7,,0.6
2020-06-04 05:00:00,0.1,2.1,7.4,10.7,55.2,,0.7
2020-06-04 06:00:00,0.1,3.4,14.4,19.7,50.3,,0.8
2020-06-04 07:00:00,0.2,9.6,18.0,32.7,43.9,,1.1
2020-06-04 08:00:00,0.2,8.3,16.8,29.5,49.1,,1.0
2020-06-04 09:00:00,0.2,7.3,14.0,25.2,50.8,,0.9
2020-06-04 10:00:00,0.2,7.1,17.6,28.5,53.4,,1.0
2020-06-04 11:00:00,0.3,5.0,11.6,19.2,58.9,,1.1
2020-06-04 12:00:00,0.3,6.2,16.6,26.1,59.1,,1.1
2020-06-04 13:00:00,0.3,7.2,13.6,24.6,61.7,,1.0
2020-06-04 14:00:00,0.3,6.7,17.2,27.6,58.6,,1.0
2020-06-04 15:00:00,0.4,11.2,26.1,43.2,50.4,,1.3
2020-06-04 16:00:00,0.4,12.9,33.0,52.9,47.7,,1.5
2020-06-04 17:00:00,0.4,21.1,42.8,75.1,35.5,,1.9
2020-06-04 18:00:00,0.4,23.2,47.4,82.9,31.4,,1.7
2020-06-04 19:00:00,0.4,20.0,45.3,76.0,33.7,,1.9
2020-06-04 20:00:00,0.3,14.0,29.7,51.1,38.3,,1.6
2020-06-04 21:00:00,0.3,8.8,31.4,44.9,34.2,,1.3
2020-06-04 22:00:00,0.2,8.4,28.7,41.5,33.2,,1.4
2020-06-04 23:00:00,0.2,14.2,30.5,52.2,28.4,,1.5
2020-06-05 00:00:00,0.2,13.2,26.8,47.1,31.5,,1.7
2020-06-05 01:00:00,,7.6,17.9,29.5,33.3,,0.4
2020-06-05 02:00:00,0.1,5.8,15.3,24.2,34.3,,0.1
2020-06-05 03:00:00,0.1,7.9,17.2,29.2,33.8,,0.2
2020-06-05 04:00:00,0.1,6.0,15.4,24.6,34.9,,0.5
2020-06-05 05:00:00,0.1,4.7,14.4,21.6,32.7,,0.3
2020-06-05 06:00:00,0.2,19.2,35.4,64.7,22.1,,0.9
2020-06-05 07:00:00,0.3,26.0,48.8,88.6,22.7,,1.3
2020-06-05 08:00:00,0.3,16.8,37.9,63.7,33.3,,0.9
2020-06-05 09:00:00,,16.7,36.4,62.0,33.0,,0.9
2020-06-05 10:00:00,0.3,11.8,27.5,45.7,44.0,,0.7
2020-06-05 11:00:00,,11.1,22.3,39.3,42.3,,0.6
2020-06-05 12:00:00,,7.7,21.3,33.0,44.2,,0.6
2020-06-05 13:00:00,,9.3,19.6,33.9,50.8,,0.4
2020-06-05 14:00:00,0.4,5.8,17.5,26.5,60.2,,0.3
2020-06-05 15:00:00,0.4,9.4,21.1,35.5,56.3,,0.6
2020-06-05 16:00:00,0.4,39.6,43.4,104.2,37.6,,1.8
2020-06-05 17:00:00,0.6,65.4,65.8,166.1,27.1,,3.9
2020-06-05 18:00:00,0.5,21.3,42.2,74.8,38.4,,1.5
2020-06-05 19:00:00,0.5,17.5,38.7,65.5,39.1,,1.2
2020-06-05 20:00:00,0.5,8.7,27.4,40.7,46.0,,0.6
2020-06-05 21:00:00,0.5,5.9,28.7,37.7,44.2,,0.4
2020-06-05 22:00:00,0.5,9.4,37.8,52.2,34.9,,0.8
2020-06-05 23:00:00,0.4,6.4,27.7,37.5,42.1,,0.7
2020-06-06 00:00:00,0.4,8.7,32.6,45.9,42.4,,0.4
2020-06-06 01:00:00,,5.3,22.3,30.4,45.9,,1.1
2020-06-06 02:00:00,0.2,2.9,14.5,19.0,49.8,,0.0
2020-06-06 03:00:00,0.2,3.2,12.9,17.7,48.1,,0.3
2020-06-06 04:00:00,0.2,4.1,16.4,22.7,43.4,,0.5
2020-06-06 05:00:00,0.2,9.1,21.4,35.4,38.9,,0.8
2020-06-06 06:00:00,0.3,19.1,27.2,56.4,33.3,,1.4
2020-06-06 07:00:00,0.3,30.0,34.3,80.2,30.8,,1.6
2020-06-06 08:00:00,,26.6,29.4,70.1,32.5,,1.9
2020-06-06 09:00:00,0.3,17.7,25.2,52.3,34.0,,1.4
2020-06-06 10:00:00,0.3,20.0,27.7,58.4,34.2,,1.6
2020-06-06 11:00:00,0.2,21.1,31.9,64.2,31.1,,1.7
2020-06-06 12:00:00,0.2,27.4,35.4,77.4,27.6,,1.8
2020-06-06 13:00:00,0.2,38.4,36.0,94.9,24.2,,1.9
2020-06-06 14:00:00,,30.9,31.8,79.2,25.4,,2.1
2020-06-06 15:00:00,0.3,29.7,31.3,76.9,23.7,,2.1
2020-06-06 16:00:00,0.2,27.8,28.9,71.5,26.4,,1.9
2020-06-06 17:00:00,0.2,23.7,25.7,62.0,29.6,,1.7
2020-06-06 18:00:00,0.2,21.7,44.2,77.5,23.7,,1.6
2020-06-06 19:00:00,0.3,33.6,53.3,104.8,17.6,,2.2
2020-06-06 20:00:00,0.2,21.0,49.2,81.4,12.0,,1.5
2020-06-06 21:00:00,0.2,15.0,43.6,66.6,10.6,,1.3
2020-06-06 22:00:00,0.2,16.9,46.7,72.6,5.6,,1.4
2020-06-06 23:00:00,0.2,17.6,46.6,73.6,4.5,,1.4
2020-06-07 00:00:00,0.2,17.7,39.3,66.4,8.1,,1.4
2020-06-07 01:00:00,,9.4,35.2,49.6,8.8,,1.7
2020-06-07 02:00:00,0.3,9.1,30.7,44.6,8.5,,1.1
2020-06-07 03:00:00,0.2,8.9,30.0,43.6,11.5,,1.2
2020-06-07 04:00:00,0.2,5.0,23.5,31.2,12.1,,0.9
2020-06-07 05:00:00,0.2,9.9,27.2,42.4,11.2,,1.2
2020-06-07 06:00:00,0.2,18.0,27.2,54.8,13.7,,1.2
2020-06-07 07:00:00,0.2,27.7,28.8,71.2,17.0,,1.9
2020-06-07 08:00:00,0.2,17.4,26.0,52.7,22.5,,1.5
2020-06-07 09:00:00,0.1,9.4,19.3,33.8,30.6,,0.9
2020-06-07 10:00:00,0.2,6.4,16.2,26.0,41.7,,1.0
2020-06-07 11:00:00,0.2,6.7,17.5,27.8,45.3,,1.1
2020-06-07 12:00:00,0.2,10.3,22.2,38.0,46.8,,1.2
2020-06-07 13:00:00,0.2,5.0,17.9,25.6,49.8,,0.9
2020-06-07 14:00:00,0.2,4.9,17.2,24.7,51.3,,0.9
2020-06-07 15:00:00,0.1,4.7,15.1,22.3,46.7,,0.8
2020-06-07 16:00:00,0.1,4.0,13.7,19.8,49.4,,0.8
2020-06-07 17:00:00,0.1,4.3,15.2,21.7,42.1,,0.7
2020-06-07 18:00:00,0.1,3.0,13.0,17.6,41.4,,0.4
2020-06-07 19:00:00,0.1,4.8,18.2,25.6,37.2,,0.3
2020-06-07 20:00:00,0.1,4.1,11.8,18.0,41.7,,0.3
2020-06-07 21:00:00,0.2,3.2,11.5,16.3,42.7,,0.2
2020-06-07 22:00:00,0.2,2.2,12.0,15.3,39.1,,0.3
2020-06-07 23:00:00,0.2,2.4,10.1,13.9,39.0,,0.2
2020-06-08 00:00:00,0.1,2.3,8.8,12.2,38.7,,0.3
2020-06-08 01:00:00,,2.6,9.9,14.0,37.9,,0.4
2020-06-08 02:00:00,0.1,0.6,6.0,6.9,40.0,,0.0
2020-06-08 03:00:00,0.1,1.4,5.5,7.7,43.2,,0.2
2020-06-08 04:00:00,0.1,1.1,4.7,6.4,45.5,,0.1
2020-06-08 05:00:00,0.1,2.5,10.4,14.2,40.6,,0.3
2020-06-08 06:00:00,0.1,3.7,11.7,17.3,40.2,,0.1
2020-06-08 07:00:00,0.2,7.8,19.5,31.5,37.2,,0.3
2020-06-08 08:00:00,0.1,6.4,15.9,25.6,46.5,,0.3
2020-06-08 09:00:00,0.1,6.4,15.9,25.8,46.2,,0.3
2020-06-08 10:00:00,0.1,6.5,16.5,26.4,45.1,,0.3
2020-06-08 11:00:00,0.1,6.6,14.3,24.5,47.4,,0.3
2020-06-08 12:00:00,0.1,5.7,12.7,21.5,47.6,,0.5
2020-06-08 13:00:00,0.2,11.8,21.5,39.6,44.1,,0.4
2020-06-08 14:00:00,0.2,8.2,20.8,33.4,47.5,,0.5
2020-06-08 15:00:00,0.1,,,,48.5,,0.4
2020-06-08 16:00:00,0.2,7.8,22.5,34.5,48.1,,0.5
2020-06-08 17:00:00,0.2,5.7,19.9,28.7,50.5,,0.2
2020-06-08 18:00:00,0.2,6.7,22.7,32.9,51.3,,0.3
2020-06-08 19:00:00,0.2,7.8,22.5,34.5,51.4,,0.5
2020-06-08 20:00:00,0.2,2.3,19.6,23.2,55.8,,0.1
2020-06-08 21:00:00,0.2,2.3,21.2,24.6,55.8,,0.1
2020-06-08 22:00:00,0.2,1.5,19.3,21.5,58.1,,0.0
2020-06-08 23:00:00,0.2,3.1,18.4,23.1,55.1,,0.0
2020-06-09 00:00:00,0.2,1.4,12.5,14.6,59.7,,0.1
2020-06-09 01:00:00,,0.8,12.5,13.8,57.5,,0.4
2020-06-09 02:00:00,0.2,0.9,12.7,14.1,52.4,,0.1
2020-06-09 03:00:00,0.2,2.6,18.0,22.0,48.1,,0.2
2020-06-09 04:00:00,0.2,1.9,20.9,23.8,38.8,,0.1
2020-06-09 05:00:00,0.2,3.8,25.4,31.1,33.4,,0.1
2020-06-09 06:00:00,0.3,13.3,39.8,60.1,19.7,,0.7
2020-06-09 07:00:00,0.3,16.5,43.6,68.8,25.2,,0.7
2020-06-09 08:00:00,0.3,16.3,37.4,62.4,34.2,,1.1
2020-06-09 09:00:00,0.3,27.9,39.8,82.5,35.4,,1.3
2020-06-09 10:00:00,0.3,18.8,38.0,66.8,40.4,,1.3
2020-06-09 11:00:00,0.4,27.5,44.2,86.3,42.4,,1.7
2020-06-09 12:00:00,0.3,14.5,31.7,54.0,51.7,,0.9
2020-06-09 13:00:00,0.3,12.8,32.4,52.0,55.8,,0.9
2020-06-09 14:00:00,0.3,21.2,40.4,72.9,52.5,,1.3
2020-06-09 15:00:00,0.3,22.9,44.2,79.3,55.7,,1.4
2020-06-09 16:00:00,0.4,26.1,46.6,86.6,50.6,,1.5
2020-06-09 17:00:00,0.4,15.0,39.1,62.1,56.1,,1.5
2020-06-09 18:00:00,0.3,5.3,34.9,43.0,62.9,,0.9
2020-06-09 19:00:00,0.4,20.0,50.6,81.3,43.1,,1.5
2020-06-09 20:00:00,0.3,21.2,47.0,79.5,43.6,,1.4
2020-06-09 21:00:00,0.3,15.8,42.6,66.8,48.3,,1.3
2020-06-09 22:00:00,0.2,12.4,31.0,50.0,53.3,,1.1
2020-06-09 23:00:00,0.1,6.5,24.5,34.5,56.7,,0.7
2020-06-10 00:00:00,0.1,8.8,31.5,45.1,46.8,,0.9
2020-06-10 01:00:00,,6.5,22.2,32.2,54.0,,1.1
2020-06-10 02:00:00,0.1,4.9,16.5,24.0,57.5,,0.3
2020-06-10 03:00:00,0.1,5.3,15.1,23.2,55.5,,0.8
2020-06-10 04:00:00,0.1,6.9,17.7,28.3,54.7,,0.9
2020-06-10 05:00:00,0.1,9.6,24.2,38.9,44.2,,0.9
2020-06-10 06:00:00,0.2,33.5,49.1,100.4,27.0,,1.9
2020-06-10 07:00:00,0.2,54.8,54.0,138.1,14.6,,2.9
2020-06-10 08:00:00,0.2,68.4,55.7,160.6,12.1,,3.7
2020-06-10 09:00:00,0.2,70.6,64.1,172.3,10.6,,4.0
2020-06-10 10:00:00,0.2,55.6,55.7,140.9,13.8,,3.2
2020-06-10 11:00:00,0.3,49.2,48.5,124.0,18.5,,3.1
2020-06-10 12:00:00,0.3,45.6,47.3,117.3,22.0,,2.9
2020-06-10 13:00:00,0.2,40.1,52.6,114.1,24.2,,2.6
2020-06-10 14:00:00,0.2,46.6,57.1,128.6,26.0,,2.9
2020-06-10 15:00:00,0.3,59.4,71.4,162.5,20.0,,3.5
2020-06-10 16:00:00,0.5,54.1,63.7,146.6,18.9,,3.7
2020-06-10 17:00:00,0.3,43.1,45.3,111.4,28.5,,2.9
2020-06-10 18:00:00,0.2,24.1,38.2,75.1,36.9,,2.6
2020-06-10 19:00:00,0.2,14.9,30.0,52.8,38.4,,1.7
2020-06-10 20:00:00,0.2,13.3,29.8,50.2,38.4,,1.7
2020-06-10 21:00:00,0.1,9.5,24.0,38.6,42.9,,1.5
2020-06-10 22:00:00,0.1,13.4,32.6,53.2,38.6,,1.5
2020-06-10 23:00:00,0.1,10.7,25.3,41.7,37.1,,1.7
2020-06-11 00:00:00,0.1,8.5,23.1,36.2,40.7,,1.4
2020-06-11 01:00:00,,4.9,17.0,24.6,45.4,,0.4
2020-06-11 02:00:00,0.2,4.2,24.5,30.9,31.0,,0.3
2020-06-11 03:00:00,0.2,1.2,19.1,21.0,38.1,,0.0
2020-06-11 04:00:00,0.2,2.5,15.0,18.8,45.0,,0.0
2020-06-11 05:00:00,0.2,1.1,12.9,14.5,45.2,,0.2
2020-06-11 06:00:00,0.2,4.2,20.6,27.1,43.1,,0.1
2020-06-11 07:00:00,0.2,8.2,27.1,39.7,38.6,,0.3
2020-06-11 08:00:00,0.2,10.8,27.7,44.4,33.3,,0.5
2020-06-11 09:00:00,0.1,9.1,27.9,41.9,31.3,,0.7
2020-06-11 10:00:00,0.1,6.5,25.8,35.7,26.5,,0.4
2020-06-11 11:00:00,0.1,8.8,30.3,43.7,32.6,,0.7
2020-06-11 12:00:00,0.1,8.6,27.0,40.2,39.6,,0.7
2020-06-11 13:00:00,0.2,11.9,33.6,51.9,48.1,,0.7
2020-06-11 14:00:00,0.2,14.0,36.9,58.4,57.9,,0.9
2020-06-11 15:00:00,0.1,4.4,22.0,28.8,70.6,,0.7
2020-06-11 16:00:00,0.1,1.9,12.8,15.7,74.2,,0.7
2020-06-11 17:00:00,0.1,2.2,16.9,20.3,67.5,,0.5
2020-06-11 18:00:00,0.1,2.0,15.9,19.0,62.7,,0.6
2020-06-11 19:00:00,0.1,1.8,12.5,15.3,60.6,,0.5
2020-06-11 20:00:00,0.1,1.9,11.7,14.7,57.5,,0.5
2020-06-11 21:00:00,0.1,1.4,13.1,15.2,55.3,,0.3
2020-06-11 22:00:00,0.1,1.5,13.6,15.9,49.9,,0.3
2020-06-11 23:00:00,0.1,1.3,12.2,14.2,47.8,,0.3
2020-06-12 00:00:00,0.1,2.0,11.3,14.4,46.2,,0.3
2020-06-12 01:00:00,,2.2,8.8,12.2,47.0,,0.6
2020-06-12 02:00:00,0.1,0.6,7.8,8.7,50.8,,0.1
2020-06-12 03:00:00,0.1,0.6,7.7,8.7,55.9,,0.1
2020-06-12 04:00:00,0.1,0.7,10.3,11.4,50.2,,0.2
2020-06-12 05:00:00,0.1,2.2,14.2,17.6,41.3,,0.2
2020-06-12 06:00:00,0.1,3.1,21.2,25.9,34.6,,0.4
2020-06-12 07:00:00,0.1,7.0,25.6,36.3,31.2,,0.6
2020-06-12 08:00:00,0.1,8.1,25.9,38.3,36.8,,0.8
2020-06-12 09:00:00,0.1,6.5,22.7,32.7,42.7,,0.6
2020-06-12 10:00:00,0.1,10.8,26.9,43.4,42.3,,0.7
2020-06-12 11:00:00,0.2,16.4,38.7,63.8,42.7,,1.1
2020-06-12 12:00:00,0.2,16.7,38.4,63.9,48.9,,1.3
2020-06-12 13:00:00,0.2,23.7,48.9,85.3,46.3,,1.6
2020-06-12 14:00:00,0.3,27.0,56.0,97.4,36.2,,1.9
2020-06-12 15:00:00,0.3,32.3,56.2,105.7,31.1,,2.1
