MeasurementDateGMT,Nitric Oxide (ug/m3),Nitrogen Dioxide (ug/m3),Oxides of Nitrogen (ug/m3),PM10 Particulate (ug/m3),Sulphur Dioxide (ug/m3)
2016-08-14 00:00:00,0.0,16.3,16.3,14.2,
2016-08-14 01:00:00,0.0,13.6,13.6,9.6,
2016-08-14 02:00:00,0.0,11.2,11.2,7.8,
2016-08-14 03:00:00,0.9,11.8,13.2,5.9,
2016-08-14 04:00:00,0.6,12.3,13.2,2.8,
2016-08-14 05:00:00,0.6,15.8,16.8,7.8,
2016-08-14 06:00:00,2.8,18.6,22.9,6.4,
2016-08-14 07:00:00,9.9,18.4,33.6,11.1,
2016-08-14 08:00:00,4.6,11.7,18.8,0.5,
2016-08-14 09:00:00,4.3,13.7,20.3,14.8,
2016-08-14 10:00:00,5.3,12.8,20.9,,
2016-08-14 11:00:00,9.0,16.3,30.0,5.6,
2016-08-14 12:00:00,10.2,25.6,41.2,17.2,
2016-08-14 13:00:00,8.3,17.2,30.0,7.1,
2016-08-14 14:00:00,6.5,16.5,26.4,8.6,
2016-08-14 15:00:00,9.3,19.3,33.6,11.3,
2016-08-14 16:00:00,5.6,14.4,22.9,12.4,
2016-08-14 17:00:00,9.3,20.4,34.6,11.2,
2016-08-14 18:00:00,5.3,20.9,29.0,14.7,
2016-08-14 19:00:00,11.1,43.5,60.5,15.8,
2016-08-14 20:00:00,9.6,40.2,54.9,17.6,
2016-08-14 21:00:00,9.3,39.2,53.4,9.6,
2016-08-14 22:00:00,8.7,34.0,47.3,10.0,
2016-08-14 23:00:00,5.9,28.1,37.1,6.6,
2016-08-15 00:00:00,7.0,32.0,42.7,1.4,
2016-08-15 01:00:00,3.7,22.8,28.5,14.0,
2016-08-15 02:00:00,3.1,19.7,24.4,9.4,
2016-08-15 03:00:00,0.3,23.9,24.4,13.3,
2016-08-15 04:00:00,9.9,32.1,47.3,4.1,
2016-08-15 05:00:00,26.6,46.7,87.5,12.5,
2016-08-15 06:00:00,38.0,55.6,113.9,16.7,
2016-08-15 07:00:00,30.6,43.1,90.0,22.9,
2016-08-15 08:00:00,13.9,23.9,45.3,17.6,
2016-08-15 09:00:00,11.1,19.0,36.1,10.6,
2016-08-15 10:00:00,12.1,20.2,38.6,6.6,
2016-08-15 11:00:00,12.4,20.2,39.2,5.2,
2016-08-15 12:00:00,10.5,20.0,36.1,10.8,
2016-08-15 13:00:00,13.3,22.3,42.7,12.3,
2016-08-15 14:00:00,10.8,22.0,38.6,10.5,
2016-08-15 15:00:00,10.2,25.0,40.7,14.2,
2016-08-15 16:00:00,12.1,27.3,45.8,8.8,
2016-08-15 17:00:00,11.4,26.2,43.7,8.4,
2016-08-15 18:00:00,8.4,24.3,37.1,16.3,
2016-08-15 19:00:00,8.4,24.8,37.6,8.5,
2016-08-15 20:00:00,7.4,24.2,35.6,15.8,
2016-08-15 21:00:00,8.0,23.8,36.1,2.9,
2016-08-15 22:00:00,7.1,20.6,31.5,6.0,
2016-08-15 23:00:00,5.3,29.1,37.1,6.7,
2016-08-16 00:00:00,5.0,25.0,32.5,9.8,
2016-08-16 01:00:00,2.5,20.6,24.4,5.1,
2016-08-16 02:00:00,1.5,15.9,18.3,0.1,
2016-08-16 03:00:00,4.0,18.2,24.4,2.8,
2016-08-16 04:00:00,12.1,27.8,46.3,3.8,
2016-08-16 05:00:00,18.6,37.1,65.6,9.8,
2016-08-16 06:00:00,17.6,35.0,62.0,13.8,
2016-08-16 07:00:00,30.3,42.5,89.0,19.2,
2016-08-16 08:00:00,20.7,36.4,68.1,22.2,
2016-08-16 09:00:00,13.0,26.9,46.8,29.3,
2016-08-16 10:00:00,12.7,28.3,47.8,16.4,
2016-08-16 11:00:00,12.1,27.8,46.3,11.7,
2016-08-16 12:00:00,8.4,26.9,39.7,16.8,
2016-08-16 13:00:00,8.7,27.4,40.7,15.8,
2016-08-16 14:00:00,9.6,30.5,45.3,19.9,
2016-08-16 15:00:00,10.2,32.6,48.3,25.3,
2016-08-16 16:00:00,10.2,33.2,48.8,13.9,
2016-08-16 17:00:00,8.0,25.8,38.1,14.7,
2016-08-16 18:00:00,8.4,29.4,42.2,12.8,
2016-08-16 19:00:00,6.2,25.6,35.1,10.5,
2016-08-16 20:00:00,7.4,35.4,46.8,5.8,
2016-08-16 21:00:00,7.1,31.3,42.2,11.8,
2016-08-16 22:00:00,8.4,39.1,51.9,12.4,
2016-08-16 23:00:00,2.5,25.2,29.0,12.0,
2016-08-17 00:00:00,2.5,17.9,21.7,8.1,
2016-08-17 01:00:00,2.5,14.5,18.3,8.9,
2016-08-17 02:00:00,1.9,12.4,15.3,10.1,
2016-08-17 03:00:00,6.5,17.0,27.0,10.5,
2016-08-17 04:00:00,6.2,22.0,31.5,12.6,
2016-08-17 05:00:00,26.3,42.5,82.9,13.7,
2016-08-17 06:00:00,35.0,53.6,107.3,17.1,
2016-08-17 07:00:00,26.6,44.1,84.9,19.9,
2016-08-17 08:00:00,15.5,30.7,54.4,23.7,
2016-08-17 09:00:00,12.7,30.4,49.8,21.2,
2016-08-17 10:00:00,13.0,32.4,52.4,29.7,
2016-08-17 11:00:00,12.4,34.4,53.4,13.8,
2016-08-17 12:00:00,13.0,34.0,53.9,14.1,
2016-08-17 13:00:00,11.2,33.2,50.3,20.6,
2016-08-17 14:00:00,9.9,35.7,50.9,18.6,
2016-08-17 15:00:00,9.9,37.2,52.4,23.0,
2016-08-17 16:00:00,14.6,52.4,74.8,26.5,
2016-08-17 17:00:00,8.7,46.7,60.0,27.2,
2016-08-17 18:00:00,11.2,54.6,71.7,31.9,
2016-08-17 19:00:00,8.7,54.3,67.6,30.3,
2016-08-17 20:00:00,8.7,59.4,72.7,31.4,
2016-08-17 21:00:00,6.8,54.6,65.1,22.1,
2016-08-17 22:00:00,7.7,51.7,63.6,29.3,
2016-08-17 23:00:00,3.7,33.5,39.2,19.7,
2016-08-18 00:00:00,0.8,20.4,21.7,21.7,
2016-08-18 01:00:00,3.3,20.0,25.1,18.5,
2016-08-18 02:00:00,1.2,16.9,18.8,18.8,
2016-08-18 03:00:00,0.9,15.9,17.3,17.2,
2016-08-18 04:00:00,2.8,22.2,26.4,20.9,
2016-08-18 05:00:00,10.2,38.2,53.9,21.3,
2016-08-18 06:00:00,13.3,41.6,62.0,21.8,
2016-08-18 07:00:00,32.2,44.1,93.6,25.6,
2016-08-18 08:00:00,17.4,33.4,60.0,23.4,
2016-08-18 09:00:00,16.1,42.4,67.1,25.1,
2016-08-18 10:00:00,14.6,42.2,64.6,22.5,
2016-08-18 11:00:00,14.3,44.2,66.1,23.7,
2016-08-18 12:00:00,13.9,42.2,63.6,29.5,
2016-08-18 13:00:00,12.1,38.4,57.0,19.2,
2016-08-18 14:00:00,9.9,35.1,50.3,21.9,
2016-08-18 15:00:00,7.8,36.9,48.8,25.0,
2016-08-18 16:00:00,8.7,39.1,52.4,21.4,
2016-08-18 17:00:00,7.4,43.0,54.4,22.0,
2016-08-18 18:00:00,8.7,40.1,53.4,18.0,
2016-08-18 19:00:00,5.6,36.2,44.8,23.9,
2016-08-18 20:00:00,5.9,37.8,46.8,21.2,
2016-08-18 21:00:00,5.3,35.1,43.2,20.0,
2016-08-18 22:00:00,9.0,39.6,53.4,15.9,
2016-08-18 23:00:00,4.3,33.5,40.2,17.4,
2016-08-19 00:00:00,2.1,24.6,27.8,18.8,
2016-08-19 01:00:00,4.5,27.6,34.6,20.8,
2016-08-19 02:00:00,3.4,20.2,25.4,18.6,
2016-08-19 03:00:00,3.7,22.8,28.5,20.6,
2016-08-19 04:00:00,10.5,35.2,51.4,27.6,
2016-08-19 05:00:00,29.5,57.0,102.2,25.8,
2016-08-19 06:00:00,48.7,75.4,150.0,42.8,
2016-08-19 07:00:00,43.4,78.9,145.4,47.5,
2016-08-19 08:00:00,38.2,82.4,140.9,47.8,
2016-08-19 09:00:00,43.7,76.3,143.4,30.3,
2016-08-19 10:00:00,50.6,81.1,158.7,41.6,
2016-08-19 11:00:00,33.5,68.6,120.0,32.0,
2016-08-19 12:00:00,58.3,81.4,170.9,22.2,
2016-08-19 13:00:00,58.6,78.9,168.8,27.7,
2016-08-19 14:00:00,43.7,62.6,129.7,11.7,
2016-08-19 15:00:00,48.7,67.7,142.4,18.8,
2016-08-19 16:00:00,47.2,61.9,134.3,11.4,
2016-08-19 17:00:00,39.4,53.0,113.4,14.6,
2016-08-19 18:00:00,52.1,57.9,137.8,14.7,
2016-08-19 19:00:00,47.8,63.0,136.3,12.6,
2016-08-19 20:00:00,40.7,59.7,122.1,17.9,
2016-08-19 21:00:00,39.1,60.1,120.0,19.4,
2016-08-19 22:00:00,31.7,55.7,104.3,26.5,
2016-08-19 23:00:00,26.4,49.6,90.0,25.8,
2016-08-20 00:00:00,13.7,30.6,51.5,18.7,
2016-08-20 01:00:00,13.7,34.7,55.6,12.0,
2016-08-20 02:00:00,14.6,34.6,57.0,24.5,
2016-08-20 03:00:00,18.6,32.5,61.0,16.1,
2016-08-20 04:00:00,20.5,34.7,66.1,21.7,
2016-08-20 05:00:00,23.3,39.1,74.8,21.8,
2016-08-20 06:00:00,18.0,29.9,57.5,26.9,
2016-08-20 07:00:00,19.6,32.6,62.6,26.3,
2016-08-20 08:00:00,22.4,36.4,70.7,25.8,
2016-08-20 09:00:00,22.4,37.4,71.7,25.5,
2016-08-20 10:00:00,27.6,32.9,75.3,20.4,
2016-08-20 11:00:00,21.4,32.3,65.1,15.2,
2016-08-20 12:00:00,18.3,30.9,59.0,22.4,
2016-08-20 13:00:00,19.9,31.6,62.0,19.6,
2016-08-20 14:00:00,13.0,23.2,43.2,17.7,
2016-08-20 15:00:00,17.4,24.7,51.4,16.7,
2016-08-20 16:00:00,23.0,36.5,71.7,18.9,
2016-08-20 17:00:00,16.5,27.1,52.4,17.5,
2016-08-20 18:00:00,13.4,27.3,47.8,17.5,
2016-08-20 19:00:00,12.7,23.7,43.2,12.6,
2016-08-20 20:00:00,17.7,28.8,55.9,16.1,
2016-08-20 21:00:00,11.8,25.6,43.7,11.0,
2016-08-20 22:00:00,11.2,21.0,38.1,5.3,
2016-08-20 23:00:00,9.0,18.2,32.0,6.3,
2016-08-21 00:00:00,6.2,10.8,20.3,7.0,
2016-08-21 01:00:00,2.1,9.0,12.2,4.2,
2016-08-21 02:00:00,2.2,7.9,11.2,4.9,
2016-08-21 03:00:00,2.5,10.9,14.7,8.6,
2016-08-21 04:00:00,3.7,15.6,21.4,8.5,
2016-08-21 05:00:00,4.3,14.7,21.4,6.9,
2016-08-21 06:00:00,2.2,12.4,15.8,3.3,
2016-08-21 07:00:00,2.2,8.4,11.7,3.6,
2016-08-21 08:00:00,7.5,18.1,29.5,1.2,
2016-08-21 09:00:00,2.2,6.8,10.2,1.0,
2016-08-21 10:00:00,3.7,10.6,16.3,5.1,
2016-08-21 11:00:00,4.7,15.2,22.4,5.1,
2016-08-21 12:00:00,1.9,8.8,11.7,2.3,
2016-08-21 13:00:00,2.2,9.4,12.7,5.4,
2016-08-21 14:00:00,4.7,12.2,19.3,6.8,
2016-08-21 15:00:00,2.2,11.4,14.7,10.3,
2016-08-21 16:00:00,0.9,10.8,12.2,7.3,
2016-08-21 17:00:00,0.3,13.3,13.7,6.9,
2016-08-21 18:00:00,4.7,17.8,24.9,4.8,
2016-08-21 19:00:00,22.1,41.4,75.3,11.5,
2016-08-21 20:00:00,14.9,30.5,53.4,7.7,
2016-08-21 21:00:00,12.1,26.7,45.3,4.4,
2016-08-21 22:00:00,11.8,21.1,39.2,5.5,
2016-08-21 23:00:00,5.6,16.3,24.9,8.0,
2016-08-22 00:00:00,3.3,9.8,14.9,4.8,
2016-08-22 01:00:00,1.7,7.6,10.2,5.8,
2016-08-22 02:00:00,3.4,7.5,12.7,10.0,
2016-08-22 03:00:00,2.8,10.5,14.7,5.8,
2016-08-22 04:00:00,9.9,18.3,33.6,6.7,
2016-08-22 05:00:00,30.8,36.2,83.4,12.9,
2016-08-22 06:00:00,31.4,45.4,93.6,8.7,
2016-08-22 07:00:00,49.4,53.9,129.7,17.8,
2016-08-22 08:00:00,39.5,43.2,103.7,22.3,
2016-08-22 09:00:00,31.1,40.3,88.0,20.6,
2016-08-22 10:00:00,29.2,38.1,82.9,13.4,
2016-08-22 11:00:00,27.1,34.3,75.8,16.3,
2016-08-22 12:00:00,22.7,33.3,68.1,17.8,
2016-08-22 13:00:00,24.9,43.2,81.4,22.0,
2016-08-22 14:00:00,23.3,39.0,74.8,19.6,
2016-08-22 15:00:00,18.3,43.1,71.2,12.8,
2016-08-22 16:00:00,26.7,44.9,86.0,18.6,
2016-08-22 17:00:00,21.1,45.9,78.3,11.6,
2016-08-22 18:00:00,28.9,55.8,100.2,17.0,
2016-08-22 19:00:00,40.1,69.2,130.7,18.0,
2016-08-22 20:00:00,28.6,57.3,101.2,13.2,
2016-08-22 21:00:00,27.1,55.1,96.6,21.3,
2016-08-22 22:00:00,23.9,53.3,90.0,16.0,
2016-08-22 23:00:00,32.0,58.7,107.8,15.5,
2016-08-23 00:00:00,24.5,49.3,86.8,19.4,
2016-08-23 01:00:00,25.3,43.9,82.7,13.1,
2016-08-23 02:00:00,9.3,36.0,50.3,15.3,
2016-08-23 03:00:00,19.6,38.6,68.7,11.3,
2016-08-23 04:00:00,47.9,50.1,123.6,8.0,
2016-08-23 05:00:00,80.6,62.6,186.1,16.6,
2016-08-23 06:00:00,90.8,69.7,209.0,21.4,
2016-08-23 07:00:00,54.8,59.0,142.9,22.0,
2016-08-23 08:00:00,52.3,59.7,139.9,23.3,
2016-08-23 09:00:00,44.2,54.3,122.1,23.0,
2016-08-23 10:00:00,29.6,55.4,100.7,23.2,
2016-08-23 11:00:00,21.8,47.0,80.4,31.3,
2016-08-23 12:00:00,24.9,55.9,94.1,21.2,
2016-08-23 13:00:00,26.1,55.5,95.6,17.3,
2016-08-23 14:00:00,19.6,52.3,82.4,24.7,
2016-08-23 15:00:00,19.3,48.7,78.3,13.8,
2016-08-23 16:00:00,17.4,54.7,81.4,11.7,
2016-08-23 17:00:00,24.9,66.1,104.3,16.3,
2016-08-23 18:00:00,29.6,90.5,135.8,21.5,
2016-08-23 19:00:00,11.2,65.2,82.4,25.3,
2016-08-23 20:00:00,8.1,66.4,78.8,25.8,
2016-08-23 21:00:00,11.2,72.3,89.5,30.5,
2016-08-23 22:00:00,7.2,62.8,73.7,32.6,
2016-08-23 23:00:00,8.1,63.4,75.8,26.5,
2016-08-24 00:00:00,9.1,59.9,73.9,39.3,
2016-08-24 01:00:00,11.2,59.4,76.6,19.0,
2016-08-24 02:00:00,9.0,57.9,71.7,22.7,
2016-08-24 03:00:00,20.9,63.1,95.1,15.6,
2016-08-24 04:00:00,38.6,75.1,134.3,10.7,
2016-08-24 05:00:00,119.2,101.0,283.8,21.5,
2016-08-24 06:00:00,67.9,84.6,188.7,26.3,
2016-08-24 07:00:00,63.2,82.6,179.5,26.0,
2016-08-24 08:00:00,38.6,62.9,122.1,19.3,
2016-08-24 09:00:00,22.7,48.6,83.4,18.5,
2016-08-24 10:00:00,26.5,59.1,99.7,23.9,
2016-08-24 11:00:00,18.4,55.7,83.9,28.3,
2016-08-24 12:00:00,12.5,58.7,77.8,22.7,
2016-08-24 13:00:00,15.3,72.7,96.1,25.0,
2016-08-24 14:00:00,16.2,75.9,100.7,26.0,
2016-08-24 15:00:00,8.1,76.6,89.0,26.1,
2016-08-24 16:00:00,11.8,82.6,100.7,26.2,
2016-08-24 17:00:00,1.2,52.0,53.9,22.6,
2016-08-24 18:00:00,5.6,50.9,59.5,32.6,
2016-08-24 19:00:00,3.7,36.5,42.2,30.2,
2016-08-24 20:00:00,0.9,28.6,30.0,22.3,
2016-08-24 21:00:00,4.0,32.4,38.7,24.2,
2016-08-24 22:00:00,2.8,23.2,27.5,23.3,
2016-08-24 23:00:00,2.5,19.6,23.4,23.8,
2016-08-25 00:00:00,0.0,12.2,12.2,21.4,
2016-08-25 01:00:00,1.7,22.5,25.1,19.8,
2016-08-25 02:00:00,0.3,16.3,16.8,19.1,
2016-08-25 03:00:00,1.9,20.0,22.9,23.1,
2016-08-25 04:00:00,3.7,25.8,31.5,18.7,
2016-08-25 05:00:00,11.8,25.6,43.7,22.0,
2016-08-25 06:00:00,22.7,31.8,66.6,25.1,
2016-08-25 07:00:00,37.1,39.8,96.6,22.7,
2016-08-25 08:00:00,16.5,38.3,63.6,20.3,
2016-08-25 09:00:00,15.0,40.6,63.6,20.2,
2016-08-25 10:00:00,13.4,41.5,62.0,25.8,
2016-08-25 11:00:00,12.8,43.0,62.6,27.4,
2016-08-25 12:00:00,2.8,34.9,39.2,28.7,
2016-08-25 13:00:00,3.1,25.7,30.5,23.1,
2016-08-25 14:00:00,0.6,27.5,28.5,23.9,
2016-08-25 15:00:00,3.1,41.5,46.3,25.1,
2016-08-25 16:00:00,3.4,38.5,43.7,23.1,
2016-08-25 17:00:00,2.2,31.2,34.6,19.8,
2016-08-25 18:00:00,0.3,23.9,24.4,25.9,
2016-08-25 19:00:00,2.5,38.4,42.2,25.7,
2016-08-25 20:00:00,2.2,39.9,43.2,28.4,
2016-08-25 21:00:00,10.9,72.3,89.0,33.1,
2016-08-25 22:00:00,3.4,52.2,57.5,40.5,
2016-08-25 23:00:00,1.6,52.0,54.4,32.1,
2016-08-26 00:00:00,6.2,49.4,59.0,33.7,
2016-08-26 01:00:00,2.5,39.6,43.4,35.0,
2016-08-26 02:00:00,0.0,26.4,26.4,34.2,
2016-08-26 03:00:00,6.2,34.2,43.7,35.0,
2016-08-26 04:00:00,4.1,28.4,34.6,26.8,
2016-08-26 05:00:00,8.7,31.4,44.8,18.9,
2016-08-26 06:00:00,5.0,26.9,34.6,9.9,
2016-08-26 07:00:00,3.3,17.3,22.4,8.0,
2016-08-26 08:00:00,,,,,
2016-08-26 09:00:00,4.7,19.8,27.0,11.1,
2016-08-26 10:00:00,8.4,24.7,37.6,10.6,
2016-08-26 11:00:00,7.8,26.2,38.2,9.2,
2016-08-26 12:00:00,8.4,24.2,37.1,11.7,
2016-08-26 13:00:00,11.9,37.3,55.5,12.1,
2016-08-26 14:00:00,14.7,47.7,70.2,7.6,
2016-08-26 15:00:00,24.6,63.0,100.7,17.3,
2016-08-26 16:00:00,10.9,40.8,57.5,3.5,
2016-08-26 17:00:00,2.2,26.2,29.5,7.6,
2016-08-26 18:00:00,1.6,31.7,34.1,4.9,
2016-08-26 19:00:00,4.1,43.1,49.4,9.0,
2016-08-26 20:00:00,6.2,56.1,65.6,12.9,
2016-08-26 21:00:00,1.9,44.5,47.3,12.2,
2016-08-26 22:00:00,14.4,41.6,63.6,12.3,
2016-08-26 23:00:00,8.7,28.3,41.7,11.9,
2016-08-27 00:00:00,2.5,26.0,29.9,15.1,
2016-08-27 01:00:00,3.3,24.1,29.2,9.0,
2016-08-27 02:00:00,3.4,21.2,26.5,15.3,
2016-08-27 03:00:00,3.1,19.7,24.4,13.7,
2016-08-27 04:00:00,7.8,27.2,39.2,15.9,
2016-08-27 05:00:00,14.0,41.1,62.6,14.9,
2016-08-27 06:00:00,15.6,43.8,67.7,11.1,
2016-08-27 07:00:00,10.6,26.5,42.8,5.6,
2016-08-27 08:00:00,9.7,23.4,38.2,8.4,
2016-08-27 09:00:00,8.7,24.8,38.2,10.3,
2016-08-27 10:00:00,8.1,23.7,36.2,13.9,
2016-08-27 11:00:00,7.2,20.1,31.1,15.0,
2016-08-27 12:00:00,7.5,21.6,33.1,20.6,
2016-08-27 13:00:00,7.5,26.7,38.2,18.2,
2016-08-27 14:00:00,4.7,19.3,26.5,23.9,
2016-08-27 15:00:00,4.1,18.7,25.0,19.8,
2016-08-27 16:00:00,5.3,28.0,36.2,22.6,
2016-08-27 17:00:00,7.5,40.5,52.0,22.3,
2016-08-27 18:00:00,8.4,53.8,66.7,29.5,
2016-08-27 19:00:00,7.8,55.3,67.2,27.8,
2016-08-27 20:00:00,15.3,74.9,98.3,35.5,
2016-08-27 21:00:00,19.0,85.9,115.1,39.9,
2016-08-27 22:00:00,3.4,66.6,71.8,42.1,
2016-08-27 23:00:00,17.2,83.2,109.6,50.2,
2016-08-28 00:00:00,12.9,64.5,84.2,46.7,
2016-08-28 01:00:00,7.1,39.4,50.3,44.1,
2016-08-28 02:00:00,4.7,27.5,34.7,33.6,
2016-08-28 03:00:00,6.6,17.5,27.5,27.9,
2016-08-28 04:00:00,2.5,13.5,17.3,22.5,
2016-08-28 05:00:00,3.1,10.0,14.8,9.6,
2016-08-28 06:00:00,7.5,20.1,31.6,6.1,
2016-08-28 07:00:00,8.1,20.2,32.6,4.7,
2016-08-28 08:00:00,12.2,20.1,38.7,12.4,
2016-08-28 09:00:00,15.0,22.4,45.4,11.0,
2016-08-28 10:00:00,15.3,19.9,43.3,14.5,
2016-08-28 11:00:00,15.3,22.9,46.4,13.2,
2016-08-28 12:00:00,13.7,20.2,41.3,8.2,
2016-08-28 13:00:00,15.6,24.0,47.9,13.0,
2016-08-28 14:00:00,19.1,26.4,55.6,10.5,
2016-08-28 15:00:00,14.1,22.3,43.9,7.3,
2016-08-28 16:00:00,15.9,22.5,46.9,6.6,
2016-08-28 17:00:00,14.4,24.4,46.4,7.7,
2016-08-28 18:00:00,18.4,32.9,61.2,6.2,
2016-08-28 19:00:00,23.1,44.1,79.6,12.6,
2016-08-28 20:00:00,13.1,41.6,61.7,10.2,
2016-08-28 21:00:00,6.2,32.8,42.3,-0.9,
2016-08-28 22:00:00,1.6,33.3,35.7,3.6,
2016-08-28 23:00:00,0.0,38.8,38.8,13.3,
2016-08-29 00:00:00,0.4,15.0,15.6,2.5,
2016-08-29 01:00:00,0.0,6.8,6.8,3.0,
2016-08-29 02:00:00,0.0,7.1,7.1,7.7,
2016-08-29 03:00:00,0.0,6.6,6.6,0.9,
2016-08-29 04:00:00,0.0,4.6,4.6,5.9,
2016-08-29 05:00:00,0.0,7.7,7.7,8.8,
2016-08-29 06:00:00,1.6,11.9,14.3,11.8,
2016-08-29 07:00:00,1.3,10.3,12.2,6.0,
2016-08-29 08:00:00,3.1,12.0,16.8,13.6,
2016-08-29 09:00:00,2.5,9.9,13.8,6.6,
2016-08-29 10:00:00,4.4,12.7,19.4,9.5,
2016-08-29 11:00:00,4.4,15.2,21.9,17.9,
2016-08-29 12:00:00,3.8,12.6,18.4,12.7,
2016-08-29 13:00:00,1.9,10.4,13.3,19.2,
2016-08-29 14:00:00,2.5,12.0,15.8,20.2,
2016-08-29 15:00:00,0.6,11.8,12.8,20.2,
2016-08-29 16:00:00,4.1,18.8,25.0,21.3,
2016-08-29 17:00:00,0.3,10.8,11.2,20.0,
2016-08-29 18:00:00,0.0,12.8,12.8,19.7,
2016-08-29 19:00:00,0.3,33.7,34.2,25.8,
2016-08-29 20:00:00,26.3,81.3,121.5,35.9,
2016-08-29 21:00:00,57.8,94.1,182.8,46.6,
2016-08-29 22:00:00,64.1,87.1,185.4,38.2,
2016-08-29 23:00:00,52.8,79.8,160.9,36.4,
2016-08-30 00:00:00,26.3,70.0,110.3,33.3,
2016-08-30 01:00:00,53.8,66.0,148.5,54.3,
2016-08-30 02:00:00,67.6,65.0,168.6,20.3,
2016-08-30 03:00:00,73.8,65.6,178.8,39.0,
2016-08-30 04:00:00,65.7,61.2,161.9,30.7,
2016-08-30 05:00:00,123.5,73.7,263.1,37.3,
2016-08-30 06:00:00,160.5,91.1,337.2,32.2,
2016-08-30 07:00:00,114.2,81.4,256.5,34.8,
2016-08-30 08:00:00,97.0,84.8,233.5,47.9,
2016-08-30 09:00:00,63.5,79.4,176.8,35.9,
2016-08-30 10:00:00,50.1,70.9,147.7,25.4,
2016-08-30 11:00:00,36.3,62.4,118.0,34.4,
2016-08-30 12:00:00,25.7,49.1,88.4,20.9,
2016-08-30 13:00:00,26.0,60.9,100.7,24.8,
2016-08-30 14:00:00,21.3,50.2,82.8,25.2,
2016-08-30 15:00:00,29.1,77.5,122.2,31.0,
2016-08-30 16:00:00,25.7,74.6,114.0,25.2,
2016-08-30 17:00:00,36.9,90.1,146.7,33.8,
2016-08-30 18:00:00,45.1,106.2,175.3,35.1,
2016-08-30 19:00:00,31.9,90.6,139.6,34.8,
2016-08-30 20:00:00,47.6,97.3,170.2,35.4,
2016-08-30 21:00:00,38.8,86.7,146.2,39.5,
2016-08-30 22:00:00,31.3,86.5,134.5,40.6,
2016-08-30 23:00:00,10.6,62.9,79.2,29.7,
2016-08-31 00:00:00,7.5,62.8,74.3,27.2,
2016-08-31 01:00:00,17.9,75.4,102.9,35.4,
2016-08-31 02:00:00,32.9,70.8,121.2,23.9,
2016-08-31 03:00:00,47.0,68.6,140.6,29.2,
2016-08-31 04:00:00,94.8,74.0,219.4,20.9,
2016-08-31 05:00:00,127.4,94.6,290.0,49.6,
2016-08-31 06:00:00,94.2,84.7,229.1,44.2,
2016-08-31 07:00:00,89.8,89.8,227.6,,
2016-08-31 08:00:00,43.5,71.4,138.1,,
2016-08-31 09:00:00,31.9,56.9,105.9,,
2016-08-31 10:00:00,19.1,32.6,61.9,,
2016-08-31 11:00:00,11.0,26.7,43.5,,
2016-08-31 12:00:00,9.4,21.9,36.3,,
2016-08-31 13:00:00,16.0,38.4,62.9,,
2016-08-31 14:00:00,4.7,22.5,29.7,,
2016-08-31 15:00:00,6.6,24.2,34.3,,
2016-08-31 16:00:00,13.8,35.7,56.8,,
2016-08-31 17:00:00,25.1,45.5,83.9,,
2016-08-31 18:00:00,12.8,33.5,53.2,,
2016-08-31 19:00:00,6.0,28.7,37.9,,
2016-08-31 20:00:00,1.6,27.3,29.7,,
2016-08-31 21:00:00,0.0,27.1,27.1,,
2016-08-31 22:00:00,7.5,37.1,48.6,,
2016-08-31 23:00:00,0.0,27.6,27.6,,
2016-09-01 00:00:00,4.2,38.0,44.4,,
2016-09-01 01:00:00,4.6,33.9,41.0,,
2016-09-01 02:00:00,1.6,31.4,33.8,,
2016-09-01 03:00:00,13.2,39.7,59.9,,
2016-09-01 04:00:00,13.2,41.8,61.9,,
2016-09-01 05:00:00,20.4,47.1,78.3,,
2016-09-01 06:00:00,29.1,51.1,95.7,,
2016-09-01 07:00:00,22.9,42.3,77.3,34.7,
2016-09-01 08:00:00,19.7,36.8,67.1,17.3,
2016-09-01 09:00:00,26.9,40.6,81.9,11.4,
2016-09-01 10:00:00,49.5,52.1,128.0,18.0,
2016-09-01 11:00:00,18.8,38.8,67.6,18.8,
2016-09-01 12:00:00,17.5,32.0,58.9,17.8,
2016-09-01 13:00:00,37.6,52.5,110.1,20.9,
2016-09-01 14:00:00,35.4,54.8,109.1,19.5,
2016-09-01 15:00:00,36.0,57.4,112.7,17.8,
2016-09-01 16:00:00,37.9,66.9,125.0,14.1,
2016-09-01 17:00:00,20.7,45.1,76.8,14.8,
2016-09-01 18:00:00,26.6,57.5,98.4,15.6,
2016-09-01 19:00:00,59.9,83.9,175.7,18.4,
2016-09-01 20:00:00,55.2,73.7,158.3,21.0,
2016-09-01 21:00:00,23.8,48.0,84.5,8.1,
2016-09-01 22:00:00,23.2,48.5,84.0,12.2,
2016-09-01 23:00:00,17.2,46.8,73.3,6.1,
2016-09-02 00:00:00,7.1,32.2,43.0,13.7,
2016-09-02 01:00:00,10.0,31.1,46.5,12.2,
2016-09-02 02:00:00,13.5,34.2,54.8,10.2,
2016-09-02 03:00:00,17.9,37.2,64.6,20.4,
2016-09-02 04:00:00,23.2,39.3,74.8,5.0,
2016-09-02 05:00:00,50.8,57.4,135.3,18.4,
2016-09-02 06:00:00,54.2,57.8,141.0,20.9,
2016-09-02 07:00:00,32.6,42.8,92.8,16.2,
2016-09-02 08:00:00,54.9,51.2,135.3,19.0,
2016-09-02 09:00:00,59.9,55.8,147.7,22.6,
