MeasurementDateGMT,Nitric Oxide (ug/m3),Nitrogen Dioxide (ug/m3),Oxides of Nitrogen (ug/m3),Ozone (ug/m3),PM10 Particulate (ug/m3)
2018-05-04 22:00:00,0.4,43.3,43.9,33.4,24.8
2018-05-04 23:00:00,0.6,41.8,42.8,23.3,18.6
2018-05-05 00:00:00,1.3,48.5,50.5,14.0,26.5
2018-05-05 01:00:00,4.3,61.0,67.6,2.6,26.4
2018-05-05 02:00:00,18.0,55.7,83.3,1.4,19.7
2018-05-05 03:00:00,16.7,47.4,73.1,1.3,18.2
2018-05-05 04:00:00,25.2,49.1,87.8,1.8,20.2
2018-05-05 05:00:00,38.2,37.3,95.9,3.0,39.3
2018-05-05 06:00:00,28.6,47.6,91.4,25.5,7.7
2018-05-05 07:00:00,11.3,39.9,57.3,50.7,17.7
2018-05-05 08:00:00,6.7,26.9,37.2,72.5,18.8
2018-05-05 09:00:00,5.0,22.3,30.0,78.8,22.2
2018-05-05 10:00:00,3.7,20.7,26.4,90.9,20.7
2018-05-05 11:00:00,2.1,15.4,18.7,103.8,27.3
2018-05-05 12:00:00,1.5,12.3,14.5,110.1,23.6
2018-05-05 13:00:00,0.8,9.7,11.0,118.0,28.4
2018-05-05 14:00:00,0.6,9.0,10.0,122.9,19.8
2018-05-05 15:00:00,0.8,11.2,12.4,123.5,30.9
2018-05-05 16:00:00,0.3,9.0,9.5,125.7,28.5
2018-05-05 17:00:00,0.4,12.8,13.3,120.7,34.8
2018-05-05 18:00:00,0.4,20.1,20.7,109.7,31.0
2018-05-05 19:00:00,0.0,23.5,23.5,101.7,35.8
2018-05-05 20:00:00,0.2,29.4,29.7,84.1,44.6
2018-05-05 21:00:00,0.5,41.6,42.3,54.7,42.2
2018-05-05 22:00:00,1.4,58.8,60.9,25.7,42.1
2018-05-05 23:00:00,1.0,55.1,56.7,28.9,32.6
2018-05-06 00:00:00,1.2,46.1,48.0,31.2,30.1
2018-05-06 01:00:00,0.2,23.0,23.3,50.2,26.5
2018-05-06 02:00:00,0.2,31.6,31.9,31.5,29.3
2018-05-06 03:00:00,0.3,26.4,26.8,33.6,25.8
2018-05-06 04:00:00,0.7,24.4,25.5,32.1,28.0
2018-05-06 05:00:00,2.9,24.4,28.8,26.3,44.7
2018-05-06 06:00:00,8.0,34.7,46.9,42.9,24.8
2018-05-06 07:00:00,5.4,26.0,34.3,62.5,42.6
2018-05-06 08:00:00,6.6,24.1,34.2,61.1,31.1
2018-05-06 09:00:00,2.9,15.7,20.1,82.2,28.5
2018-05-06 10:00:00,2.0,13.9,17.0,94.6,34.3
2018-05-06 11:00:00,2.3,16.6,20.1,105.8,27.4
2018-05-06 12:00:00,1.0,10.4,12.0,121.6,50.9
2018-05-06 13:00:00,0.8,10.5,11.6,125.5,22.6
2018-05-06 14:00:00,0.8,10.4,11.6,131.9,23.9
2018-05-06 15:00:00,1.0,13.2,14.7,130.6,27.4
2018-05-06 16:00:00,0.8,16.3,17.6,128.7,25.2
2018-05-06 17:00:00,0.8,23.0,24.3,117.2,35.9
2018-05-06 18:00:00,0.3,29.3,29.9,117.4,40.8
2018-05-06 19:00:00,0.1,32.3,32.4,124.1,41.1
2018-05-06 20:00:00,0.1,45.9,45.9,84.2,49.4
2018-05-06 21:00:00,0.4,57.6,58.2,47.4,45.5
2018-05-06 22:00:00,3.2,88.3,93.2,10.5,38.7
2018-05-06 23:00:00,1.7,81.2,83.9,10.5,42.9
2018-05-07 00:00:00,2.0,70.1,73.1,10.2,40.4
2018-05-07 01:00:00,1.0,65.8,67.3,8.8,44.8
2018-05-07 02:00:00,0.6,51.5,52.4,11.9,47.8
2018-05-07 03:00:00,1.1,49.3,50.9,8.9,50.4
2018-05-07 04:00:00,4.3,46.9,53.5,5.5,46.5
2018-05-07 05:00:00,11.2,42.5,59.6,11.0,60.0
2018-05-07 06:00:00,18.4,49.6,77.8,20.1,41.6
2018-05-07 07:00:00,12.1,52.2,70.9,47.9,48.7
2018-05-07 08:00:00,4.2,31.3,37.7,101.9,35.3
2018-05-07 09:00:00,7.0,38.6,49.3,87.3,42.4
2018-05-07 10:00:00,5.8,34.6,43.5,96.3,38.7
2018-05-07 11:00:00,1.1,11.9,13.5,133.3,22.6
2018-05-07 12:00:00,0.8,11.8,13.1,146.9,46.9
2018-05-07 13:00:00,0.4,10.3,10.9,158.2,43.9
2018-05-07 14:00:00,0.8,14.0,15.2,146.5,28.1
2018-05-07 15:00:00,0.5,10.6,11.3,157.8,29.2
2018-05-07 16:00:00,0.8,14.6,15.8,146.3,15.4
2018-05-07 17:00:00,1.1,25.7,27.3,129.3,33.8
2018-05-07 18:00:00,0.3,24.6,25.0,131.2,28.0
2018-05-07 19:00:00,0.0,28.0,28.0,113.7,34.0
2018-05-07 20:00:00,0.1,58.5,58.6,53.8,31.0
2018-05-07 21:00:00,1.0,82.7,84.2,27.9,43.1
2018-05-07 22:00:00,3.4,90.9,96.1,10.1,45.9
2018-05-07 23:00:00,7.8,94.1,106.1,2.5,39.9
2018-05-08 00:00:00,3.8,82.0,87.9,4.1,49.0
2018-05-08 01:00:00,5.3,73.3,81.4,1.9,36.4
2018-05-08 02:00:00,16.6,66.5,92.0,1.6,46.9
2018-05-08 03:00:00,40.5,58.5,120.6,1.2,34.7
2018-05-08 04:00:00,41.6,46.0,109.8,1.8,47.3
2018-05-08 05:00:00,51.6,44.8,123.9,4.0,72.0
2018-05-08 06:00:00,96.5,56.2,204.2,5.5,49.6
2018-05-08 07:00:00,67.0,69.1,171.8,15.2,97.2
2018-05-08 08:00:00,78.5,101.9,222.3,17.9,158.0
2018-05-08 09:00:00,40.4,93.2,155.2,41.7,71.5
2018-05-08 10:00:00,4.0,30.1,36.2,110.2,28.4
2018-05-08 11:00:00,0.5,16.2,16.9,130.1,34.3
2018-05-08 12:00:00,0.3,11.3,11.7,133.8,40.9
2018-05-08 13:00:00,0.1,11.1,11.3,135.7,47.5
2018-05-08 14:00:00,0.4,15.4,15.9,133.2,23.5
2018-05-08 15:00:00,0.1,10.6,10.7,127.9,19.7
2018-05-08 16:00:00,0.2,15.0,15.3,119.1,21.7
2018-05-08 17:00:00,0.4,21.7,22.3,104.9,20.6
2018-05-08 18:00:00,0.5,23.5,24.2,78.3,26.4
2018-05-08 19:00:00,0.3,21.3,21.7,57.7,16.5
2018-05-08 20:00:00,0.2,21.4,21.7,47.5,13.9
2018-05-08 21:00:00,0.1,16.1,16.2,52.2,10.2
2018-05-08 22:00:00,0.2,15.3,15.6,50.8,11.9
2018-05-08 23:00:00,0.2,13.9,14.2,50.1,9.1
2018-05-09 00:00:00,0.3,13.7,14.1,50.0,14.0
2018-05-09 01:00:00,0.2,14.4,14.7,47.8,19.4
2018-05-09 02:00:00,-0.1,16.0,15.9,43.0,17.3
2018-05-09 03:00:00,0.2,20.0,20.4,28.9,17.3
2018-05-09 04:00:00,1.9,28.0,30.9,17.5,21.4
2018-05-09 05:00:00,11.3,36.4,53.7,10.0,43.6
2018-05-09 06:00:00,17.0,41.9,67.9,14.1,21.2
2018-05-09 07:00:00,16.8,41.7,67.4,25.9,21.4
2018-05-09 08:00:00,9.2,34.7,48.8,45.0,16.3
2018-05-09 09:00:00,2.5,16.4,20.3,75.2,15.6
2018-05-09 10:00:00,1.0,11.0,12.5,87.8,9.2
2018-05-09 11:00:00,1.0,8.7,10.2,92.3,10.9
2018-05-09 12:00:00,0.3,7.4,7.8,96.2,13.2
2018-05-09 13:00:00,0.4,7.6,8.2,97.5,17.5
2018-05-09 14:00:00,0.2,7.4,7.7,97.1,7.5
2018-05-09 15:00:00,0.3,9.3,9.8,95.1,13.2
2018-05-09 16:00:00,0.2,10.4,10.7,94.9,15.0
2018-05-09 17:00:00,0.2,10.5,10.7,89.5,19.0
2018-05-09 18:00:00,0.2,12.3,12.6,74.0,19.1
2018-05-09 19:00:00,0.3,14.3,14.7,62.5,13.5
2018-05-09 20:00:00,0.1,16.5,16.6,58.3,10.0
2018-05-09 21:00:00,0.2,18.5,18.9,51.0,17.9
2018-05-09 22:00:00,0.2,18.5,18.8,51.9,17.3
2018-05-09 23:00:00,0.3,18.6,19.0,49.3,14.7
2018-05-10 00:00:00,-0.1,7.5,7.4,61.3,9.6
2018-05-10 01:00:00,0.0,6.0,6.1,64.1,16.9
2018-05-10 02:00:00,-0.1,5.4,5.3,65.3,15.6
2018-05-10 03:00:00,0.0,5.6,5.6,58.5,13.5
2018-05-10 04:00:00,0.5,10.0,10.8,50.9,9.4
2018-05-10 05:00:00,0.4,13.0,13.5,57.1,3.6
2018-05-10 06:00:00,0.9,14.4,15.8,59.6,5.6
2018-05-10 07:00:00,2.4,16.4,20.1,58.9,19.7
2018-05-10 08:00:00,2.0,11.2,14.3,68.3,10.2
2018-05-10 09:00:00,1.9,11.9,14.8,70.3,17.5
2018-05-10 10:00:00,1.5,9.4,11.7,77.8,9.1
2018-05-10 11:00:00,1.1,8.9,10.7,85.2,
2018-05-10 12:00:00,0.8,7.7,8.9,89.6,12.3
2018-05-10 13:00:00,0.7,7.9,9.0,92.7,16.5
2018-05-10 14:00:00,0.8,11.6,12.8,90.9,24.6
2018-05-10 15:00:00,0.8,11.6,12.8,91.2,14.1
2018-05-10 16:00:00,0.4,10.5,11.1,89.9,17.0
2018-05-10 17:00:00,0.2,13.6,13.9,85.7,18.9
2018-05-10 18:00:00,0.1,14.5,14.6,83.2,2.0
2018-05-10 19:00:00,0.1,22.1,22.3,71.5,16.5
2018-05-10 20:00:00,0.3,34.2,34.6,58.5,20.4
2018-05-10 21:00:00,0.3,32.4,33.0,55.1,19.7
2018-05-10 22:00:00,0.1,29.6,29.8,51.5,20.3
2018-05-10 23:00:00,0.3,26.2,26.6,53.0,19.0
2018-05-11 00:00:00,0.1,25.0,25.1,45.7,18.2
2018-05-11 01:00:00,0.1,16.7,16.9,47.3,15.5
2018-05-11 02:00:00,0.0,16.0,15.9,45.7,19.0
2018-05-11 03:00:00,-0.2,11.8,11.5,50.8,17.6
2018-05-11 04:00:00,0.8,17.8,19.0,36.5,19.4
2018-05-11 05:00:00,2.1,24.1,27.3,41.4,15.2
2018-05-11 06:00:00,2.5,17.0,20.8,53.9,14.7
2018-05-11 07:00:00,2.1,13.0,16.2,69.9,21.4
2018-05-11 08:00:00,1.8,10.1,12.8,76.8,21.5
2018-05-11 09:00:00,0.7,6.5,7.6,87.1,24.7
2018-05-11 10:00:00,0.6,6.5,7.4,91.3,16.1
2018-05-11 11:00:00,0.4,5.5,6.2,91.6,14.5
2018-05-11 12:00:00,0.3,4.9,5.3,95.7,15.3
2018-05-11 13:00:00,0.4,5.2,5.8,95.2,16.7
2018-05-11 14:00:00,0.8,8.5,9.7,94.9,18.0
2018-05-11 15:00:00,0.5,9.8,10.6,93.8,24.1
2018-05-11 16:00:00,0.4,11.0,11.6,95.0,26.4
2018-05-11 17:00:00,0.2,13.1,13.4,94.2,17.8
2018-05-11 18:00:00,0.2,20.1,20.4,86.3,20.2
2018-05-11 19:00:00,0.1,27.0,27.1,78.4,26.3
2018-05-11 20:00:00,0.2,25.9,26.1,72.2,42.1
2018-05-11 21:00:00,0.0,26.8,26.9,75.9,34.5
2018-05-11 22:00:00,0.1,35.3,35.4,62.2,25.6
2018-05-11 23:00:00,0.3,25.1,25.5,62.2,23.3
2018-05-12 00:00:00,0.0,16.2,16.3,68.2,14.3
2018-05-12 01:00:00,0.0,15.8,15.8,58.8,18.7
2018-05-12 02:00:00,0.1,15.5,15.6,55.2,17.2
2018-05-12 03:00:00,0.3,11.5,12.0,59.0,17.5
2018-05-12 04:00:00,0.4,13.9,14.4,54.3,17.0
2018-05-12 05:00:00,0.8,12.5,13.7,58.9,16.1
2018-05-12 06:00:00,0.6,8.9,9.8,70.0,5.4
2018-05-12 07:00:00,0.7,6.4,7.5,78.1,4.1
2018-05-12 08:00:00,0.6,9.8,10.6,71.1,12.5
2018-05-12 09:00:00,1.0,14.0,15.5,64.7,17.1
2018-05-12 10:00:00,0.8,11.7,12.9,69.2,9.3
2018-05-12 11:00:00,0.7,9.7,10.7,72.8,12.5
2018-05-12 12:00:00,0.6,12.3,13.2,60.2,19.0
2018-05-12 13:00:00,0.8,13.2,14.5,55.6,
2018-05-12 14:00:00,0.7,17.4,18.5,48.5,20.5
2018-05-12 15:00:00,2.3,31.6,35.2,41.1,10.5
2018-05-12 16:00:00,1.1,26.4,28.1,46.0,11.8
2018-05-12 17:00:00,0.7,26.1,27.2,47.7,14.4
2018-05-12 18:00:00,0.7,26.9,28.1,47.1,19.3
2018-05-12 19:00:00,0.6,32.6,33.5,44.8,15.2
2018-05-12 20:00:00,0.3,36.9,37.4,43.3,12.8
2018-05-12 21:00:00,0.4,32.1,32.7,42.8,17.1
2018-05-12 22:00:00,0.6,34.2,35.2,38.4,15.4
2018-05-12 23:00:00,0.5,21.3,22.1,42.7,12.1
2018-05-13 00:00:00,0.5,28.8,29.5,32.7,13.8
2018-05-13 01:00:00,0.5,27.6,28.3,28.0,11.8
2018-05-13 02:00:00,0.4,17.6,18.2,39.7,10.6
2018-05-13 03:00:00,0.1,15.5,15.7,26.8,12.4
2018-05-13 04:00:00,0.6,16.3,17.2,16.3,21.8
2018-05-13 05:00:00,1.9,17.3,20.1,15.3,23.9
2018-05-13 06:00:00,3.3,19.2,24.2,16.5,30.5
2018-05-13 07:00:00,5.4,24.3,32.5,17.7,10.1
2018-05-13 08:00:00,6.4,27.4,37.1,22.7,20.1
2018-05-13 09:00:00,5.7,29.9,38.7,30.9,25.1
2018-05-13 10:00:00,2.6,16.9,20.9,61.9,20.4
2018-05-13 11:00:00,2.2,19.1,22.6,63.6,16.9
2018-05-13 12:00:00,2.2,20.5,23.9,63.6,14.2
2018-05-13 13:00:00,2.5,18.6,22.4,71.6,9.0
2018-05-13 14:00:00,0.9,10.0,11.5,90.0,18.4
2018-05-13 15:00:00,0.5,7.8,8.6,94.2,14.9
2018-05-13 16:00:00,0.2,6.3,6.5,99.3,12.6
2018-05-13 17:00:00,0.2,9.1,9.4,94.2,24.2
2018-05-13 18:00:00,0.1,9.8,9.9,96.3,18.8
2018-05-13 19:00:00,0.3,12.5,12.9,78.7,18.5
2018-05-13 20:00:00,1.0,36.3,37.9,35.5,26.9
2018-05-13 21:00:00,2.1,42.9,46.2,24.2,20.9
2018-05-13 22:00:00,4.3,55.3,61.9,9.5,23.3
2018-05-13 23:00:00,9.0,68.0,81.8,2.2,23.0
2018-05-14 00:00:00,31.9,70.2,119.2,2.1,33.8
2018-05-14 01:00:00,5.9,42.5,51.6,27.0,24.2
2018-05-14 02:00:00,0.3,12.8,13.2,51.2,6.2
2018-05-14 03:00:00,0.3,11.6,12.1,51.9,12.7
2018-05-14 04:00:00,0.4,12.4,13.0,52.3,6.7
2018-05-14 05:00:00,1.6,16.0,18.5,50.4,2.5
2018-05-14 06:00:00,3.8,18.4,24.2,50.1,13.7
2018-05-14 07:00:00,3.2,13.9,18.9,61.9,3.6
2018-05-14 08:00:00,2.2,8.8,12.1,69.7,
2018-05-14 09:00:00,1.4,6.9,9.0,76.6,25.0
2018-05-14 10:00:00,0.9,6.2,7.6,84.3,13.7
2018-05-14 11:00:00,0.8,6.0,7.2,89.4,20.8
2018-05-14 12:00:00,0.8,8.0,9.2,91.3,15.8
2018-05-14 13:00:00,1.0,14.1,15.7,89.5,
2018-05-14 14:00:00,0.7,13.3,14.4,91.3,12.0
2018-05-14 15:00:00,0.6,8.9,9.8,95.6,10.0
2018-05-14 16:00:00,0.6,10.6,11.6,92.2,22.9
2018-05-14 17:00:00,0.6,8.0,9.0,94.7,11.3
2018-05-14 18:00:00,0.3,10.1,10.6,92.8,14.1
2018-05-14 19:00:00,0.0,10.4,10.4,90.0,13.4
2018-05-14 20:00:00,0.1,11.7,11.9,81.9,15.4
2018-05-14 21:00:00,0.1,13.1,13.2,74.0,9.3
2018-05-14 22:00:00,0.0,10.6,10.5,74.4,16.8
2018-05-14 23:00:00,0.3,8.2,8.6,73.0,8.5
2018-05-15 00:00:00,0.3,11.2,11.7,66.9,14.1
2018-05-15 01:00:00,0.4,17.3,17.9,57.1,14.9
2018-05-15 02:00:00,0.3,15.3,15.8,57.1,11.0
2018-05-15 03:00:00,0.4,19.6,20.2,52.8,9.4
2018-05-15 04:00:00,0.6,22.6,23.5,46.5,12.7
2018-05-15 05:00:00,1.9,30.3,33.3,45.0,3.0
2018-05-15 06:00:00,3.9,28.5,34.5,52.6,14.3
2018-05-15 07:00:00,2.4,14.6,18.4,72.5,17.5
2018-05-15 08:00:00,2.1,12.5,15.7,79.4,16.6
2018-05-15 09:00:00,1.7,11.0,13.6,85.9,11.6
2018-05-15 10:00:00,1.5,8.9,11.1,90.5,23.2
2018-05-15 11:00:00,1.2,8.1,9.9,96.5,27.2
2018-05-15 12:00:00,0.7,7.1,8.3,103.7,26.4
2018-05-15 13:00:00,0.7,7.6,8.6,110.5,17.6
2018-05-15 14:00:00,0.6,8.0,9.0,117.2,24.3
2018-05-15 15:00:00,0.6,8.8,9.7,119.1,17.9
2018-05-15 16:00:00,0.5,7.8,8.6,120.0,20.9
2018-05-15 17:00:00,0.3,8.1,8.7,119.1,26.4
2018-05-15 18:00:00,0.1,9.2,9.4,113.8,23.3
2018-05-15 19:00:00,0.0,11.6,11.7,104.9,25.6
2018-05-15 20:00:00,0.0,14.9,14.9,90.7,12.3
2018-05-15 21:00:00,-0.1,12.8,12.7,85.0,16.4
2018-05-15 22:00:00,0.0,12.9,12.9,77.3,17.5
2018-05-15 23:00:00,0.3,12.0,12.4,76.7,19.8
2018-05-16 00:00:00,0.4,10.3,10.8,87.9,17.2
2018-05-16 01:00:00,0.0,6.9,7.0,90.3,11.6
2018-05-16 02:00:00,0.0,5.0,4.9,84.3,12.2
2018-05-16 03:00:00,0.3,6.6,7.1,79.3,6.1
2018-05-16 04:00:00,0.5,8.8,9.5,74.5,10.7
2018-05-16 05:00:00,1.3,19.5,21.4,68.5,9.6
2018-05-16 06:00:00,1.5,24.8,27.2,59.9,23.7
2018-05-16 07:00:00,2.4,20.5,24.2,54.2,23.9
2018-05-16 08:00:00,2.1,14.6,17.8,60.6,19.2
2018-05-16 09:00:00,1.6,12.3,14.8,63.5,22.9
2018-05-16 10:00:00,2.2,14.6,18.0,64.3,22.3
2018-05-16 11:00:00,1.6,8.4,10.8,70.6,28.4
2018-05-16 12:00:00,2.1,8.0,11.1,69.5,37.5
2018-05-16 13:00:00,2.0,9.6,12.7,67.6,33.0
2018-05-16 14:00:00,1.4,7.8,9.9,67.4,36.0
2018-05-16 15:00:00,1.2,9.1,10.9,64.9,33.8
2018-05-16 16:00:00,0.8,8.4,9.6,67.6,25.1
2018-05-16 17:00:00,0.4,6.5,7.2,71.7,25.9
2018-05-16 18:00:00,0.4,8.2,8.8,69.0,27.2
2018-05-16 19:00:00,0.0,8.6,8.6,68.6,25.1
2018-05-16 20:00:00,0.0,9.2,9.3,67.5,30.6
2018-05-16 21:00:00,0.1,10.8,10.8,66.4,27.0
2018-05-16 22:00:00,0.0,10.4,10.4,67.2,25.1
2018-05-16 23:00:00,0.1,12.5,12.7,64.4,26.2
2018-05-17 00:00:00,0.0,11.1,11.2,65.0,23.4
2018-05-17 01:00:00,0.2,7.0,7.2,63.7,19.2
2018-05-17 02:00:00,0.1,8.7,8.8,54.8,22.3
2018-05-17 03:00:00,1.0,14.8,16.3,54.8,20.8
2018-05-17 04:00:00,1.0,16.3,17.8,53.7,23.0
2018-05-17 05:00:00,2.5,19.1,22.9,49.7,24.0
2018-05-17 06:00:00,1.9,11.1,14.1,58.8,17.5
2018-05-17 07:00:00,2.3,10.0,13.5,64.6,23.1
2018-05-17 08:00:00,1.9,7.4,10.3,68.6,15.8
2018-05-17 09:00:00,1.3,4.4,6.3,73.8,14.4
2018-05-17 10:00:00,1.2,5.1,6.9,73.5,26.5
2018-05-17 11:00:00,1.1,4.7,6.3,78.9,14.0
2018-05-17 12:00:00,1.1,5.3,6.9,85.4,21.7
2018-05-17 13:00:00,0.8,4.3,5.6,89.5,27.8
2018-05-17 14:00:00,0.7,4.6,5.7,91.4,18.3
2018-05-17 15:00:00,1.0,7.0,8.5,91.9,29.2
2018-05-17 16:00:00,1.7,12.2,14.9,83.3,68.2
2018-05-17 17:00:00,1.5,15.0,17.4,77.2,41.1
2018-05-17 18:00:00,0.8,14.9,16.2,74.0,50.5
2018-05-17 19:00:00,0.2,12.5,12.8,75.0,74.5
2018-05-17 20:00:00,0.0,12.1,12.2,72.9,32.4
2018-05-17 21:00:00,0.2,28.6,28.9,53.4,27.5
2018-05-17 22:00:00,0.2,13.3,13.6,57.9,18.6
2018-05-17 23:00:00,0.4,17.2,17.8,46.4,18.4
2018-05-18 00:00:00,0.5,17.7,18.5,44.2,13.1
2018-05-18 01:00:00,0.6,15.1,16.0,38.9,12.0
2018-05-18 02:00:00,0.3,13.0,13.5,40.8,13.2
2018-05-18 03:00:00,0.5,15.7,16.5,34.2,11.4
2018-05-18 04:00:00,3.0,22.5,27.1,20.5,19.7
2018-05-18 05:00:00,4.2,26.5,33.0,31.6,20.9
2018-05-18 06:00:00,2.9,14.3,18.7,58.7,10.4
2018-05-18 07:00:00,2.3,10.1,13.7,67.3,21.7
2018-05-18 08:00:00,3.1,10.7,15.5,67.3,23.8
2018-05-18 09:00:00,2.7,8.8,13.0,69.0,18.2
2018-05-18 10:00:00,2.5,9.0,12.9,73.4,18.9
2018-05-18 11:00:00,1.8,7.5,10.2,79.2,23.9
2018-05-18 12:00:00,1.6,8.7,11.2,80.6,
2018-05-18 13:00:00,,,,75.3,15.6
2018-05-18 14:00:00,0.8,6.2,7.4,76.9,12.4
2018-05-18 15:00:00,1.0,8.2,9.7,78.9,17.5
2018-05-18 16:00:00,0.9,7.9,9.2,83.5,17.5
2018-05-18 17:00:00,1.7,18.3,20.8,73.2,25.7
2018-05-18 18:00:00,1.4,27.0,29.1,65.1,28.3
2018-05-18 19:00:00,0.5,28.4,29.2,62.1,33.7
2018-05-18 20:00:00,0.1,24.6,24.7,68.1,35.9
2018-05-18 21:00:00,0.2,24.2,24.5,60.9,52.7
2018-05-18 22:00:00,0.4,34.7,35.2,43.7,26.3
2018-05-18 23:00:00,1.2,33.0,34.8,30.5,28.5
2018-05-19 00:00:00,1.6,46.0,48.4,10.7,21.5
2018-05-19 01:00:00,0.8,30.5,31.7,14.2,22.2
2018-05-19 02:00:00,0.7,29.1,30.2,11.2,23.7
2018-05-19 03:00:00,1.0,26.7,28.3,9.0,23.0
2018-05-19 04:00:00,5.2,28.3,36.2,5.9,21.0
2018-05-19 05:00:00,18.2,35.5,63.4,8.8,23.2
2018-05-19 06:00:00,11.7,34.6,52.6,33.3,41.8
2018-05-19 07:00:00,9.9,29.0,44.3,42.2,36.1
2018-05-19 08:00:00,6.7,21.1,31.4,57.2,34.6
2018-05-19 09:00:00,3.4,14.7,19.8,72.0,28.0
2018-05-19 10:00:00,0.8,4.8,6.0,89.9,21.6
2018-05-19 11:00:00,0.6,4.2,5.0,94.1,26.2
2018-05-19 12:00:00,0.8,5.5,6.7,94.8,17.3
2018-05-19 13:00:00,0.7,5.3,6.3,98.4,22.0
2018-05-19 14:00:00,0.5,5.5,6.2,101.8,18.1
2018-05-19 15:00:00,1.4,11.1,13.3,94.9,19.4
2018-05-19 16:00:00,1.3,10.9,12.9,91.6,22.3
2018-05-19 17:00:00,1.0,10.7,12.2,91.7,24.4
2018-05-19 18:00:00,0.4,8.8,9.4,89.4,19.9
2018-05-19 19:00:00,0.1,13.5,13.6,80.9,20.2
2018-05-19 20:00:00,0.1,22.3,22.4,61.3,19.1
2018-05-19 21:00:00,0.1,34.4,34.6,41.7,21.1
2018-05-19 22:00:00,0.2,35.3,35.7,33.5,22.7
2018-05-19 23:00:00,0.4,38.2,38.8,25.8,27.2
2018-05-20 00:00:00,0.4,32.3,32.9,22.9,24.4
2018-05-20 01:00:00,0.7,30.0,31.2,18.3,26.0
2018-05-20 02:00:00,0.7,26.2,27.2,15.7,24.1
2018-05-20 03:00:00,4.3,26.8,33.4,7.7,20.4
2018-05-20 04:00:00,8.3,30.9,43.5,6.0,19.1
2018-05-20 05:00:00,5.3,39.2,47.3,20.0,9.8
2018-05-20 06:00:00,5.3,35.7,43.9,31.6,25.5
2018-05-20 07:00:00,3.3,22.6,27.8,50.3,18.8
2018-05-20 08:00:00,4.8,17.1,24.4,62.1,20.7
2018-05-20 09:00:00,3.7,12.0,17.7,63.9,24.9
2018-05-20 10:00:00,3.8,13.6,19.4,69.0,26.0
2018-05-20 11:00:00,2.2,11.1,14.5,80.7,22.7
2018-05-20 12:00:00,1.5,7.7,10.1,91.3,24.8
2018-05-20 13:00:00,1.4,7.1,9.2,96.0,25.1
2018-05-20 14:00:00,1.1,7.4,9.1,98.3,23.5
2018-05-20 15:00:00,0.9,6.8,8.2,97.1,22.4
2018-05-20 16:00:00,1.6,10.6,12.9,91.9,20.5
2018-05-20 17:00:00,0.9,11.1,12.5,89.6,19.4
2018-05-20 18:00:00,1.4,23.7,25.8,75.1,23.7
2018-05-20 19:00:00,0.9,33.4,34.8,63.3,26.6
2018-05-20 20:00:00,0.2,30.9,31.2,61.7,32.5
2018-05-20 21:00:00,0.2,22.7,22.9,73.4,32.6
2018-05-20 22:00:00,0.2,25.0,25.3,73.6,38.2
2018-05-20 23:00:00,0.1,22.8,22.9,75.6,40.7
2018-05-21 00:00:00,0.1,17.8,17.9,78.5,37.7
2018-05-21 01:00:00,0.1,14.7,14.8,75.2,35.7
2018-05-21 02:00:00,0.1,13.2,13.4,65.3,34.3
2018-05-21 03:00:00,0.2,12.2,12.5,45.6,32.6
2018-05-21 04:00:00,0.7,17.5,18.5,32.9,28.1
2018-05-21 05:00:00,6.7,30.5,40.8,25.9,25.8
2018-05-21 06:00:00,12.4,41.2,60.2,30.8,39.3
2018-05-21 07:00:00,11.5,30.7,48.3,40.4,43.7
2018-05-21 08:00:00,13.5,34.8,55.6,43.1,43.4
2018-05-21 09:00:00,11.4,36.7,54.3,45.6,38.1
2018-05-21 10:00:00,6.6,32.6,42.8,58.8,40.9
2018-05-21 11:00:00,1.6,14.6,17.1,92.2,32.3
2018-05-21 12:00:00,0.7,11.3,12.3,99.1,33.9
2018-05-21 13:00:00,0.7,14.7,15.8,88.8,28.9
2018-05-21 14:00:00,1.8,15.1,17.8,88.7,34.8
2018-05-21 15:00:00,1.1,11.1,12.8,107.2,41.0
2018-05-21 16:00:00,1.2,23.0,24.8,97.4,38.4
2018-05-21 17:00:00,1.7,39.0,41.7,88.0,39.6
2018-05-21 18:00:00,1.6,49.6,52.1,77.7,39.8
2018-05-21 19:00:00,0.6,50.5,51.5,69.2,29.5
2018-05-21 20:00:00,0.7,50.0,51.1,53.5,25.8
2018-05-21 21:00:00,2.3,57.1,60.6,37.6,27.8
2018-05-21 22:00:00,4.7,78.2,85.4,18.6,30.0
2018-05-21 23:00:00,0.8,38.4,39.7,54.0,27.7
2018-05-22 00:00:00,0.2,19.8,20.1,66.4,21.9
2018-05-22 01:00:00,0.3,12.3,12.7,67.7,23.6
2018-05-22 02:00:00,0.1,7.1,7.2,75.5,25.4
2018-05-22 03:00:00,0.3,10.0,10.5,70.5,27.9
2018-05-22 04:00:00,0.3,9.8,10.2,70.0,29.5
2018-05-22 05:00:00,1.2,17.6,19.6,66.4,24.1
2018-05-22 06:00:00,1.0,11.6,13.2,76.6,22.8
2018-05-22 07:00:00,1.7,12.7,15.3,79.0,28.2
2018-05-22 08:00:00,2.7,13.8,17.9,78.9,26.5
2018-05-22 09:00:00,1.7,9.9,12.5,83.1,26.7
2018-05-22 10:00:00,1.4,10.2,12.4,85.5,28.1
2018-05-22 11:00:00,0.9,8.6,9.9,96.4,30.9
