MeasurementDateGMT,Nitric Oxide (ug/m3),Nitrogen Dioxide (ug/m3),Oxides of Nitrogen (ug/m3),PM10 Particulate (ug/m3),PM2.5 Particulate (ug/m3)
2016-06-20 19:00:00,2.0,20.8,23.9,16.0,6.9
2016-06-20 20:00:00,3.2,31.5,36.4,17.3,5.1
2016-06-20 21:00:00,2.7,28.9,33.1,17.0,6.8
2016-06-20 22:00:00,2.6,29.2,33.2,20.8,10.1
2016-06-20 23:00:00,3.4,34.8,40.0,19.7,11.5
2016-06-21 00:00:00,2.4,28.7,32.4,19.7,9.4
2016-06-21 01:00:00,1.2,13.5,15.4,22.6,7.8
2016-06-21 02:00:00,1.4,12.4,14.5,16.0,1.8
2016-06-21 03:00:00,1.2,13.9,15.8,9.8,1.8
2016-06-21 04:00:00,2.0,20.3,23.4,19.6,-4.8
2016-06-21 05:00:00,3.8,20.4,26.2,21.9,1.9
2016-06-21 06:00:00,6.1,22.6,32.0,19.9,10.7
2016-06-21 07:00:00,5.9,21.3,30.3,15.1,7.6
2016-06-21 08:00:00,7.5,24.2,35.6,21.8,9.1
2016-06-21 09:00:00,6.3,23.6,33.3,25.1,5.3
2016-06-21 10:00:00,5.0,20.7,28.4,25.5,8.7
2016-06-21 11:00:00,9.0,24.4,38.1,24.8,-7.8
2016-06-21 12:00:00,7.9,28.8,40.9,23.3,21.2
2016-06-21 13:00:00,4.7,24.3,31.6,30.1,-1.0
2016-06-21 14:00:00,3.7,23.4,29.0,19.1,6.0
2016-06-21 15:00:00,4.1,21.6,27.9,21.3,1.9
2016-06-21 16:00:00,4.0,25.5,31.7,18.4,5.7
2016-06-21 17:00:00,10.2,41.0,56.7,22.7,9.8
2016-06-21 18:00:00,2.5,24.2,28.0,20.5,8.3
2016-06-21 19:00:00,1.5,18.1,20.4,19.9,7.8
2016-06-21 20:00:00,1.8,20.8,23.5,19.5,10.4
2016-06-21 21:00:00,1.7,20.6,23.2,19.5,8.6
2016-06-21 22:00:00,1.4,18.6,20.7,21.4,8.5
2016-06-21 23:00:00,1.1,15.2,16.9,21.3,11.5
2016-06-22 00:00:00,0.5,10.1,10.9,20.3,12.4
2016-06-22 01:00:00,1.1,7.6,9.3,21.0,10.5
2016-06-22 02:00:00,0.6,8.4,9.4,27.6,9.2
2016-06-22 03:00:00,1.2,12.9,14.7,21.2,8.1
2016-06-22 04:00:00,1.1,14.1,15.8,23.2,14.9
2016-06-22 05:00:00,3.3,21.1,26.2,17.4,9.2
2016-06-22 06:00:00,5.8,27.0,35.8,18.6,5.4
2016-06-22 07:00:00,4.2,24.0,30.5,20.6,8.5
2016-06-22 08:00:00,8.7,31.1,44.5,20.1,6.8
2016-06-22 09:00:00,6.4,20.0,29.8,17.7,6.3
2016-06-22 10:00:00,6.9,20.0,30.6,18.0,15.0
2016-06-22 11:00:00,8.1,20.8,33.3,12.7,2.7
2016-06-22 12:00:00,9.7,20.0,34.9,16.1,0.2
2016-06-22 13:00:00,6.6,17.2,27.4,25.2,22.3
2016-06-22 14:00:00,7.3,16.6,27.7,15.9,4.1
2016-06-22 15:00:00,6.9,19.1,29.7,17.7,2.9
2016-06-22 16:00:00,5.4,17.0,25.2,9.3,1.7
2016-06-22 17:00:00,5.5,19.1,27.6,9.5,
2016-06-22 18:00:00,4.1,17.5,23.7,15.1,1.0
2016-06-22 19:00:00,3.6,18.1,23.5,19.1,1.8
2016-06-22 20:00:00,3.5,22.6,28.0,16.2,7.4
2016-06-22 21:00:00,4.1,23.3,29.5,22.0,16.4
2016-06-22 22:00:00,4.3,21.7,28.3,24.7,11.3
2016-06-22 23:00:00,5.5,20.0,28.4,12.2,14.5
2016-06-23 00:00:00,13.3,24.5,44.8,19.0,6.8
2016-06-23 01:00:00,19.6,28.8,58.8,27.2,10.6
2016-06-23 02:00:00,15.8,28.3,52.5,30.5,13.4
2016-06-23 03:00:00,17.6,33.8,60.8,16.2,5.4
2016-06-23 04:00:00,13.6,33.7,54.5,14.1,10.7
2016-06-23 05:00:00,69.7,52.2,159.1,29.9,9.8
2016-06-23 06:00:00,29.2,46.1,91.0,18.4,6.2
2016-06-23 07:00:00,13.6,32.8,53.7,15.2,4.3
2016-06-23 08:00:00,9.1,29.8,43.7,15.5,9.5
2016-06-23 09:00:00,6.3,31.6,41.2,15.9,8.2
2016-06-23 10:00:00,4.7,24.3,31.5,15.3,5.7
2016-06-23 11:00:00,3.4,24.5,29.8,16.7,2.7
2016-06-23 12:00:00,3.2,26.9,31.9,17.0,5.0
2016-06-23 13:00:00,5.2,31.4,39.4,19.0,8.6
2016-06-23 14:00:00,6.9,33.0,43.7,26.0,14.6
2016-06-23 15:00:00,11.6,42.7,60.4,19.7,9.8
2016-06-23 16:00:00,5.7,47.4,56.1,21.7,12.5
2016-06-23 17:00:00,15.1,57.9,81.0,25.6,14.4
2016-06-23 18:00:00,4.5,44.5,51.4,23.0,11.0
2016-06-23 19:00:00,27.9,53.4,96.1,27.3,14.2
2016-06-23 20:00:00,27.6,46.6,88.8,30.8,16.1
2016-06-23 21:00:00,28.4,45.0,88.5,32.4,18.4
2016-06-23 22:00:00,16.6,40.9,66.4,27.9,14.5
2016-06-23 23:00:00,2.8,25.7,30.0,22.7,9.2
2016-06-24 00:00:00,1.9,19.8,22.7,29.3,4.8
2016-06-24 01:00:00,1.6,16.2,18.7,18.9,0.7
2016-06-24 02:00:00,1.6,18.2,20.6,22.3,4.8
2016-06-24 03:00:00,2.3,21.2,24.8,21.0,9.1
2016-06-24 04:00:00,4.8,20.9,28.3,17.8,5.7
2016-06-24 05:00:00,9.8,23.5,38.6,21.9,8.1
2016-06-24 06:00:00,10.7,24.0,40.4,23.3,10.7
2016-06-24 07:00:00,10.4,26.0,41.9,21.7,9.6
2016-06-24 08:00:00,7.9,25.7,37.8,21.1,6.6
2016-06-24 09:00:00,6.3,23.1,32.8,,10.6
2016-06-24 10:00:00,4.4,18.4,25.1,,16.8
2016-06-24 11:00:00,4.2,18.4,24.8,14.5,10.0
2016-06-24 12:00:00,3.3,20.4,25.4,18.1,23.8
2016-06-24 13:00:00,4.0,20.9,27.1,20.6,10.6
2016-06-24 14:00:00,2.9,16.6,21.1,11.4,9.1
2016-06-24 15:00:00,2.6,16.1,20.1,18.1,10.5
2016-06-24 16:00:00,2.5,16.6,20.4,3.1,9.9
2016-06-24 17:00:00,2.1,16.5,19.6,6.0,5.5
2016-06-24 18:00:00,2.6,19.6,23.6,13.5,16.9
2016-06-24 19:00:00,1.7,21.3,24.0,8.6,4.5
2016-06-24 20:00:00,1.6,20.5,23.0,10.2,18.2
2016-06-24 21:00:00,1.8,19.3,22.0,13.7,20.5
2016-06-24 22:00:00,1.9,21.2,24.1,18.0,0.8
2016-06-24 23:00:00,1.7,22.7,25.3,18.2,7.4
2016-06-25 00:00:00,1.9,23.2,26.1,18.3,4.2
2016-06-25 01:00:00,1.2,19.4,21.3,17.4,7.3
2016-06-25 02:00:00,1.2,18.3,20.2,6.0,-1.5
2016-06-25 03:00:00,1.2,15.0,16.8,7.8,1.9
2016-06-25 04:00:00,2.2,21.3,24.8,11.3,3.7
2016-06-25 05:00:00,2.7,17.3,21.5,7.5,2.6
2016-06-25 06:00:00,7.1,22.9,33.8,15.4,5.1
2016-06-25 07:00:00,10.4,28.8,44.7,22.8,16.0
2016-06-25 08:00:00,8.1,26.4,38.8,19.3,14.0
2016-06-25 09:00:00,13.0,33.1,53.0,14.6,13.3
2016-06-25 10:00:00,11.9,31.0,49.2,17.0,-3.9
2016-06-25 11:00:00,9.6,33.3,48.1,20.3,10.7
2016-06-25 12:00:00,8.4,29.0,41.9,12.7,14.5
2016-06-25 13:00:00,15.4,38.7,62.3,17.5,19.8
2016-06-25 14:00:00,24.8,45.3,83.4,13.8,15.8
2016-06-25 15:00:00,21.5,46.1,79.1,14.3,10.9
2016-06-25 16:00:00,14.4,51.2,73.3,7.6,1.6
2016-06-25 17:00:00,10.1,47.8,63.3,14.9,19.6
2016-06-25 18:00:00,11.1,50.1,67.2,20.1,2.5
2016-06-25 19:00:00,6.0,48.0,57.2,18.4,2.4
2016-06-25 20:00:00,3.6,42.9,48.4,26.5,10.0
2016-06-25 21:00:00,15.2,52.6,75.9,21.2,9.2
2016-06-25 22:00:00,6.6,41.3,51.5,15.4,10.0
2016-06-25 23:00:00,4.6,36.2,43.3,16.3,8.3
2016-06-26 00:00:00,2.2,33.2,36.6,12.3,7.6
2016-06-26 01:00:00,1.9,29.7,32.6,15.9,8.5
2016-06-26 02:00:00,1.4,19.4,21.6,19.5,8.6
2016-06-26 03:00:00,1.1,17.2,18.9,15.4,5.3
2016-06-26 04:00:00,1.5,20.4,22.8,17.8,9.2
2016-06-26 05:00:00,2.3,17.8,21.4,8.6,3.4
2016-06-26 06:00:00,4.6,21.2,28.2,19.7,7.0
2016-06-26 07:00:00,5.7,21.6,30.4,12.1,-5.1
2016-06-26 08:00:00,7.5,24.6,36.1,17.3,-0.3
2016-06-26 09:00:00,9.2,28.8,42.9,19.0,8.3
2016-06-26 10:00:00,6.2,28.6,38.0,17.2,10.7
2016-06-26 11:00:00,8.2,30.2,42.8,15.5,13.5
2016-06-26 12:00:00,9.2,30.5,44.6,27.7,1.2
2016-06-26 13:00:00,8.0,30.7,43.0,20.1,22.0
2016-06-26 14:00:00,9.3,35.2,49.5,27.1,18.0
2016-06-26 15:00:00,3.5,22.1,27.4,18.8,1.4
2016-06-26 16:00:00,2.6,18.2,22.2,16.6,20.0
2016-06-26 17:00:00,2.2,16.1,19.5,23.1,12.0
2016-06-26 18:00:00,3.7,20.0,25.6,19.1,8.1
2016-06-26 19:00:00,2.2,17.6,21.1,17.4,-7.2
2016-06-26 20:00:00,2.3,23.6,27.1,9.5,-2.4
2016-06-26 21:00:00,1.9,21.7,24.7,9.7,5.7
2016-06-26 22:00:00,1.5,15.0,17.3,8.4,15.4
2016-06-26 23:00:00,1.3,10.8,12.8,5.1,-0.4
2016-06-27 00:00:00,1.0,9.4,10.9,8.4,
2016-06-27 01:00:00,1.0,9.2,10.7,15.9,5.9
2016-06-27 02:00:00,1.0,8.9,10.4,12.0,18.5
2016-06-27 03:00:00,1.3,8.6,10.6,16.9,-9.5
2016-06-27 04:00:00,2.4,11.5,15.2,5.5,-3.1
2016-06-27 05:00:00,8.5,20.7,33.7,18.6,18.4
2016-06-27 06:00:00,30.3,35.1,81.5,14.3,39.9
2016-06-27 07:00:00,44.5,44.0,112.2,11.3,11.1
2016-06-27 08:00:00,38.1,43.7,102.0,15.8,4.7
2016-06-27 09:00:00,29.2,39.4,84.1,18.6,20.6
2016-06-27 10:00:00,32.6,45.7,95.8,17.3,5.2
2016-06-27 11:00:00,28.3,47.8,91.2,16.6,5.8
2016-06-27 12:00:00,21.8,40.9,74.4,10.7,12.2
2016-06-27 13:00:00,10.6,35.3,51.5,20.2,6.4
2016-06-27 14:00:00,17.9,44.8,72.3,16.6,-3.1
2016-06-27 15:00:00,16.1,45.4,70.0,14.7,4.0
2016-06-27 16:00:00,14.8,50.8,73.5,18.5,8.8
2016-06-27 17:00:00,10.5,47.0,63.1,19.5,11.6
2016-06-27 18:00:00,11.4,41.3,58.7,13.6,10.9
2016-06-27 19:00:00,5.5,31.7,40.1,11.3,
2016-06-27 20:00:00,4.5,30.7,37.7,11.8,22.2
2016-06-27 21:00:00,4.8,33.4,40.7,14.0,15.6
2016-06-27 22:00:00,4.1,32.4,38.7,16.9,6.7
2016-06-27 23:00:00,5.1,38.4,46.2,15.6,5.0
2016-06-28 00:00:00,5.0,40.0,47.7,19.2,2.1
2016-06-28 01:00:00,3.7,37.2,42.8,22.0,-0.1
2016-06-28 02:00:00,3.7,33.2,38.8,18.0,24.2
2016-06-28 03:00:00,9.5,34.7,49.3,8.7,9.2
2016-06-28 04:00:00,59.6,61.6,152.9,14.6,
2016-06-28 05:00:00,43.2,54.1,120.3,16.6,3.0
2016-06-28 06:00:00,21.8,47.9,81.3,11.3,8.2
2016-06-28 07:00:00,45.9,57.9,128.2,23.4,36.3
2016-06-28 08:00:00,36.6,52.2,108.2,35.2,11.8
2016-06-28 09:00:00,4.2,22.8,29.3,18.9,7.3
2016-06-28 10:00:00,4.2,20.3,26.8,16.0,5.6
2016-06-28 11:00:00,2.1,14.4,17.6,18.8,5.7
2016-06-28 12:00:00,2.3,16.0,19.5,10.0,9.5
2016-06-28 13:00:00,2.4,17.9,21.6,19.6,12.8
2016-06-28 14:00:00,1.7,16.6,19.2,16.0,11.1
2016-06-28 15:00:00,1.9,18.8,21.7,14.5,10.7
2016-06-28 16:00:00,2.8,26.5,30.7,8.4,16.1
2016-06-28 17:00:00,2.9,26.8,31.2,20.0,9.9
2016-06-28 18:00:00,2.0,17.6,20.6,5.0,-2.7
2016-06-28 19:00:00,1.2,14.8,16.6,12.9,-8.9
2016-06-28 20:00:00,0.9,10.5,12.0,22.8,22.2
2016-06-28 21:00:00,1.6,11.4,13.8,21.9,27.2
2016-06-28 22:00:00,1.4,10.3,12.4,0.2,
2016-06-28 23:00:00,1.2,12.6,14.4,6.2,
2016-06-29 00:00:00,1.0,14.3,15.8,15.1,9.6
2016-06-29 01:00:00,1.1,10.7,12.4,12.0,-5.0
2016-06-29 02:00:00,0.6,9.8,10.8,11.3,21.7
2016-06-29 03:00:00,1.0,11.3,12.9,11.0,-2.9
2016-06-29 04:00:00,1.6,14.2,16.7,9.5,1.0
2016-06-29 05:00:00,3.2,15.1,20.0,14.0,-2.4
2016-06-29 06:00:00,4.8,18.8,26.2,9.2,-7.6
2016-06-29 07:00:00,8.7,25.1,38.4,20.3,13.7
2016-06-29 08:00:00,8.2,22.3,34.9,16.0,4.8
2016-06-29 09:00:00,5.1,18.3,26.1,30.7,8.2
2016-06-29 10:00:00,5.1,18.9,26.6,20.0,14.5
2016-06-29 11:00:00,3.6,17.8,23.4,20.6,-4.1
2016-06-29 12:00:00,3.4,18.2,23.5,23.0,31.0
2016-06-29 13:00:00,4.4,19.1,25.9,13.7,-0.1
2016-06-29 14:00:00,5.2,22.6,30.6,9.7,34.3
2016-06-29 15:00:00,3.0,17.6,22.2,1.1,15.4
2016-06-29 16:00:00,2.8,16.6,20.8,0.7,15.6
2016-06-29 17:00:00,3.0,18.1,22.8,7.6,29.8
2016-06-29 18:00:00,1.9,16.7,19.6,2.3,
2016-06-29 19:00:00,1.7,14.8,17.4,17.1,18.5
2016-06-29 20:00:00,1.5,13.6,15.8,12.7,9.0
2016-06-29 21:00:00,1.7,14.5,17.2,18.7,25.8
2016-06-29 22:00:00,1.0,13.3,14.9,8.0,
2016-06-29 23:00:00,0.7,11.5,12.5,19.9,24.3
2016-06-30 00:00:00,0.6,8.9,9.8,17.2,47.6
2016-06-30 01:00:00,0.8,7.8,8.9,4.3,-1.2
2016-06-30 02:00:00,0.6,7.2,8.2,4.3,
2016-06-30 03:00:00,0.9,9.9,11.2,11.1,11.4
2016-06-30 04:00:00,1.5,16.2,18.5,7.4,9.9
2016-06-30 05:00:00,2.7,25.1,29.3,3.8,6.6
2016-06-30 06:00:00,4.0,28.7,34.7,2.8,0.6
2016-06-30 07:00:00,7.7,34.2,46.0,16.8,24.9
2016-06-30 08:00:00,6.7,31.0,41.3,16.3,12.8
2016-06-30 09:00:00,6.9,30.5,41.1,11.9,0.2
2016-06-30 10:00:00,8.1,29.3,41.7,17.9,-0.4
2016-06-30 11:00:00,5.0,24.8,32.5,20.0,7.5
2016-06-30 12:00:00,3.9,23.0,28.9,15.3,0.0
2016-06-30 13:00:00,4.3,24.5,31.1,17.3,2.5
2016-06-30 14:00:00,4.1,28.9,35.2,14.1,11.0
2016-06-30 15:00:00,2.6,18.9,22.8,15.5,6.4
2016-06-30 16:00:00,2.4,18.3,22.0,14.3,17.1
2016-06-30 17:00:00,2.2,16.5,20.0,11.9,0.5
2016-06-30 18:00:00,1.9,14.5,17.5,21.0,1.6
2016-06-30 19:00:00,1.0,13.1,14.7,13.9,10.6
2016-06-30 20:00:00,1.2,13.7,15.6,15.1,14.7
2016-06-30 21:00:00,0.9,10.6,11.9,17.5,
2016-06-30 22:00:00,1.0,9.4,10.9,20.6,-3.4
2016-06-30 23:00:00,0.6,7.4,8.4,14.2,19.6
2016-07-01 00:00:00,0.6,6.2,7.1,14.2,-1.7
2016-07-01 01:00:00,0.7,5.0,6.1,11.4,11.0
2016-07-01 02:00:00,0.4,4.0,4.6,10.7,-0.1
2016-07-01 03:00:00,1.0,5.1,6.6,13.3,-4.8
2016-07-01 04:00:00,1.0,8.5,10.1,14.2,17.8
2016-07-01 05:00:00,1.7,12.7,15.3,12.9,4.9
2016-07-01 06:00:00,3.5,24.9,30.3,5.2,-2.4
2016-07-01 07:00:00,7.7,36.5,48.4,0.9,
2016-07-01 08:00:00,7.7,32.3,44.0,14.9,4.8
2016-07-01 09:00:00,4.5,20.8,27.7,15.2,3.0
2016-07-01 10:00:00,4.0,20.3,26.4,16.9,21.0
2016-07-01 11:00:00,3.3,20.4,25.4,10.0,9.2
2016-07-01 12:00:00,6.9,30.9,41.5,17.8,29.7
2016-07-01 13:00:00,6.6,31.2,41.4,15.7,25.6
2016-07-01 14:00:00,6.2,25.5,35.0,20.3,37.2
2016-07-01 15:00:00,3.4,19.2,24.3,20.1,-7.6
2016-07-01 16:00:00,2.9,26.1,30.6,17.7,31.1
2016-07-01 17:00:00,6.2,33.8,43.3,10.1,
2016-07-01 18:00:00,3.4,20.4,25.6,15.4,0.4
2016-07-01 19:00:00,2.0,18.3,21.3,17.2,15.3
2016-07-01 20:00:00,1.5,18.9,21.2,3.2,-7.6
2016-07-01 21:00:00,1.8,17.5,20.2,10.9,14.9
2016-07-01 22:00:00,1.9,21.6,24.5,15.0,-2.3
2016-07-01 23:00:00,1.4,17.5,19.6,12.8,15.0
2016-07-02 00:00:00,1.3,12.0,13.9,13.6,4.3
2016-07-02 01:00:00,0.9,8.5,9.8,12.4,2.3
2016-07-02 02:00:00,1.0,8.0,9.6,12.9,10.7
2016-07-02 03:00:00,0.8,7.8,9.0,12.7,1.1
2016-07-02 04:00:00,1.2,8.6,10.5,14.8,7.7
2016-07-02 05:00:00,2.0,9.4,12.4,14.3,-1.6
2016-07-02 06:00:00,2.8,9.2,13.4,13.2,0.3
2016-07-02 07:00:00,3.5,12.4,17.7,16.4,20.0
2016-07-02 08:00:00,3.9,14.0,20.0,12.9,16.1
2016-07-02 09:00:00,4.7,15.5,22.6,15.0,-1.0
2016-07-02 10:00:00,4.3,18.5,25.1,14.8,-3.8
2016-07-02 11:00:00,4.5,18.4,25.3,18.0,-9.5
2016-07-02 12:00:00,3.8,13.5,19.3,8.9,
2016-07-02 13:00:00,3.3,12.9,18.0,10.0,10.3
2016-07-02 14:00:00,4.0,13.9,20.1,7.9,2.5
2016-07-02 15:00:00,2.7,11.7,15.8,16.2,-2.9
2016-07-02 16:00:00,3.1,13.6,18.4,16.8,1.0
2016-07-02 17:00:00,10.8,35.4,52.0,11.5,8.3
2016-07-02 18:00:00,2.5,16.6,20.5,7.6,33.7
2016-07-02 19:00:00,1.9,15.6,18.5,10.8,23.2
2016-07-02 20:00:00,2.1,19.5,22.7,17.5,3.8
2016-07-02 21:00:00,2.2,23.0,26.4,18.8,-9.1
2016-07-02 22:00:00,2.1,21.5,24.7,8.7,11.3
2016-07-02 23:00:00,1.8,21.5,24.2,16.2,-5.9
2016-07-03 00:00:00,1.6,17.3,19.8,15.3,-8.8
2016-07-03 01:00:00,1.0,12.8,14.3,16.4,10.8
2016-07-03 02:00:00,1.0,11.0,12.4,14.0,12.5
2016-07-03 03:00:00,1.3,13.3,15.3,14.1,
2016-07-03 04:00:00,1.7,12.7,15.4,15.1,-2.1
2016-07-03 05:00:00,2.6,12.5,16.6,15.2,11.0
2016-07-03 06:00:00,3.0,10.4,15.0,15.0,16.4
2016-07-03 07:00:00,4.8,14.6,21.9,23.6,1.2
2016-07-03 08:00:00,10.4,24.6,40.6,19.5,5.1
2016-07-03 09:00:00,4.8,15.3,22.7,14.4,8.1
2016-07-03 10:00:00,2.5,12.5,16.4,11.4,4.3
2016-07-03 11:00:00,2.5,12.7,16.6,12.4,2.8
2016-07-03 12:00:00,2.0,12.0,15.1,15.6,2.1
2016-07-03 13:00:00,1.4,12.4,14.6,18.2,6.0
2016-07-03 14:00:00,1.6,13.8,16.3,12.9,2.9
2016-07-03 15:00:00,1.7,14.5,17.1,13.8,14.7
2016-07-03 16:00:00,1.4,13.6,15.7,19.6,3.7
2016-07-03 17:00:00,1.3,16.0,17.9,14.5,22.3
2016-07-03 18:00:00,1.1,14.9,16.7,21.5,1.7
2016-07-03 19:00:00,1.7,19.3,21.9,27.8,7.8
2016-07-03 20:00:00,1.1,21.9,23.6,14.3,1.4
2016-07-03 21:00:00,1.5,24.7,27.0,23.9,-2.0
2016-07-03 22:00:00,1.2,21.7,23.4,15.2,4.3
2016-07-03 23:00:00,1.3,19.6,21.5,12.6,0.7
2016-07-04 00:00:00,1.0,16.8,18.3,7.2,49.2
2016-07-04 01:00:00,0.9,15.6,16.9,7.1,42.9
2016-07-04 02:00:00,1.2,15.2,17.0,18.7,10.9
2016-07-04 03:00:00,2.1,19.3,22.5,14.0,9.0
2016-07-04 04:00:00,5.1,25.4,33.2,13.9,6.3
2016-07-04 05:00:00,12.0,29.1,47.5,17.1,
2016-07-04 06:00:00,14.4,28.9,51.0,14.1,43.7
2016-07-04 07:00:00,16.1,31.9,56.6,23.6,29.3
2016-07-04 08:00:00,10.1,28.4,44.0,19.8,9.2
2016-07-04 09:00:00,5.9,25.2,34.2,20.9,
2016-07-04 10:00:00,3.3,16.4,21.4,15.1,
2016-07-04 11:00:00,3.2,20.1,25.0,16.8,
2016-07-04 12:00:00,2.6,19.4,23.4,17.1,
2016-07-04 13:00:00,3.5,21.6,26.9,12.4,
2016-07-04 14:00:00,2.9,18.7,23.1,25.1,
2016-07-04 15:00:00,2.9,18.9,23.3,11.2,
2016-07-04 16:00:00,3.5,17.6,22.9,16.6,
2016-07-04 17:00:00,3.9,21.7,27.7,16.8,
2016-07-04 18:00:00,2.6,17.4,21.4,22.0,
2016-07-04 19:00:00,2.4,15.0,18.7,14.4,
2016-07-04 20:00:00,1.6,12.9,15.3,12.4,
2016-07-04 21:00:00,1.5,11.2,13.6,10.7,
2016-07-04 22:00:00,1.3,9.9,11.9,12.8,
2016-07-04 23:00:00,1.1,7.7,9.5,6.8,
2016-07-05 00:00:00,1.0,5.7,7.2,17.4,
2016-07-05 01:00:00,0.9,5.9,7.4,16.0,
2016-07-05 02:00:00,0.8,6.0,7.2,22.2,
2016-07-05 03:00:00,1.0,6.9,8.4,11.1,
2016-07-05 04:00:00,2.1,11.3,14.5,13.8,
2016-07-05 05:00:00,3.1,16.4,21.2,20.3,
2016-07-05 06:00:00,6.5,24.0,33.9,11.9,
2016-07-05 07:00:00,14.0,28.4,49.8,21.0,
2016-07-05 08:00:00,30.3,41.4,87.9,25.8,
2016-07-05 09:00:00,17.1,34.2,60.4,18.3,
2016-07-05 10:00:00,21.3,40.0,72.6,22.6,
2016-07-05 11:00:00,16.0,37.0,61.6,17.2,
2016-07-05 12:00:00,11.2,34.2,51.3,17.6,
2016-07-05 13:00:00,13.4,41.6,62.1,21.2,
2016-07-05 14:00:00,15.3,48.0,71.5,19.4,
2016-07-05 15:00:00,11.3,45.4,62.8,21.5,
2016-07-05 16:00:00,11.7,49.3,67.3,16.4,
2016-07-05 17:00:00,13.0,51.8,71.6,24.4,
2016-07-05 18:00:00,7.2,41.2,52.3,16.3,
2016-07-05 19:00:00,5.1,32.6,40.4,22.5,
2016-07-05 20:00:00,8.2,43.8,56.3,18.8,
2016-07-05 21:00:00,17.8,57.9,85.2,17.2,
2016-07-05 22:00:00,3.9,29.0,35.0,20.5,
2016-07-05 23:00:00,2.8,24.4,28.7,8.7,
2016-07-06 00:00:00,1.5,17.2,19.5,10.2,
2016-07-06 01:00:00,1.2,20.2,22.0,6.9,
2016-07-06 02:00:00,1.5,25.1,27.4,-3.9,
2016-07-06 03:00:00,4.3,28.6,35.2,7.2,
2016-07-06 04:00:00,18.7,44.9,73.6,13.2,
2016-07-06 05:00:00,32.3,54.5,104.1,11.1,
2016-07-06 06:00:00,49.7,62.8,139.1,24.8,
2016-07-06 07:00:00,38.3,53.2,111.9,19.1,
2016-07-06 08:00:00,35.1,50.3,104.1,23.9,
2016-07-06 09:00:00,13.7,33.0,54.0,9.6,
2016-07-06 10:00:00,21.0,42.3,74.6,14.8,
2016-07-06 11:00:00,15.7,37.6,61.7,23.6,
2016-07-06 12:00:00,16.7,41.9,67.6,19.7,
2016-07-06 13:00:00,11.5,39.8,57.4,19.7,
2016-07-06 14:00:00,14.7,50.0,72.5,22.7,
2016-07-06 15:00:00,16.4,50.3,75.4,20.1,
2016-07-06 16:00:00,17.6,55.7,82.8,21.7,
2016-07-06 17:00:00,18.8,62.3,91.2,21.3,
2016-07-06 18:00:00,34.4,82.1,134.9,22.2,
2016-07-06 19:00:00,31.4,81.0,129.1,22.9,
2016-07-06 20:00:00,2.3,32.4,35.9,20.0,
2016-07-06 21:00:00,1.3,29.3,31.3,23.1,
2016-07-06 22:00:00,1.3,31.5,33.5,20.5,
2016-07-06 23:00:00,1.3,31.8,33.8,22.7,
2016-07-07 00:00:00,0.9,24.7,26.2,22.7,
2016-07-07 01:00:00,0.8,20.7,21.9,17.0,
2016-07-07 02:00:00,0.7,17.6,18.7,20.0,
2016-07-07 03:00:00,0.8,18.5,19.7,21.1,
2016-07-07 04:00:00,1.4,26.3,28.5,18.6,
2016-07-07 05:00:00,2.4,34.0,37.6,19.9,
2016-07-07 06:00:00,5.1,36.9,44.8,17.1,
2016-07-07 07:00:00,6.7,39.2,49.5,24.5,
2016-07-07 08:00:00,6.5,30.2,40.2,17.2,
2016-07-07 09:00:00,3.8,22.2,28.0,18.4,
2016-07-07 10:00:00,6.1,26.7,36.0,19.3,
2016-07-07 11:00:00,2.9,19.7,24.2,19.0,
2016-07-07 12:00:00,3.2,19.1,24.0,19.8,
2016-07-07 13:00:00,3.8,22.8,28.6,20.5,
2016-07-07 14:00:00,3.8,23.6,29.5,18.2,
2016-07-07 15:00:00,2.6,21.3,25.3,16.0,
2016-07-07 16:00:00,3.3,25.1,30.1,15.2,
2016-07-07 17:00:00,2.9,24.8,29.2,15.2,
2016-07-07 18:00:00,1.8,21.9,24.7,18.5,
2016-07-07 19:00:00,1.4,19.2,21.4,18.8,
2016-07-07 20:00:00,1.8,25.3,28.0,16.8,
2016-07-07 21:00:00,2.0,25.1,28.2,18.9,
2016-07-07 22:00:00,1.4,25.4,27.6,18.6,
2016-07-07 23:00:00,1.6,27.4,30.0,19.6,
2016-07-08 00:00:00,1.6,26.7,29.2,21.1,
2016-07-08 01:00:00,1.3,17.5,19.5,16.3,
2016-07-08 02:00:00,0.9,14.6,15.9,16.7,
2016-07-08 03:00:00,1.1,14.2,15.9,16.7,
2016-07-08 04:00:00,2.3,18.4,21.8,19.3,
2016-07-08 05:00:00,3.2,20.7,25.6,13.5,
2016-07-08 06:00:00,3.9,19.5,25.5,20.1,
2016-07-08 07:00:00,6.0,21.5,30.7,16.5,
2016-07-08 08:00:00,5.2,17.1,25.2,14.2,
2016-07-08 09:00:00,5.9,16.4,25.4,13.8,
2016-07-08 10:00:00,5.8,13.8,22.6,15.5,
2016-07-08 11:00:00,6.5,14.4,24.4,17.0,
2016-07-08 12:00:00,5.1,16.4,24.1,16.2,
2016-07-08 13:00:00,4.4,18.5,25.3,18.7,
2016-07-08 14:00:00,9.5,33.4,47.9,24.4,
2016-07-08 15:00:00,12.5,37.4,56.5,24.2,
2016-07-08 16:00:00,4.5,21.3,28.2,22.8,
2016-07-08 17:00:00,5.8,26.1,34.9,22.3,
