MeasurementDateGMT,Nitric Oxide (ug/m3),Nitrogen Dioxide (ug/m3),Oxides of Nitrogen (ug/m3),Ozone (ug/m3),PM10 Particulate (ug/m3)
2019-09-19 05:00:00,19.5,53.6,83.5,2.7,18.5
2019-09-19 06:00:00,21.2,53.0,85.5,8.6,15.5
2019-09-19 07:00:00,27.4,51.7,93.8,12.4,18.6
2019-09-19 08:00:00,46.1,57.7,128.4,15.0,25.9
2019-09-19 09:00:00,36.6,42.2,98.2,32.8,22.3
2019-09-19 10:00:00,55.3,55.2,139.9,33.3,28.7
2019-09-19 11:00:00,40.3,42.8,104.6,40.8,25.4
2019-09-19 12:00:00,32.8,35.7,86.0,44.1,28.0
2019-09-19 13:00:00,40.7,43.5,105.9,43.0,21.8
2019-09-19 14:00:00,29.5,35.7,80.9,50.0,20.4
2019-09-19 15:00:00,22.0,38.8,72.6,53.2,26.7
2019-09-19 16:00:00,22.9,47.2,82.2,47.8,34.4
2019-09-19 17:00:00,17.0,40.1,66.2,32.8,26.2
2019-09-19 18:00:00,20.8,43.3,75.2,28.5,26.5
2019-09-19 19:00:00,17.0,55.5,81.7,21.5,29.8
2019-09-19 20:00:00,16.2,54.2,79.1,27.9,30.8
2019-09-19 21:00:00,12.1,47.1,65.6,37.6,31.8
2019-09-19 22:00:00,10.4,52.3,68.2,33.8,22.3
2019-09-19 23:00:00,12.1,62.6,81.1,19.9,24.7
2019-09-20 00:00:00,11.1,71.4,88.4,2.1,22.5
2019-09-20 01:00:00,5.5,64.5,73.0,4.3,21.5
2019-09-20 02:00:00,15.4,54.2,77.8,6.4,18.4
2019-09-20 03:00:00,23.3,56.9,92.6,0.5,19.8
2019-09-20 04:00:00,16.2,53.0,77.8,0.5,20.8
2019-09-20 05:00:00,24.5,51.7,89.3,0.0,17.6
2019-09-20 06:00:00,44.5,50.0,118.2,1.6,17.9
2019-09-20 07:00:00,71.9,61.1,171.4,4.3,29.5
2019-09-20 08:00:00,52.8,62.3,143.2,14.5,36.8
2019-09-20 09:00:00,29.5,44.0,89.3,33.3,30.2
2019-09-20 10:00:00,20.4,36.9,68.1,47.8,38.3
2019-09-20 11:00:00,21.6,36.9,70.0,51.0,35.8
2019-09-20 12:00:00,21.2,32.4,64.9,60.6,35.2
2019-09-20 13:00:00,20.8,33.0,64.9,64.9,34.9
2019-09-20 14:00:00,15.4,36.8,60.4,62.8,35.0
2019-09-20 15:00:00,14.1,33.0,54.6,64.9,34.0
2019-09-20 16:00:00,16.2,42.0,66.9,58.5,36.4
2019-09-20 17:00:00,17.9,46.5,74.0,53.6,40.6
2019-09-20 18:00:00,10.4,45.8,61.8,50.4,31.4
2019-09-20 19:00:00,10.0,39.4,54.7,48.8,33.5
2019-09-20 20:00:00,12.1,47.1,65.6,37.5,39.1
2019-09-20 21:00:00,10.4,60.7,76.6,22.5,36.1
2019-09-20 22:00:00,16.2,58.8,83.6,16.1,39.0
2019-09-20 23:00:00,17.9,53.6,81.1,19.3,29.2
2019-09-21 00:00:00,17.7,64.6,91.8,6.4,31.8
2019-09-21 01:00:00,7.2,58.5,69.5,9.3,30.7
2019-09-21 02:00:00,8.7,58.1,71.5,7.0,30.1
2019-09-21 03:00:00,7.9,54.2,66.3,9.6,46.5
2019-09-21 04:00:00,9.2,55.5,69.5,8.0,22.7
2019-09-21 05:00:00,7.9,55.5,67.6,6.4,18.4
2019-09-21 06:00:00,18.7,55.6,84.3,9.1,21.2
2019-09-21 07:00:00,20.4,44.0,75.2,21.4,23.3
2019-09-21 08:00:00,24.1,39.5,76.5,28.9,49.7
2019-09-21 09:00:00,22.0,36.3,70.1,33.2,38.3
2019-09-21 10:00:00,19.1,38.2,67.5,39.1,35.2
2019-09-21 11:00:00,18.3,35.6,63.7,47.1,44.8
2019-09-21 12:00:00,17.1,36.9,63.0,48.2,31.1
2019-09-21 13:00:00,19.1,44.6,74.0,51.4,34.9
2019-09-21 14:00:00,14.1,40.1,61.8,56.2,33.0
2019-09-21 15:00:00,13.3,42.6,63.1,60.5,34.6
2019-09-21 16:00:00,15.4,53.6,77.2,55.7,35.5
2019-09-21 17:00:00,16.6,63.3,88.8,45.0,45.6
2019-09-21 18:00:00,13.3,71.0,91.4,35.3,41.2
2019-09-21 19:00:00,14.6,77.5,99.8,34.3,43.9
2019-09-21 20:00:00,13.3,80.7,101.1,22.5,46.0
2019-09-21 21:00:00,19.6,83.3,113.3,12.3,43.4
2019-09-21 22:00:00,16.6,80.7,106.3,9.6,39.4
2019-09-21 23:00:00,16.2,79.4,104.3,6.4,36.7
2019-09-22 00:00:00,15.0,78.4,101.3,3.6,44.3
2019-09-22 01:00:00,15.0,76.6,99.6,4.3,33.1
2019-09-22 02:00:00,11.7,71.0,88.9,5.9,31.0
2019-09-22 03:00:00,16.6,67.2,92.7,5.4,30.2
2019-09-22 04:00:00,12.1,56.2,74.7,13.4,24.7
2019-09-22 05:00:00,5.8,32.9,41.9,33.7,20.2
2019-09-22 06:00:00,4.6,32.9,39.9,33.7,19.2
2019-09-22 07:00:00,8.3,33.0,45.7,34.2,16.9
2019-09-22 08:00:00,21.2,47.2,79.8,23.0,24.2
2019-09-22 09:00:00,14.2,40.1,61.8,29.9,17.3
2019-09-22 10:00:00,7.1,21.3,32.2,48.1,18.6
2019-09-22 11:00:00,12.9,32.3,52.1,41.7,20.0
2019-09-22 12:00:00,26.2,52.4,92.6,33.7,8.3
2019-09-22 13:00:00,24.6,60.8,98.5,31.5,7.6
2019-09-22 14:00:00,20.0,45.3,75.9,36.9,7.7
2019-09-22 15:00:00,23.3,42.1,77.8,39.0,10.8
2019-09-22 16:00:00,26.6,48.6,89.4,28.3,16.7
2019-09-22 17:00:00,21.2,38.9,71.4,33.1,13.6
2019-09-22 18:00:00,13.3,35.6,56.0,36.3,13.8
2019-09-22 19:00:00,10.8,34.9,51.5,40.6,12.4
2019-09-22 20:00:00,13.3,39.4,59.9,34.2,14.5
2019-09-22 21:00:00,16.2,44.0,68.9,31.0,15.0
2019-09-22 22:00:00,12.5,38.2,57.3,33.1,15.3
2019-09-22 23:00:00,6.2,31.0,40.6,37.9,12.2
2019-09-23 00:00:00,7.2,29.3,40.4,37.0,9.7
2019-09-23 01:00:00,5.6,20.7,29.2,41.3,10.0
2019-09-23 02:00:00,10.0,26.5,41.8,35.8,7.3
2019-09-23 03:00:00,9.6,29.7,44.4,34.7,4.6
2019-09-23 04:00:00,11.7,31.1,48.9,29.4,6.2
2019-09-23 05:00:00,30.8,42.8,90.1,21.4,7.9
2019-09-23 06:00:00,43.3,51.3,117.7,13.4,12.1
2019-09-23 07:00:00,43.7,45.5,112.5,15.5,14.7
2019-09-23 08:00:00,69.6,59.2,165.8,15.5,18.0
2019-09-23 09:00:00,68.3,47.6,159.4,25.6,17.0
2019-09-23 10:00:00,,,,,18.7
2019-09-23 11:00:00,,,,,
2019-09-23 12:00:00,29.5,46.5,91.7,39.4,
2019-09-23 13:00:00,18.7,34.5,63.1,41.3,
2019-09-23 14:00:00,11.5,27.9,45.6,40.9,
2019-09-23 15:00:00,14.6,33.2,55.7,35.4,
2019-09-23 16:00:00,15.9,34.7,59.0,30.9,
2019-09-23 17:00:00,7.5,27.5,38.9,35.4,
2019-09-23 18:00:00,5.3,25.0,33.2,39.4,
2019-09-23 19:00:00,3.7,23.6,29.3,37.9,
2019-09-23 20:00:00,5.3,21.2,29.3,33.4,
2019-09-23 21:00:00,4.7,24.1,31.2,30.4,
2019-09-23 22:00:00,5.0,23.1,30.8,29.4,
2019-09-23 23:00:00,3.7,21.2,26.9,30.4,
2019-09-24 00:00:00,2.1,16.0,19.2,33.3,
2019-09-24 01:00:00,1.2,14.1,16.0,34.6,
2019-09-24 02:00:00,5.6,17.3,25.9,31.9,
2019-09-24 03:00:00,1.2,13.0,14.9,33.4,
2019-09-24 04:00:00,3.1,16.4,21.2,28.9,
2019-09-24 05:00:00,8.7,24.6,38.0,21.5,
2019-09-24 06:00:00,9.0,26.0,39.9,19.0,
2019-09-24 07:00:00,10.6,28.0,44.2,19.5,
2019-09-24 08:00:00,18.4,36.2,64.4,15.5,
2019-09-24 09:00:00,44.6,49.8,118.1,14.5,
2019-09-24 10:00:00,41.8,54.1,118.2,19.0,
2019-09-24 11:00:00,45.8,58.0,128.3,21.5,
2019-09-24 12:00:00,43.7,51.7,118.6,23.9,
2019-09-24 13:00:00,48.6,56.6,131.1,21.5,
2019-09-24 14:00:00,57.1,62.9,150.4,16.5,
2019-09-24 15:00:00,46.2,54.1,124.9,18.0,
2019-09-24 16:00:00,44.0,59.9,127.4,12.5,
2019-09-24 17:00:00,43.7,63.3,130.3,9.5,
2019-09-24 18:00:00,31.5,53.1,101.5,13.0,
2019-09-24 19:00:00,26.8,45.9,87.0,17.5,
2019-09-24 20:00:00,19.3,43.5,73.1,18.5,
2019-09-24 21:00:00,21.2,42.0,74.6,18.0,
2019-09-24 22:00:00,21.2,38.2,70.7,19.5,
2019-09-24 23:00:00,13.1,30.4,50.5,24.4,
2019-09-25 00:00:00,10.8,28.3,44.9,27.3,
2019-09-25 01:00:00,2.9,16.1,20.5,37.3,
2019-09-25 02:00:00,5.0,16.9,24.5,37.4,
2019-09-25 03:00:00,4.1,16.9,23.1,36.4,
2019-09-25 04:00:00,4.7,24.1,31.3,31.9,
2019-09-25 05:00:00,10.3,29.5,45.3,26.9,
2019-09-25 06:00:00,25.9,43.0,82.8,16.9,
2019-09-25 07:00:00,40.9,52.7,115.5,10.9,
2019-09-25 08:00:00,53.1,55.2,136.6,7.9,
2019-09-25 09:00:00,82.8,57.7,184.6,6.4,
2019-09-25 10:00:00,69.7,55.7,162.6,10.4,
2019-09-25 11:00:00,65.3,49.9,150.1,12.4,
2019-09-25 12:00:00,61.2,50.9,144.8,13.9,
2019-09-25 13:00:00,52.5,45.1,125.6,14.9,
2019-09-25 14:00:00,57.5,52.3,140.5,14.9,
2019-09-25 15:00:00,44.1,51.3,118.9,17.9,
2019-09-25 16:00:00,53.1,56.7,138.2,11.9,
2019-09-25 17:00:00,74.1,54.3,167.9,6.4,
2019-09-25 18:00:00,42.2,53.8,118.5,9.9,
2019-09-25 19:00:00,39.1,53.3,113.2,9.9,
2019-09-25 20:00:00,39.1,51.8,111.7,8.4,
2019-09-25 21:00:00,31.3,43.1,91.0,8.4,
2019-09-25 22:00:00,26.6,40.7,81.4,11.9,
2019-09-25 23:00:00,20.3,36.3,67.5,14.4,
2019-09-26 00:00:00,10.0,26.4,41.8,25.9,
2019-09-26 01:00:00,5.4,21.2,29.6,37.3,
2019-09-26 02:00:00,4.7,16.4,23.6,38.5,
2019-09-26 03:00:00,3.4,17.4,22.6,35.5,
2019-09-26 04:00:00,9.1,23.2,37.1,28.5,
2019-09-26 05:00:00,20.0,35.8,66.5,20.6,
2019-09-26 06:00:00,28.2,45.5,88.7,17.9,
2019-09-26 07:00:00,44.4,57.7,125.8,12.9,
2019-09-26 08:00:00,41.9,58.2,122.5,13.4,
2019-09-26 09:00:00,66.7,67.5,169.7,11.9,
2019-09-26 10:00:00,67.0,70.9,173.6,11.9,
2019-09-26 11:00:00,58.2,60.7,149.9,18.9,
2019-09-26 12:00:00,45.4,53.8,123.4,26.0,
2019-09-26 13:00:00,38.8,46.1,105.6,31.0,
2019-09-26 14:00:00,44.5,50.9,119.1,26.0,
2019-09-26 15:00:00,66.1,65.1,166.4,7.9,
2019-09-26 16:00:00,52.3,61.6,141.8,12.9,
2019-09-26 17:00:00,34.5,51.4,104.2,20.4,
2019-09-26 18:00:00,35.1,47.5,101.3,21.9,
2019-09-26 19:00:00,28.8,47.0,91.2,21.4,
2019-09-26 20:00:00,24.8,44.1,82.1,20.9,
2019-09-26 21:00:00,19.7,41.7,71.9,25.5,
2019-09-26 22:00:00,16.0,38.8,63.3,24.9,
2019-09-26 23:00:00,17.5,37.3,64.2,24.9,
2019-09-27 00:00:00,15.5,34.2,57.9,26.6,
2019-09-27 01:00:00,8.4,25.2,38.0,36.0,
2019-09-27 02:00:00,7.8,21.3,33.3,40.5,
2019-09-27 03:00:00,10.0,25.2,40.5,37.5,
2019-09-27 04:00:00,14.7,31.0,53.6,32.5,
2019-09-27 05:00:00,19.1,40.2,69.6,25.5,
2019-09-27 06:00:00,28.8,50.0,94.2,17.4,
2019-09-27 07:00:00,43.9,56.3,123.7,14.9,
2019-09-27 08:00:00,36.4,45.2,100.9,21.9,
2019-09-27 09:00:00,32.0,40.3,89.3,26.0,
2019-09-27 10:00:00,41.7,47.1,111.1,20.9,
2019-09-27 11:00:00,30.7,40.8,87.9,26.0,
2019-09-27 12:00:00,28.9,41.3,85.5,31.5,
2019-09-27 13:00:00,28.9,41.8,86.0,27.5,
2019-09-27 14:00:00,29.2,39.8,84.6,31.0,
2019-09-27 15:00:00,25.4,39.3,78.3,34.5,
2019-09-27 16:00:00,27.6,43.7,86.0,27.5,
2019-09-27 17:00:00,24.2,45.6,82.7,23.9,
2019-09-27 18:00:00,33.3,48.6,99.6,16.9,
2019-09-27 19:00:00,27.3,42.7,84.6,17.9,
2019-09-27 20:00:00,30.5,47.1,93.8,13.9,
2019-09-27 21:00:00,28.6,43.2,87.0,12.9,
2019-09-27 22:00:00,31.4,43.2,91.4,12.4,
2019-09-27 23:00:00,27.9,38.9,81.7,14.9,
2019-09-28 00:00:00,19.7,35.6,65.8,17.9,
2019-09-28 01:00:00,18.0,32.4,60.0,19.9,
2019-09-28 02:00:00,14.8,28.1,50.8,23.4,
2019-09-28 03:00:00,15.7,28.1,52.2,23.4,
2019-09-28 04:00:00,16.6,27.7,53.2,25.5,
2019-09-28 05:00:00,21.7,29.6,62.9,25.0,
2019-09-28 06:00:00,19.2,31.1,60.5,24.4,
2019-09-28 07:00:00,23.3,35.0,70.6,23.9,
2019-09-28 08:00:00,26.4,39.4,79.8,20.4,
2019-09-28 09:00:00,28.9,38.4,82.7,22.9,
2019-09-28 10:00:00,28.6,40.4,84.2,24.4,
2019-09-28 11:00:00,28.0,41.8,84.7,26.5,
2019-09-28 12:00:00,29.9,40.4,86.2,31.0,
2019-09-28 13:00:00,31.1,41.3,89.1,30.0,
2019-09-28 14:00:00,28.3,40.4,83.8,31.0,
2019-09-28 15:00:00,27.4,47.2,89.1,31.0,
2019-09-28 16:00:00,27.7,48.2,90.6,32.0,
2019-09-28 17:00:00,22.3,49.1,83.3,30.0,
2019-09-28 18:00:00,23.3,48.6,84.3,29.0,
2019-09-28 19:00:00,16.0,39.4,64.0,34.0,
2019-09-28 20:00:00,12.9,35.5,55.2,33.0,
2019-09-28 21:00:00,6.3,27.2,36.8,34.5,
2019-09-28 22:00:00,8.8,28.1,41.6,39.0,
2019-09-28 23:00:00,7.6,23.8,35.3,37.0,
2019-09-29 00:00:00,4.2,18.1,24.5,42.7,
2019-09-29 01:00:00,3.4,12.9,18.0,48.1,
2019-09-29 02:00:00,4.4,13.5,20.3,49.1,
2019-09-29 03:00:00,3.5,12.1,17.4,48.1,
2019-09-29 04:00:00,2.5,10.6,14.4,50.6,
2019-09-29 05:00:00,3.1,13.5,18.3,48.6,
2019-09-29 06:00:00,9.1,21.3,35.3,39.0,
2019-09-29 07:00:00,7.9,23.8,35.8,36.0,
2019-09-29 08:00:00,15.4,32.1,55.7,29.0,
2019-09-29 09:00:00,16.7,33.5,59.1,30.0,
2019-09-29 10:00:00,19.2,37.0,66.4,29.0,
2019-09-29 11:00:00,19.2,32.1,61.6,33.5,
2019-09-29 12:00:00,89.5,41.1,178.3,30.5,
2019-09-29 13:00:00,23.6,42.8,79.1,28.0,
2019-09-29 14:00:00,19.5,36.5,66.4,29.0,
2019-09-29 15:00:00,31.8,41.9,90.7,19.4,
2019-09-29 16:00:00,33.7,41.4,93.1,21.4,
2019-09-29 17:00:00,31.5,42.4,90.7,20.4,
2019-09-29 18:00:00,35.9,41.0,96.0,20.4,
2019-09-29 19:00:00,38.8,42.4,101.9,19.4,
2019-09-29 20:00:00,46.0,47.3,117.9,9.4,
2019-09-29 21:00:00,48.9,44.9,119.8,7.9,
2019-09-29 22:00:00,36.9,41.9,98.5,10.9,
2019-09-29 23:00:00,36.9,42.4,99.0,10.4,
2019-09-30 00:00:00,29.0,39.6,84.1,10.5,
2019-09-30 01:00:00,27.3,39.0,80.9,9.2,
2019-09-30 02:00:00,28.1,37.0,80.1,11.4,
2019-09-30 03:00:00,32.5,41.5,91.3,9.4,
2019-09-30 04:00:00,26.5,38.5,79.1,11.9,
2019-09-30 05:00:00,45.4,52.7,122.4,5.8,
2019-09-30 06:00:00,84.5,62.7,192.3,2.8,
2019-09-30 07:00:00,91.5,63.2,203.5,2.8,
2019-09-30 08:00:00,72.6,60.7,172.0,4.8,
2019-09-30 09:00:00,66.3,52.4,154.0,9.9,
2019-09-30 10:00:00,59.3,48.4,139.4,12.9,21.1
2019-09-30 11:00:00,65.3,51.4,151.6,16.4,16.1
2019-09-30 12:00:00,45.8,45.4,115.6,16.9,21.0
2019-09-30 13:00:00,49.9,48.4,124.9,17.4,23.4
2019-09-30 14:00:00,40.4,47.9,109.8,20.4,24.3
2019-09-30 15:00:00,22.7,39.5,74.4,29.5,22.3
2019-09-30 16:00:00,12.3,35.6,54.4,33.5,19.3
2019-09-30 17:00:00,12.6,37.0,56.4,26.5,19.4
2019-09-30 18:00:00,7.9,31.1,43.2,33.5,14.3
2019-09-30 19:00:00,3.5,21.3,26.7,40.0,13.3
2019-09-30 20:00:00,14.2,31.2,53.0,29.0,13.0
2019-09-30 21:00:00,9.2,24.3,38.3,27.5,8.9
2019-09-30 22:00:00,14.5,27.7,50.0,19.9,7.4
2019-09-30 23:00:00,11.4,26.3,43.7,25.0,4.8
2019-10-01 00:00:00,10.5,24.6,40.8,26.0,9.7
2019-10-01 01:00:00,8.0,21.4,33.6,28.6,13.8
2019-10-01 02:00:00,9.2,22.8,36.9,26.0,15.3
2019-10-01 03:00:00,12.6,24.8,44.2,25.5,13.5
2019-10-01 04:00:00,13.6,30.2,51.0,22.9,19.6
2019-10-01 05:00:00,28.4,42.0,85.6,14.9,22.2
2019-10-01 06:00:00,39.8,52.8,113.9,9.3,22.0
2019-10-01 07:00:00,35.7,51.8,106.6,12.4,22.5
2019-10-01 08:00:00,52.8,55.3,136.3,14.9,26.5
2019-10-01 09:00:00,40.5,46.5,108.5,23.4,27.0
2019-10-01 10:00:00,61.0,64.2,157.8,10.9,20.8
2019-10-01 11:00:00,43.3,52.9,119.3,19.4,18.7
2019-10-01 12:00:00,44.0,51.4,118.8,22.4,14.0
2019-10-01 13:00:00,36.1,47.4,102.7,28.0,17.3
2019-10-01 14:00:00,63.9,58.8,156.8,25.0,26.6
2019-10-01 15:00:00,83.8,81.9,210.5,6.8,18.8
2019-10-01 16:00:00,38.0,60.7,118.9,16.9,13.2
2019-10-01 17:00:00,8.9,42.9,56.5,16.9,13.5
2019-10-01 18:00:00,7.0,34.6,45.3,22.4,18.0
2019-10-01 19:00:00,2.8,15.5,19.9,48.1,2.7
2019-10-01 20:00:00,2.5,12.1,15.9,53.7,1.5
2019-10-01 21:00:00,1.3,16.5,18.4,52.7,3.1
2019-10-01 22:00:00,1.6,11.1,13.5,55.7,5.6
2019-10-01 23:00:00,0.9,9.6,11.1,57.2,5.6
2019-10-02 00:00:00,2.1,8.3,11.5,54.9,8.5
2019-10-02 01:00:00,1.3,7.6,9.6,51.5,9.1
2019-10-02 02:00:00,1.6,9.6,12.0,45.1,9.0
2019-10-02 03:00:00,2.2,11.6,15.0,42.6,8.1
2019-10-02 04:00:00,4.1,14.5,20.8,37.0,10.7
2019-10-02 05:00:00,9.8,20.9,36.0,30.5,7.1
2019-10-02 06:00:00,19.3,32.7,62.4,17.9,8.9
2019-10-02 07:00:00,19.3,29.8,59.4,21.4,7.8
2019-10-02 08:00:00,21.5,28.8,61.8,27.0,13.4
2019-10-02 09:00:00,71.6,43.7,153.5,21.4,15.8
2019-10-02 10:00:00,45.9,35.3,105.7,29.5,13.8
2019-10-02 11:00:00,28.5,30.3,74.0,35.5,10.0
2019-10-02 12:00:00,29.2,30.8,75.5,39.1,12.9
2019-10-02 13:00:00,27.6,32.8,75.1,35.5,12.6
2019-10-02 14:00:00,24.7,31.3,69.2,35.0,14.9
2019-10-02 15:00:00,21.2,29.3,61.9,41.6,15.8
2019-10-02 16:00:00,19.7,32.3,62.4,37.6,11.9
2019-10-02 17:00:00,26.3,45.5,85.9,21.9,16.4
2019-10-02 18:00:00,27.0,54.4,95.7,12.9,21.0
2019-10-02 19:00:00,27.0,57.3,98.7,9.8,21.9
2019-10-02 20:00:00,35.8,59.8,114.8,4.8,20.5
2019-10-02 21:00:00,27.0,53.4,94.8,6.3,15.7
2019-10-02 22:00:00,4.8,47.9,55.2,7.3,15.0
2019-10-02 23:00:00,22.8,53.9,88.9,4.3,13.5
2019-10-03 00:00:00,36.8,56.3,112.7,5.1,11.7
2019-10-03 01:00:00,49.5,59.6,135.5,-0.3,22.8
2019-10-03 02:00:00,62.5,57.5,153.4,-0.3,23.5
2019-10-03 03:00:00,67.0,59.0,161.7,-0.3,21.8
2019-10-03 04:00:00,79.7,59.1,181.2,-0.3,25.7
2019-10-03 05:00:00,77.4,55.6,174.4,-0.3,24.9
2019-10-03 06:00:00,92.4,50.8,192.4,-0.3,19.6
2019-10-03 07:00:00,117.4,53.3,233.4,0.7,29.8
2019-10-03 08:00:00,93.3,60.6,203.7,2.7,32.1
2019-10-03 09:00:00,56.2,55.1,141.2,6.8,28.4
2019-10-03 10:00:00,54.9,57.5,141.7,9.3,25.0
2019-10-03 11:00:00,28.3,42.7,86.0,25.5,34.8
2019-10-03 12:00:00,32.7,43.2,93.3,27.5,32.9
2019-10-03 13:00:00,23.5,41.2,77.2,27.0,24.6
2019-10-03 14:00:00,21.0,35.3,67.4,29.5,28.7
2019-10-03 15:00:00,18.7,39.7,68.4,28.0,28.1
2019-10-03 16:00:00,18.7,43.6,72.4,38.1,24.5
2019-10-03 17:00:00,11.8,39.2,57.2,37.6,29.7
2019-10-03 18:00:00,5.7,29.8,38.6,45.7,24.4
2019-10-03 19:00:00,3.8,27.8,33.7,45.2,22.0
2019-10-03 20:00:00,6.7,30.8,41.0,39.6,19.9
2019-10-03 21:00:00,5.4,33.2,41.5,32.5,22.5
2019-10-03 22:00:00,5.1,23.4,31.2,38.6,16.0
2019-10-03 23:00:00,9.2,24.9,39.0,37.1,11.8
2019-10-04 00:00:00,13.1,32.6,52.8,26.6,7.3
2019-10-04 01:00:00,24.6,39.2,76.9,19.2,2.8
2019-10-04 02:00:00,24.2,40.7,77.8,20.4,15.9
2019-10-04 03:00:00,25.8,46.1,85.6,15.9,26.3
2019-10-04 04:00:00,31.8,48.6,97.4,14.3,29.2
2019-10-04 05:00:00,49.3,57.6,133.2,11.3,32.0
2019-10-04 06:00:00,55.7,64.5,149.9,5.8,30.7
2019-10-04 07:00:00,64.6,58.6,157.6,7.8,32.4
2019-10-04 08:00:00,68.1,59.2,163.5,11.3,36.4
2019-10-04 09:00:00,69.4,60.6,167.0,10.8,34.8
2019-10-04 10:00:00,68.1,57.7,162.1,10.3,37.1
2019-10-04 11:00:00,59.5,55.2,146.4,16.9,37.0
2019-10-04 12:00:00,58.9,56.7,146.9,15.4,29.9
2019-10-04 13:00:00,57.9,58.6,147.4,14.8,35.6
2019-10-04 14:00:00,67.2,60.7,163.6,12.8,24.8
2019-10-04 15:00:00,64.9,61.1,160.7,11.8,28.9
2019-10-04 16:00:00,69.7,65.6,172.5,6.8,27.0
2019-10-04 17:00:00,72.3,69.1,179.9,3.2,26.8
2019-10-04 18:00:00,87.6,72.6,206.8,1.2,28.3
2019-10-04 19:00:00,93.3,74.6,217.6,0.7,30.4
2019-10-04 20:00:00,89.8,74.6,212.3,-0.3,29.9
2019-10-04 21:00:00,88.8,72.1,208.4,-0.3,28.6
2019-10-04 22:00:00,48.4,58.1,132.4,0.2,26.5
2019-10-04 23:00:00,6.1,43.7,52.9,4.2,15.9
2019-10-05 00:00:00,3.8,28.0,33.9,21.2,10.8
2019-10-05 01:00:00,2.1,29.3,32.6,16.5,12.9
2019-10-05 02:00:00,6.4,23.9,33.7,18.4,12.2
2019-10-05 03:00:00,6.7,20.0,30.2,22.9,9.7
2019-10-05 04:00:00,7.3,21.0,32.2,25.5,9.9
2019-10-05 05:00:00,10.2,23.4,39.1,28.0,9.8
2019-10-05 06:00:00,11.5,25.9,43.5,23.4,12.5
2019-10-05 07:00:00,30.3,38.8,85.3,15.9,14.7
2019-10-05 08:00:00,22.6,37.3,72.0,16.4,15.3
2019-10-05 09:00:00,27.7,36.4,78.9,20.9,14.7
2019-10-05 10:00:00,19.1,35.3,64.7,26.5,18.8
2019-10-05 11:00:00,12.8,31.9,51.4,33.6,15.0
2019-10-05 12:00:00,10.8,30.4,47.0,39.1,15.9
2019-10-05 13:00:00,9.9,30.4,45.5,39.1,19.1
2019-10-05 14:00:00,15.9,33.4,57.8,38.6,17.0
2019-10-05 15:00:00,11.2,34.3,51.5,34.6,21.1
2019-10-05 16:00:00,10.8,33.3,50.0,32.5,16.3
2019-10-05 17:00:00,9.9,39.8,54.9,22.4,23.1
2019-10-05 18:00:00,12.1,43.2,61.8,19.4,25.3
2019-10-05 19:00:00,10.2,39.3,54.9,18.4,26.1
2019-10-05 20:00:00,11.2,40.3,57.4,13.8,27.4
2019-10-05 21:00:00,8.3,38.3,51.0,11.8,39.1
2019-10-05 22:00:00,9.9,38.3,53.5,11.3,34.5
2019-10-05 23:00:00,8.3,34.8,47.6,11.3,28.8
2019-10-06 00:00:00,8.1,32.0,44.4,9.8,29.4
2019-10-06 01:00:00,8.5,28.1,41.1,11.8,27.2
2019-10-06 02:00:00,3.2,23.4,28.3,13.8,23.6
2019-10-06 03:00:00,3.2,22.9,27.8,13.3,19.5
2019-10-06 04:00:00,2.6,19.0,22.9,18.4,11.1
2019-10-06 05:00:00,9.3,25.4,39.6,23.4,6.3
2019-10-06 06:00:00,50.1,46.4,123.3,3.7,5.8
2019-10-06 07:00:00,41.2,39.0,102.1,9.3,7.4
2019-10-06 08:00:00,33.9,37.9,89.8,14.3,9.7
2019-10-06 09:00:00,32.3,36.0,85.4,20.9,10.4
2019-10-06 10:00:00,31.9,38.4,87.4,23.4,14.5
2019-10-06 11:00:00,34.8,41.9,95.3,27.5,13.2
2019-10-06 12:00:00,33.9,41.4,93.3,29.0,15.6
2019-10-06 13:00:00,30.0,39.9,86.0,30.5,18.6
2019-10-06 14:00:00,30.4,38.9,85.5,31.5,6.1
2019-10-06 15:00:00,28.1,37.4,80.6,35.6,8.9
2019-10-06 16:00:00,31.3,42.9,90.9,31.0,9.4
2019-10-06 17:00:00,37.4,46.4,103.7,27.5,8.2
2019-10-06 18:00:00,45.4,50.9,120.5,21.4,8.8
2019-10-06 19:00:00,47.0,49.9,122.0,20.4,9.4
2019-10-06 20:00:00,46.7,51.4,123.0,13.8,10.1
2019-10-06 21:00:00,36.4,40.0,95.9,22.9,9.4
2019-10-06 22:00:00,23.7,30.5,66.8,28.5,10.0
2019-10-06 23:00:00,2.6,18.5,22.4,32.1,9.0
2019-10-07 00:00:00,6.4,18.9,28.7,25.3,7.9
2019-10-07 01:00:00,3.4,20.8,26.1,23.3,10.4
2019-10-07 02:00:00,4.2,20.0,26.4,25.5,10.6
2019-10-07 03:00:00,9.3,23.0,37.2,21.4,13.6
2019-10-07 04:00:00,7.7,23.5,35.3,20.4,9.6
2019-10-07 05:00:00,9.3,29.0,43.2,13.3,10.5
2019-10-07 06:00:00,21.8,40.4,73.8,5.7,10.9
2019-10-07 07:00:00,39.0,49.9,109.8,2.1,17.1
2019-10-07 08:00:00,88.0,63.5,198.5,2.1,25.5
2019-10-07 09:00:00,66.9,52.5,155.1,7.2,23.6
