MeasurementDateGMT,Nitric Oxide (ug/m3),Nitrogen Dioxide (ug/m3),Oxides of Nitrogen (ug/m3),PM10 Particulate (ug/m3),PM2.5 Particulate (ug/m3)
2016-08-24 08:00:00,41.2,60.6,123.7,29.9,12.0
2016-08-24 09:00:00,31.3,72.4,120.4,39.0,15.1
2016-08-24 10:00:00,26.6,59.0,99.8,33.7,12.3
2016-08-24 11:00:00,23.8,60.0,96.5,43.0,16.9
2016-08-24 12:00:00,23.3,62.8,98.6,36.3,15.8
2016-08-24 13:00:00,20.2,68.4,99.3,32.1,15.6
2016-08-24 14:00:00,20.9,70.4,102.5,28.5,14.8
2016-08-24 15:00:00,18.4,76.7,104.9,24.8,14.3
2016-08-24 16:00:00,26.9,97.6,138.9,28.2,18.4
2016-08-24 17:00:00,21.9,112.6,146.3,31.0,17.7
2016-08-24 18:00:00,0.4,25.6,26.3,38.5,24.8
2016-08-24 19:00:00,0.3,15.4,15.9,32.5,19.5
2016-08-24 20:00:00,0.6,19.4,20.4,27.4,14.4
2016-08-24 21:00:00,0.5,15.5,16.2,28.5,16.6
2016-08-24 22:00:00,0.2,13.2,13.5,23.2,12.7
2016-08-24 23:00:00,0.1,11.6,11.8,24.0,14.5
2016-08-25 00:00:00,0.1,10.3,10.4,22.4,14.9
2016-08-25 01:00:00,0.2,11.4,11.7,28.8,21.5
2016-08-25 02:00:00,0.7,12.2,13.2,21.1,16.0
2016-08-25 03:00:00,0.8,15.9,17.2,25.7,20.4
2016-08-25 04:00:00,0.8,14.5,15.6,30.4,25.9
2016-08-25 05:00:00,1.2,13.3,15.1,31.7,28.7
2016-08-25 06:00:00,1.7,13.6,16.1,26.6,22.7
2016-08-25 07:00:00,2.2,14.8,18.1,21.8,16.8
2016-08-25 08:00:00,2.6,13.6,17.7,24.6,18.0
2016-08-25 09:00:00,11.2,25.7,42.8,23.0,14.4
2016-08-25 10:00:00,9.7,27.1,42.0,28.9,15.6
2016-08-25 11:00:00,21.2,64.0,96.5,46.1,23.8
2016-08-25 12:00:00,27.4,67.9,110.0,46.2,22.2
2016-08-25 13:00:00,16.7,62.8,88.4,40.8,21.9
2016-08-25 14:00:00,11.4,57.4,75.0,31.2,19.5
2016-08-25 15:00:00,10.5,58.9,74.9,29.8,20.0
2016-08-25 16:00:00,2.1,32.7,35.9,26.8,18.4
2016-08-25 17:00:00,2.2,33.3,36.7,23.5,15.1
2016-08-25 18:00:00,7.4,65.0,76.4,29.0,18.8
2016-08-25 19:00:00,1.4,31.0,33.1,29.4,22.8
2016-08-25 20:00:00,0.9,29.5,30.9,27.9,21.3
2016-08-25 21:00:00,1.3,36.6,38.7,33.4,28.3
2016-08-25 22:00:00,23.5,67.1,103.1,37.0,30.2
2016-08-25 23:00:00,13.6,69.5,90.4,32.9,26.3
2016-08-26 00:00:00,2.2,70.1,73.4,31.5,26.2
2016-08-26 01:00:00,0.8,32.4,33.6,41.3,37.6
2016-08-26 02:00:00,0.8,21.6,22.9,37.6,35.6
2016-08-26 03:00:00,4.7,24.4,31.6,44.3,40.7
2016-08-26 04:00:00,1.7,22.7,25.3,20.7,16.2
2016-08-26 05:00:00,4.5,22.5,29.5,18.4,16.6
2016-08-26 06:00:00,5.0,19.4,27.1,15.0,14.8
2016-08-26 07:00:00,7.0,23.3,34.0,7.4,4.4
2016-08-26 08:00:00,15.7,34.3,58.4,10.5,6.8
2016-08-26 09:00:00,24.2,45.0,82.1,16.0,9.0
2016-08-26 10:00:00,27.2,46.6,88.2,14.5,6.8
2016-08-26 11:00:00,29.2,47.2,92.0,15.8,8.0
2016-08-26 12:00:00,23.7,42.9,79.2,13.9,7.9
2016-08-26 13:00:00,29.0,50.4,94.9,18.7,12.2
2016-08-26 14:00:00,21.2,47.1,79.6,14.1,7.1
2016-08-26 15:00:00,18.2,45.6,73.5,14.3,7.1
2016-08-26 16:00:00,17.4,48.1,74.8,14.4,8.4
2016-08-26 17:00:00,21.8,63.0,96.4,13.2,6.6
2016-08-26 18:00:00,8.1,43.5,55.9,10.6,5.1
2016-08-26 19:00:00,8.7,35.3,48.7,10.9,5.8
2016-08-26 20:00:00,21.1,61.6,94.0,17.7,11.3
2016-08-26 21:00:00,8.7,47.8,61.2,21.0,13.1
2016-08-26 22:00:00,0.5,16.9,17.6,15.1,8.7
2016-08-26 23:00:00,0.4,14.3,14.9,10.9,6.3
2016-08-27 00:00:00,3.6,27.6,33.1,13.3,7.0
2016-08-27 01:00:00,2.3,26.0,29.5,12.5,6.8
2016-08-27 02:00:00,0.8,16.5,17.7,15.1,9.3
2016-08-27 03:00:00,0.7,13.8,14.9,11.9,8.9
2016-08-27 04:00:00,0.5,13.6,14.4,13.7,11.5
2016-08-27 05:00:00,0.8,14.7,15.9,17.1,14.6
2016-08-27 06:00:00,1.9,18.0,20.9,15.6,12.2
2016-08-27 07:00:00,2.0,15.4,18.5,15.0,9.4
2016-08-27 08:00:00,2.1,13.9,17.1,9.4,3.1
2016-08-27 09:00:00,1.5,11.6,13.9,16.1,7.7
2016-08-27 10:00:00,1.7,12.2,14.8,18.5,10.2
2016-08-27 11:00:00,1.4,11.1,13.3,17.6,8.2
2016-08-27 12:00:00,0.9,10.6,12.0,18.5,7.9
2016-08-27 13:00:00,1.4,15.1,17.2,23.4,11.2
2016-08-27 14:00:00,1.9,14.2,17.2,25.2,13.3
2016-08-27 15:00:00,1.5,14.2,16.5,26.6,12.3
2016-08-27 16:00:00,1.7,17.8,20.5,33.7,21.9
2016-08-27 17:00:00,0.7,20.0,21.0,21.4,8.8
2016-08-27 18:00:00,1.0,25.8,27.3,24.9,11.4
2016-08-27 19:00:00,5.6,41.6,50.1,25.5,12.2
2016-08-27 20:00:00,19.0,74.3,103.5,39.3,25.8
2016-08-27 21:00:00,12.5,63.6,82.7,46.5,40.0
2016-08-27 22:00:00,7.4,61.6,73.0,43.5,36.1
2016-08-27 23:00:00,9.3,56.3,70.5,51.1,45.6
2016-08-28 00:00:00,5.7,31.9,40.6,36.2,31.4
2016-08-28 01:00:00,3.2,27.5,32.4,35.7,30.6
2016-08-28 02:00:00,3.9,16.5,22.5,38.0,33.5
2016-08-28 03:00:00,1.8,10.7,13.5,23.2,17.7
2016-08-28 04:00:00,2.6,12.0,16.1,11.8,7.7
2016-08-28 05:00:00,3.8,13.0,18.7,9.2,3.9
2016-08-28 06:00:00,6.6,18.9,29.1,8.9,5.6
2016-08-28 07:00:00,9.7,16.4,31.3,11.6,4.0
2016-08-28 08:00:00,13.2,16.0,36.3,12.2,5.0
2016-08-28 09:00:00,13.1,15.7,35.7,9.0,3.8
2016-08-28 10:00:00,11.8,17.3,35.3,9.5,5.2
2016-08-28 11:00:00,11.9,14.9,33.1,6.1,2.8
2016-08-28 12:00:00,12.0,16.9,35.3,11.5,5.7
2016-08-28 13:00:00,10.3,17.3,33.1,10.6,4.8
2016-08-28 14:00:00,10.5,15.2,31.2,8.6,4.7
2016-08-28 15:00:00,7.8,14.0,25.9,12.9,10.1
2016-08-28 16:00:00,8.9,15.1,28.7,6.1,2.8
2016-08-28 17:00:00,8.9,12.5,26.1,8.7,6.8
2016-08-28 18:00:00,8.8,18.4,31.9,2.1,-0.4
2016-08-28 19:00:00,13.7,26.4,47.5,11.6,8.4
2016-08-28 20:00:00,11.1,27.4,44.5,11.2,9.6
2016-08-28 21:00:00,7.9,29.8,41.8,3.1,-1.1
2016-08-28 22:00:00,7.5,37.0,48.6,11.7,9.1
2016-08-28 23:00:00,4.8,40.3,47.8,8.4,3.8
2016-08-29 00:00:00,0.7,13.7,14.8,10.7,9.7
2016-08-29 01:00:00,0.5,4.5,5.3,5.2,1.7
2016-08-29 02:00:00,0.6,3.6,4.6,8.0,4.8
2016-08-29 03:00:00,1.4,7.2,9.3,7.3,4.2
2016-08-29 04:00:00,0.9,4.2,5.5,6.6,4.2
2016-08-29 05:00:00,1.5,7.9,10.1,8.6,5.5
2016-08-29 06:00:00,1.8,10.0,12.7,8.3,4.3
2016-08-29 07:00:00,2.9,10.8,15.2,8.2,5.1
2016-08-29 08:00:00,2.6,9.2,13.1,12.4,6.9
2016-08-29 09:00:00,2.9,9.6,14.1,6.2,3.7
2016-08-29 10:00:00,1.7,7.9,10.5,7.6,5.0
2016-08-29 11:00:00,4.4,14.8,21.6,10.0,6.9
2016-08-29 12:00:00,7.7,20.2,32.1,8.9,5.8
2016-08-29 13:00:00,9.2,25.3,39.4,12.0,8.6
2016-08-29 14:00:00,8.9,24.9,38.6,13.6,10.6
2016-08-29 15:00:00,4.2,18.7,25.1,14.2,13.1
2016-08-29 16:00:00,1.4,10.4,12.5,10.7,6.8
2016-08-29 17:00:00,1.9,8.3,11.2,7.4,5.1
2016-08-29 18:00:00,1.8,11.2,13.9,7.1,4.0
2016-08-29 19:00:00,6.4,38.3,48.1,11.3,9.8
2016-08-29 20:00:00,36.7,69.0,125.3,17.1,11.6
2016-08-29 21:00:00,25.4,59.9,98.9,14.2,10.3
2016-08-29 22:00:00,38.2,69.4,128.0,20.9,15.4
2016-08-29 23:00:00,29.1,62.5,107.1,23.3,18.8
2016-08-30 00:00:00,26.3,48.2,88.5,17.6,11.9
2016-08-30 01:00:00,23.1,46.3,81.8,22.4,18.0
2016-08-30 02:00:00,16.8,38.3,64.1,18.1,15.3
2016-08-30 03:00:00,29.1,34.0,78.6,18.2,14.8
2016-08-30 04:00:00,64.5,42.2,141.0,16.4,12.6
2016-08-30 05:00:00,84.0,45.5,174.3,18.9,13.0
2016-08-30 06:00:00,153.9,69.1,305.0,37.3,21.5
2016-08-30 07:00:00,90.0,65.6,203.7,41.7,22.9
2016-08-30 08:00:00,50.4,64.5,141.8,37.5,17.9
2016-08-30 09:00:00,41.4,53.7,117.3,28.1,9.7
2016-08-30 10:00:00,33.6,45.6,97.1,14.2,6.9
2016-08-30 11:00:00,26.8,40.6,81.6,15.1,6.7
2016-08-30 12:00:00,31.0,38.3,85.8,15.1,10.3
2016-08-30 13:00:00,32.0,43.1,92.2,15.2,9.2
2016-08-30 14:00:00,21.5,41.0,73.9,16.1,8.1
2016-08-30 15:00:00,20.8,42.0,73.8,16.3,10.1
2016-08-30 16:00:00,20.7,41.7,73.4,13.2,7.7
2016-08-30 17:00:00,19.7,47.8,78.1,21.1,10.0
2016-08-30 18:00:00,15.3,43.6,67.1,21.7,11.4
2016-08-30 19:00:00,13.7,47.4,68.4,17.5,12.1
2016-08-30 20:00:00,15.0,59.0,81.9,22.0,16.4
2016-08-30 21:00:00,22.9,74.7,109.8,30.5,26.0
2016-08-30 22:00:00,14.6,66.9,89.3,21.4,16.4
2016-08-30 23:00:00,17.5,75.1,101.9,21.8,17.3
2016-08-31 00:00:00,13.0,66.7,86.6,21.8,16.4
2016-08-31 01:00:00,12.0,61.9,80.2,19.2,15.4
2016-08-31 02:00:00,12.8,47.4,67.0,16.7,14.5
2016-08-31 03:00:00,25.0,50.1,88.5,16.9,13.9
2016-08-31 04:00:00,65.8,49.7,150.6,26.0,21.9
2016-08-31 05:00:00,100.8,65.1,219.6,36.9,27.0
2016-08-31 06:00:00,114.5,74.1,249.7,38.9,23.9
2016-08-31 07:00:00,52.2,75.7,155.8,19.3,12.8
2016-08-31 08:00:00,26.7,53.9,94.9,22.8,13.3
2016-08-31 09:00:00,32.0,47.8,96.8,15.8,8.3
2016-08-31 10:00:00,33.0,36.8,87.4,14.2,6.7
2016-08-31 11:00:00,24.2,30.4,67.5,16.5,6.6
2016-08-31 12:00:00,26.0,33.5,73.4,16.4,8.3
2016-08-31 13:00:00,28.1,36.5,79.5,15.8,7.8
2016-08-31 14:00:00,32.7,38.9,89.0,14.9,6.1
2016-08-31 15:00:00,30.8,43.2,90.4,16.7,6.7
2016-08-31 16:00:00,27.2,37.5,79.3,11.2,4.1
2016-08-31 17:00:00,30.9,43.4,90.7,16.6,10.2
2016-08-31 18:00:00,25.3,42.8,81.5,13.2,8.5
2016-08-31 19:00:00,12.2,34.4,53.1,16.4,9.2
2016-08-31 20:00:00,11.5,30.0,47.6,12.0,9.1
2016-08-31 21:00:00,6.8,33.2,43.7,15.0,7.6
2016-08-31 22:00:00,4.1,32.7,39.0,15.1,9.2
2016-08-31 23:00:00,2.7,33.8,37.9,8.5,4.1
2016-09-01 00:00:00,3.5,37.9,43.2,13.3,7.0
2016-09-01 01:00:00,8.1,45.7,58.1,13.9,7.1
2016-09-01 02:00:00,4.0,44.5,50.7,16.9,9.7
2016-09-01 03:00:00,10.4,45.8,61.7,15.7,8.1
2016-09-01 04:00:00,52.2,52.7,132.7,19.1,10.6
2016-09-01 05:00:00,98.7,64.4,215.7,27.7,15.1
2016-09-01 06:00:00,101.4,62.1,217.5,31.4,14.9
2016-09-01 07:00:00,76.2,56.4,173.2,26.9,13.1
2016-09-01 08:00:00,44.1,45.7,113.2,20.1,11.1
2016-09-01 09:00:00,55.7,48.2,133.7,21.2,5.6
2016-09-01 10:00:00,38.2,39.0,97.5,18.4,6.2
2016-09-01 11:00:00,28.1,31.9,75.0,19.2,8.9
2016-09-01 12:00:00,20.2,30.5,61.5,14.8,6.1
2016-09-01 13:00:00,23.1,33.6,69.0,16.3,8.1
2016-09-01 14:00:00,30.3,43.4,89.8,17.6,9.3
2016-09-01 15:00:00,26.2,42.0,82.2,18.8,9.7
2016-09-01 16:00:00,21.8,42.7,76.1,15.4,8.6
2016-09-01 17:00:00,23.8,47.1,83.6,12.0,4.8
2016-09-01 18:00:00,22.9,43.4,78.5,21.5,8.5
2016-09-01 19:00:00,19.0,37.9,67.0,20.0,12.2
2016-09-01 20:00:00,12.5,31.2,50.3,21.2,12.7
2016-09-01 21:00:00,14.2,35.9,57.7,17.8,11.4
2016-09-01 22:00:00,8.4,31.4,44.3,15.6,8.2
2016-09-01 23:00:00,6.4,29.1,38.9,14.6,9.0
2016-09-02 00:00:00,2.6,26.9,30.9,11.1,4.6
2016-09-02 01:00:00,2.0,19.0,22.1,11.0,3.4
2016-09-02 02:00:00,3.4,19.4,24.6,16.7,9.9
2016-09-02 03:00:00,4.4,19.9,26.7,14.2,6.5
2016-09-02 04:00:00,11.2,24.3,41.6,15.7,8.2
2016-09-02 05:00:00,29.2,39.8,84.6,20.1,10.6
2016-09-02 06:00:00,30.7,33.8,80.9,20.4,10.1
2016-09-02 07:00:00,29.3,34.7,79.6,13.7,4.7
2016-09-02 08:00:00,26.6,31.9,72.8,12.4,2.3
2016-09-02 09:00:00,27.2,30.9,72.6,12.9,3.4
2016-09-02 10:00:00,36.2,32.7,88.1,21.4,9.8
2016-09-02 11:00:00,28.2,30.4,73.6,16.4,6.7
2016-09-02 12:00:00,34.0,39.7,91.9,22.5,11.3
2016-09-02 13:00:00,32.7,27.0,77.1,17.1,7.5
2016-09-02 14:00:00,23.0,27.7,62.9,21.2,12.5
2016-09-02 15:00:00,33.1,34.2,85.0,12.3,8.4
2016-09-02 16:00:00,26.2,30.6,70.9,18.7,14.2
2016-09-02 17:00:00,27.5,29.4,71.6,21.0,17.8
2016-09-02 18:00:00,19.3,29.4,59.0,10.4,8.0
2016-09-02 19:00:00,14.6,27.9,50.3,11.9,6.9
2016-09-02 20:00:00,15.7,30.7,54.8,11.6,6.4
2016-09-02 21:00:00,10.6,21.9,38.1,7.9,5.2
2016-09-02 22:00:00,12.6,29.1,48.5,7.3,4.8
2016-09-02 23:00:00,11.4,38.8,56.3,8.7,6.0
2016-09-03 00:00:00,7.0,36.8,47.5,11.6,6.0
2016-09-03 01:00:00,16.2,41.1,65.9,10.6,7.2
2016-09-03 02:00:00,12.5,40.4,59.5,11.0,6.9
2016-09-03 03:00:00,5.0,30.0,37.6,10.4,5.8
2016-09-03 04:00:00,13.7,30.6,51.5,9.0,3.7
2016-09-03 05:00:00,25.1,40.5,79.0,11.2,4.1
2016-09-03 06:00:00,32.3,32.8,82.3,18.8,10.0
2016-09-03 07:00:00,28.2,31.3,74.6,17.3,8.2
2016-09-03 08:00:00,26.6,27.9,68.7,14.9,5.9
2016-09-03 09:00:00,22.2,21.9,55.9,10.4,0.4
2016-09-03 10:00:00,16.1,20.2,44.8,16.9,8.0
2016-09-03 11:00:00,20.0,21.9,52.6,18.0,8.8
2016-09-03 12:00:00,17.1,20.5,46.7,21.6,11.2
2016-09-03 13:00:00,18.4,20.8,49.1,13.5,5.2
2016-09-03 14:00:00,13.1,16.3,36.3,12.6,4.5
2016-09-03 15:00:00,10.2,15.8,31.4,16.7,6.1
2016-09-03 16:00:00,14.1,23.7,45.3,14.9,6.3
2016-09-03 17:00:00,14.1,22.2,43.8,12.6,8.6
2016-09-03 18:00:00,14.1,24.1,45.7,9.0,6.2
2016-09-03 19:00:00,11.8,19.2,37.3,10.5,9.1
2016-09-03 20:00:00,6.4,16.3,26.1,7.6,3.4
2016-09-03 21:00:00,7.5,15.6,27.1,8.0,5.8
2016-09-03 22:00:00,6.2,12.4,22.0,2.8,-1.9
2016-09-03 23:00:00,4.2,10.6,17.0,16.3,10.9
2016-09-04 00:00:00,3.1,7.4,12.2,16.8,13.8
2016-09-04 01:00:00,1.9,8.1,11.0,17.2,14.4
2016-09-04 02:00:00,1.5,6.9,9.2,12.0,9.4
2016-09-04 03:00:00,2.4,11.5,15.2,13.3,10.4
2016-09-04 04:00:00,1.5,9.6,12.0,13.9,8.2
2016-09-04 05:00:00,3.2,9.7,14.7,12.8,4.2
2016-09-04 06:00:00,5.1,14.4,22.2,12.1,3.7
2016-09-04 07:00:00,6.6,11.8,22.0,14.5,6.9
2016-09-04 08:00:00,11.4,16.9,34.3,12.2,3.6
2016-09-04 09:00:00,11.5,20.4,38.0,13.4,7.8
2016-09-04 10:00:00,16.1,24.8,49.5,3.3,-2.7
2016-09-04 11:00:00,13.6,22.9,43.8,8.1,2.5
2016-09-04 12:00:00,13.9,24.5,45.8,11.2,6.7
2016-09-04 13:00:00,10.7,20.6,37.0,6.8,4.8
2016-09-04 14:00:00,6.9,16.6,27.2,7.0,3.2
2016-09-04 15:00:00,8.0,20.8,33.0,9.4,5.9
2016-09-04 16:00:00,9.0,27.8,41.6,1.2,-0.4
2016-09-04 17:00:00,6.7,24.7,35.0,-0.5,-1.5
2016-09-04 18:00:00,8.0,33.4,45.7,12.1,9.4
2016-09-04 19:00:00,6.5,35.9,45.8,8.9,6.4
2016-09-04 20:00:00,11.6,38.2,56.0,5.3,0.5
2016-09-04 21:00:00,5.2,38.6,46.7,16.4,11.4
2016-09-04 22:00:00,4.4,38.3,45.0,9.5,4.7
2016-09-04 23:00:00,4.7,29.5,36.7,11.5,7.4
2016-09-05 00:00:00,2.3,26.1,29.7,11.8,8.9
2016-09-05 01:00:00,2.3,28.1,31.6,8.2,4.7
2016-09-05 02:00:00,2.4,23.0,26.7,7.6,4.4
2016-09-05 03:00:00,8.2,29.6,42.2,7.2,4.2
2016-09-05 04:00:00,37.1,39.4,96.3,15.4,11.5
2016-09-05 05:00:00,62.7,49.9,146.1,12.7,7.0
2016-09-05 06:00:00,53.5,48.4,130.4,13.3,9.2
2016-09-05 07:00:00,56.0,48.3,134.3,9.5,5.7
2016-09-05 08:00:00,68.3,51.5,156.3,15.1,9.3
2016-09-05 09:00:00,42.6,44.1,109.4,12.3,7.7
2016-09-05 10:00:00,39.1,38.2,98.2,8.9,5.1
2016-09-05 11:00:00,45.1,35.8,104.9,16.8,13.9
2016-09-05 12:00:00,35.8,33.7,88.6,19.6,13.9
2016-09-05 13:00:00,46.1,39.7,110.4,11.7,6.6
2016-09-05 14:00:00,49.4,39.0,114.7,14.7,9.0
2016-09-05 15:00:00,45.0,46.2,115.1,16.7,10.7
2016-09-05 16:00:00,43.8,49.0,116.2,8.9,4.1
2016-09-05 17:00:00,57.7,54.7,143.2,15.8,10.9
2016-09-05 18:00:00,59.4,55.8,146.9,21.7,16.9
2016-09-05 19:00:00,44.1,46.9,114.5,19.2,12.0
2016-09-05 20:00:00,35.8,40.9,95.8,21.5,16.9
2016-09-05 21:00:00,25.0,34.4,72.7,15.6,8.0
2016-09-05 22:00:00,12.2,26.0,44.7,9.7,5.4
2016-09-05 23:00:00,7.6,22.6,34.3,12.2,8.9
2016-09-06 00:00:00,6.9,23.2,33.8,12.0,8.3
2016-09-06 01:00:00,4.9,18.6,26.0,8.5,5.0
2016-09-06 02:00:00,8.6,19.2,32.5,4.1,0.2
2016-09-06 03:00:00,6.3,19.7,29.4,16.0,13.7
2016-09-06 04:00:00,25.1,25.7,64.2,15.1,11.4
2016-09-06 05:00:00,51.0,32.1,110.4,15.3,9.2
2016-09-06 06:00:00,60.0,35.0,127.0,24.3,14.5
2016-09-06 07:00:00,64.2,36.8,135.3,17.7,7.9
2016-09-06 08:00:00,63.2,42.1,139.0,20.4,9.4
2016-09-06 09:00:00,53.6,33.7,116.0,14.2,6.8
2016-09-06 10:00:00,36.6,29.6,85.7,13.3,8.0
2016-09-06 11:00:00,43.8,35.4,102.6,20.9,6.1
2016-09-06 12:00:00,35.8,29.5,84.4,14.7,8.8
2016-09-06 13:00:00,67.5,35.3,138.8,16.5,12.3
2016-09-06 14:00:00,52.6,42.3,122.8,17.6,9.4
2016-09-06 15:00:00,62.7,50.8,146.9,23.3,14.3
2016-09-06 16:00:00,47.8,46.0,119.4,18.5,11.8
2016-09-06 17:00:00,39.8,46.6,107.6,17.9,12.0
2016-09-06 18:00:00,38.7,46.3,105.7,16.5,10.9
2016-09-06 19:00:00,30.8,39.5,86.6,16.0,11.6
2016-09-06 20:00:00,18.9,30.6,59.5,12.8,8.4
2016-09-06 21:00:00,15.7,30.2,54.3,11.0,6.9
2016-09-06 22:00:00,9.2,27.5,41.7,11.2,6.0
2016-09-06 23:00:00,11.1,31.0,47.9,5.3,1.5
2016-09-07 00:00:00,7.7,31.6,43.4,11.8,9.1
2016-09-07 01:00:00,11.7,34.0,51.9,14.7,9.2
2016-09-07 02:00:00,7.2,32.6,43.6,10.8,7.5
2016-09-07 03:00:00,7.8,30.1,42.0,7.7,6.1
2016-09-07 04:00:00,12.0,32.3,50.8,7.7,5.7
2016-09-07 05:00:00,19.5,28.1,58.0,7.8,6.0
2016-09-07 06:00:00,39.3,33.3,93.5,6.1,2.4
2016-09-07 07:00:00,47.1,32.1,104.4,13.9,6.0
2016-09-07 08:00:00,34.5,30.3,83.3,15.8,8.9
2016-09-07 09:00:00,49.8,32.5,108.8,24.5,17.3
2016-09-07 10:00:00,39.2,32.9,93.0,23.2,16.9
2016-09-07 11:00:00,28.1,33.6,76.7,34.8,17.7
2016-09-07 12:00:00,20.3,37.6,68.8,21.3,11.4
2016-09-07 13:00:00,20.9,46.1,78.2,21.9,12.9
2016-09-07 14:00:00,16.7,47.2,72.7,20.9,10.2
2016-09-07 15:00:00,12.1,39.3,57.9,17.8,9.1
2016-09-07 16:00:00,3.8,36.8,42.7,21.8,14.4
2016-09-07 17:00:00,2.0,41.5,44.6,17.6,10.8
2016-09-07 18:00:00,1.5,47.5,49.7,23.6,17.9
2016-09-07 19:00:00,0.8,35.2,36.4,19.8,12.8
2016-09-07 20:00:00,0.5,29.5,30.3,20.0,13.9
2016-09-07 21:00:00,0.6,28.3,29.2,26.1,21.1
2016-09-07 22:00:00,0.8,29.1,30.4,23.5,20.9
2016-09-07 23:00:00,0.6,31.7,32.7,29.4,25.6
2016-09-08 00:00:00,0.6,22.7,23.7,32.7,29.1
2016-09-08 01:00:00,2.3,27.3,30.8,33.8,29.2
2016-09-08 02:00:00,1.4,26.7,28.8,37.0,33.1
2016-09-08 03:00:00,1.4,29.3,31.4,38.3,33.7
2016-09-08 04:00:00,4.2,43.3,49.7,34.4,31.3
2016-09-08 05:00:00,20.7,55.4,87.2,31.2,26.3
2016-09-08 06:00:00,44.1,63.9,131.6,31.6,25.3
2016-09-08 07:00:00,45.6,61.8,131.6,34.6,24.3
2016-09-08 08:00:00,24.6,47.9,85.6,34.8,16.1
2016-09-08 09:00:00,19.0,40.2,69.3,26.0,12.8
2016-09-08 10:00:00,21.9,35.3,68.9,18.7,6.2
2016-09-08 11:00:00,16.4,28.5,53.7,23.8,11.0
2016-09-08 12:00:00,18.6,28.3,56.8,20.5,7.3
2016-09-08 13:00:00,18.3,36.0,64.1,19.2,5.9
2016-09-08 14:00:00,15.8,27.8,52.0,20.6,9.4
2016-09-08 15:00:00,22.8,34.4,69.4,20.0,8.5
2016-09-08 16:00:00,17.7,32.2,59.4,18.1,7.9
2016-09-08 17:00:00,16.7,37.9,63.5,16.9,10.1
2016-09-08 18:00:00,18.7,37.9,66.5,17.6,8.0
2016-09-08 19:00:00,12.5,28.5,47.7,19.5,10.0
2016-09-08 20:00:00,10.1,22.9,38.4,16.5,6.9
2016-09-08 21:00:00,9.6,22.8,37.5,17.9,6.9
2016-09-08 22:00:00,7.2,21.1,32.2,14.8,4.5
2016-09-08 23:00:00,8.0,18.9,31.1,19.9,6.5
2016-09-09 00:00:00,5.5,27.1,35.5,14.7,4.8
2016-09-09 01:00:00,5.0,24.9,32.5,14.1,5.5
2016-09-09 02:00:00,5.3,22.4,30.5,11.5,2.5
2016-09-09 03:00:00,3.6,19.7,25.3,11.5,1.7
2016-09-09 04:00:00,15.4,28.2,51.8,16.4,6.5
2016-09-09 05:00:00,32.9,43.6,94.0,18.4,5.7
2016-09-09 06:00:00,40.6,48.8,111.1,20.2,8.8
2016-09-09 07:00:00,45.9,44.7,115.0,22.9,9.6
2016-09-09 08:00:00,27.0,31.8,73.2,24.1,11.0
2016-09-09 09:00:00,23.6,23.8,60.0,21.9,13.2
2016-09-09 10:00:00,23.9,19.0,55.7,19.4,7.7
2016-09-09 11:00:00,22.0,21.6,55.4,18.9,8.8
2016-09-09 12:00:00,20.9,21.2,53.3,18.0,4.4
2016-09-09 13:00:00,20.9,16.4,48.4,18.8,10.0
2016-09-09 14:00:00,25.9,21.4,61.1,18.8,8.8
2016-09-09 15:00:00,18.2,23.5,51.4,17.3,9.1
2016-09-09 16:00:00,18.7,26.1,54.9,14.1,7.2
2016-09-09 17:00:00,20.3,28.4,59.5,14.3,6.9
2016-09-09 18:00:00,18.5,38.4,66.8,14.9,6.5
2016-09-09 19:00:00,19.7,39.5,69.7,5.5,0.9
2016-09-09 20:00:00,14.5,37.4,59.7,4.1,-2.0
2016-09-09 21:00:00,15.7,43.6,67.7,14.3,3.1
2016-09-09 22:00:00,7.7,34.6,46.4,15.7,8.9
2016-09-09 23:00:00,8.0,26.8,39.0,9.7,3.8
2016-09-10 00:00:00,8.7,23.8,37.3,18.1,12.9
2016-09-10 01:00:00,4.9,18.8,26.2,11.1,4.7
2016-09-10 02:00:00,3.8,21.4,27.2,10.8,5.4
2016-09-10 03:00:00,3.6,16.5,22.1,10.5,4.9
2016-09-10 04:00:00,9.0,18.4,32.1,11.7,4.9
2016-09-10 05:00:00,12.0,24.4,42.9,15.0,5.7
2016-09-10 06:00:00,17.1,29.6,55.9,22.7,7.8
2016-09-10 07:00:00,17.7,28.3,55.5,24.3,9.2
2016-09-10 08:00:00,16.7,25.6,51.2,31.6,19.2
2016-09-10 09:00:00,18.8,25.6,54.5,26.5,15.7
2016-09-10 10:00:00,23.4,22.3,58.2,12.7,3.9
2016-09-10 11:00:00,21.0,21.1,53.2,20.2,10.9
2016-09-10 12:00:00,22.1,18.8,52.6,14.0,7.6
2016-09-10 13:00:00,15.7,20.9,44.9,11.8,6.2
2016-09-10 14:00:00,12.8,17.1,36.7,17.7,11.2
2016-09-10 15:00:00,17.8,25.8,53.0,3.0,0.1
2016-09-10 16:00:00,17.8,22.3,49.6,17.5,14.0
2016-09-10 17:00:00,14.4,19.7,41.8,9.0,5.5
2016-09-10 18:00:00,11.4,28.2,45.7,-1.3,-4.0
2016-09-10 19:00:00,14.8,42.1,64.9,5.0,4.3
2016-09-10 20:00:00,11.3,40.7,58.0,7.7,2.8
