MeasurementDateGMT,Nitric Oxide (ug/m3),Nitrogen Dioxide (ug/m3),Oxides of Nitrogen (ug/m3),Ozone (ug/m3),PM10 Particulate (ug/m3),PM2.5 Particulate (ug/m3)
2017-11-14 23:00:00,12.9,29.3,49.0,25.7,15.9,7.2
2017-11-15 00:00:00,12.2,25.8,44.5,27.8,8.4,8.1
2017-11-15 01:00:00,4.6,19.4,26.5,30.3,13.3,6.4
2017-11-15 02:00:00,2.1,12.1,15.4,32.4,10.8,5.0
2017-11-15 03:00:00,0.5,12.2,12.9,35.8,10.7,6.8
2017-11-15 04:00:00,4.8,16.0,23.4,34.8,7.0,4.4
2017-11-15 05:00:00,17.9,25.6,53.0,26.7,8.9,6.2
2017-11-15 06:00:00,39.0,40.8,100.6,13.3,8.4,7.3
2017-11-15 07:00:00,67.5,53.7,157.2,6.1,17.5,10.8
2017-11-15 08:00:00,95.9,60.6,207.7,3.7,16.2,15.3
2017-11-15 09:00:00,59.8,53.0,144.6,6.1,16.8,12.0
2017-11-15 10:00:00,76.8,56.8,174.7,5.6,19.8,17.9
2017-11-15 11:00:00,105.3,59.2,220.7,4.6,23.4,20.8
2017-11-15 12:00:00,109.0,62.6,229.7,3.2,32.7,24.1
2017-11-15 13:00:00,144.2,69.7,290.8,3.7,39.8,32.6
2017-11-15 14:00:00,94.3,64.7,209.2,3.2,33.5,23.8
2017-11-15 15:00:00,157.3,66.6,307.7,1.8,41.0,27.3
2017-11-15 16:00:00,146.5,71.1,295.7,2.7,39.1,27.4
2017-11-15 17:00:00,141.8,67.5,285.2,2.3,37.3,24.2
2017-11-15 18:00:00,156.9,69.6,310.2,2.7,42.8,27.9
2017-11-15 19:00:00,157.6,70.6,312.2,2.3,42.3,32.6
2017-11-15 20:00:00,131.8,63.6,265.6,3.2,35.3,28.1
2017-11-15 21:00:00,129.1,59.2,257.1,2.3,33.4,25.9
2017-11-15 22:00:00,119.4,53.5,236.5,2.8,35.5,28.3
2017-11-15 23:00:00,119.0,47.5,230.0,2.3,35.4,25.9
2017-11-16 00:00:00,91.2,41.2,181.1,2.9,32.4,25.7
2017-11-16 01:00:00,33.1,32.9,83.7,6.1,26.2,23.2
2017-11-16 02:00:00,2.0,29.1,32.3,9.5,19.2,16.4
2017-11-16 03:00:00,0.0,16.1,16.2,20.9,16.6,11.6
2017-11-16 04:00:00,10.1,26.3,41.7,15.2,13.8,10.9
2017-11-16 05:00:00,20.1,27.9,58.7,18.6,16.0,12.6
2017-11-16 06:00:00,15.4,31.6,55.3,19.0,15.1,9.9
2017-11-16 07:00:00,31.2,45.0,92.8,14.3,16.6,10.8
2017-11-16 08:00:00,56.7,61.6,148.4,12.8,17.5,11.1
2017-11-16 09:00:00,48.3,54.4,128.4,13.3,22.5,11.4
2017-11-16 10:00:00,36.9,44.8,101.3,18.1,18.0,11.2
2017-11-16 11:00:00,36.7,38.7,94.9,22.7,18.2,9.4
2017-11-16 12:00:00,24.5,33.7,71.2,19.5,14.1,7.9
2017-11-16 13:00:00,25.5,35.2,74.2,23.8,17.3,9.9
2017-11-16 14:00:00,25.1,35.2,73.7,25.7,14.5,8.4
2017-11-16 15:00:00,42.9,52.6,118.3,20.0,17.6,10.3
2017-11-16 16:00:00,55.6,66.6,151.9,10.0,22.1,10.9
2017-11-16 17:00:00,-0.3,20.6,20.1,42.5,9.0,5.0
2017-11-16 18:00:00,0.4,23.6,24.2,44.4,11.8,3.4
2017-11-16 19:00:00,-1.3,27.2,25.2,39.1,10.7,5.2
2017-11-16 20:00:00,4.1,51.1,57.3,18.6,12.3,5.9
2017-11-16 21:00:00,0.4,34.2,34.7,28.6,15.5,8.3
2017-11-16 22:00:00,1.7,48.2,50.8,15.7,19.0,10.9
2017-11-16 23:00:00,6.4,48.0,57.8,14.8,19.5,10.0
2017-11-17 00:00:00,1.8,42.2,45.0,15.7,18.5,9.6
2017-11-17 01:00:00,11.2,49.2,66.3,11.9,18.8,9.7
2017-11-17 02:00:00,16.1,48.6,73.3,11.4,18.4,10.2
2017-11-17 03:00:00,12.1,45.3,63.8,10.5,20.0,11.2
2017-11-17 04:00:00,27.5,46.7,88.8,6.1,19.8,10.2
2017-11-17 05:00:00,81.3,60.2,184.9,3.3,25.9,14.5
2017-11-17 06:00:00,172.6,65.9,330.4,2.8,29.0,16.5
2017-11-17 07:00:00,218.3,82.3,417.0,3.3,33.3,18.1
2017-11-17 08:00:00,262.7,81.2,484.0,2.3,34.7,19.7
2017-11-17 09:00:00,182.2,80.2,359.5,3.8,36.6,21.0
2017-11-17 10:00:00,193.8,84.3,381.5,4.2,44.3,23.5
2017-11-17 11:00:00,60.2,70.1,162.5,11.9,34.9,19.2
2017-11-17 12:00:00,47.5,60.1,132.9,17.6,25.3,11.1
2017-11-17 13:00:00,31.5,50.1,98.4,24.3,14.6,6.8
2017-11-17 14:00:00,37.2,55.9,112.9,23.4,18.8,10.4
2017-11-17 15:00:00,55.9,75.4,161.0,15.2,17.3,9.7
2017-11-17 16:00:00,41.2,81.4,144.6,11.4,18.6,5.7
2017-11-17 17:00:00,91.2,98.8,238.6,3.3,24.7,12.7
2017-11-17 18:00:00,172.3,108.0,372.2,3.3,34.2,18.0
2017-11-17 19:00:00,170.6,105.6,367.1,2.3,31.8,20.3
2017-11-17 20:00:00,96.9,97.1,245.6,2.8,33.8,18.3
2017-11-17 21:00:00,79.8,88.7,211.1,3.3,38.9,22.5
2017-11-17 22:00:00,60.8,86.8,180.1,3.3,32.8,21.2
2017-11-17 23:00:00,42.5,81.9,147.1,2.4,32.1,20.1
2017-11-18 00:00:00,21.9,74.3,107.9,3.0,26.8,16.2
2017-11-18 01:00:00,11.3,59.2,76.5,10.0,21.9,12.0
2017-11-18 02:00:00,5.5,48.5,56.9,17.2,16.8,10.3
2017-11-18 03:00:00,3.2,37.5,42.3,22.9,15.4,8.3
2017-11-18 04:00:00,3.2,26.9,31.8,29.6,15.8,7.7
2017-11-18 05:00:00,9.5,28.2,42.8,28.2,17.7,11.0
2017-11-18 06:00:00,14.2,33.6,55.3,25.8,15.5,8.4
2017-11-18 07:00:00,22.5,38.4,72.8,26.3,15.2,9.5
2017-11-18 08:00:00,20.5,35.9,67.3,30.1,14.8,7.2
2017-11-18 09:00:00,32.5,43.6,93.4,25.8,20.5,9.4
2017-11-18 10:00:00,23.8,39.8,76.4,27.2,206.7,25.9
2017-11-18 11:00:00,21.5,35.9,68.8,31.0,32.8,9.1
2017-11-18 12:00:00,29.1,41.7,86.4,24.4,18.3,9.7
2017-11-18 13:00:00,45.1,51.7,120.9,15.8,17.9,10.6
2017-11-18 14:00:00,50.4,57.1,134.4,10.5,21.5,14.3
2017-11-18 15:00:00,36.1,61.1,116.5,6.2,18.8,12.4
2017-11-18 16:00:00,36.8,58.6,115.0,16.2,11.0,9.0
2017-11-18 17:00:00,62.4,72.9,168.5,11.9,14.3,8.5
2017-11-18 18:00:00,84.0,82.3,211.0,8.1,19.3,11.6
2017-11-18 19:00:00,85.3,80.7,211.5,6.7,21.7,15.0
2017-11-18 20:00:00,41.4,68.0,131.5,10.0,16.9,10.7
2017-11-18 21:00:00,31.1,58.7,106.5,13.9,16.5,10.1
2017-11-18 22:00:00,31.5,57.2,105.5,12.4,19.9,10.5
2017-11-18 23:00:00,30.1,53.3,99.5,14.3,20.0,10.6
2017-11-19 00:00:00,22.8,49.5,84.4,17.0,14.4,6.9
2017-11-19 01:00:00,9.1,37.8,51.7,23.4,14.9,7.4
2017-11-19 02:00:00,6.9,38.4,48.9,22.0,13.1,8.8
2017-11-19 03:00:00,4.9,29.4,36.9,28.2,13.9,7.1
2017-11-19 04:00:00,4.9,27.9,35.4,31.5,10.2,6.1
2017-11-19 05:00:00,9.6,31.2,45.9,27.7,11.7,5.7
2017-11-19 06:00:00,13.9,34.6,55.9,26.3,10.5,4.7
2017-11-19 07:00:00,29.1,43.8,88.4,20.6,10.4,4.1
2017-11-19 08:00:00,28.8,46.8,90.9,22.9,9.6,4.6
2017-11-19 09:00:00,30.1,44.7,90.9,23.9,13.4,4.2
2017-11-19 10:00:00,39.7,46.5,107.4,23.4,18.7,6.0
2017-11-19 11:00:00,33.8,45.2,96.9,21.5,15.7,4.0
2017-11-19 12:00:00,59.6,54.5,145.9,14.8,27.1,9.9
2017-11-19 13:00:00,41.1,48.0,110.9,18.2,22.1,7.3
2017-11-19 14:00:00,41.7,58.0,122.0,12.4,22.6,11.4
2017-11-19 15:00:00,40.4,59.6,121.5,12.0,21.4,10.2
2017-11-19 16:00:00,49.3,71.4,147.0,6.7,25.1,11.7
2017-11-19 17:00:00,65.9,75.0,176.0,4.8,30.5,13.6
2017-11-19 18:00:00,42.0,71.1,135.6,4.8,28.6,16.4
2017-11-19 19:00:00,31.1,64.3,112.0,6.2,26.1,16.7
2017-11-19 20:00:00,28.8,65.4,109.6,6.2,26.4,17.0
2017-11-19 21:00:00,27.5,58.4,100.5,11.5,25.2,15.4
2017-11-19 22:00:00,13.6,39.7,60.5,24.9,20.2,11.5
2017-11-19 23:00:00,15.6,45.6,69.5,14.4,18.8,10.7
2017-11-20 00:00:00,5.2,29.1,37.1,26.0,14.6,5.7
2017-11-20 01:00:00,0.3,10.5,11.0,45.1,11.0,4.7
2017-11-20 02:00:00,-0.3,9.8,9.4,46.8,8.0,3.6
2017-11-20 03:00:00,1.7,11.3,13.9,43.5,7.1,3.8
2017-11-20 04:00:00,1.7,10.8,13.4,40.6,8.6,1.7
2017-11-20 05:00:00,10.3,22.7,38.4,31.1,13.5,7.3
2017-11-20 06:00:00,13.6,27.6,48.4,29.2,12.6,7.6
2017-11-20 07:00:00,11.3,29.2,46.4,32.0,11.8,7.9
2017-11-20 08:00:00,20.5,32.5,63.9,31.1,11.1,6.8
2017-11-20 09:00:00,22.5,28.9,63.4,35.4,14.5,8.1
2017-11-20 10:00:00,13.3,23.6,43.9,39.2,14.5,9.1
2017-11-20 11:00:00,17.2,23.0,49.4,40.6,8.4,6.1
2017-11-20 12:00:00,13.6,23.1,43.9,41.6,13.8,4.8
2017-11-20 13:00:00,16.2,27.0,51.9,36.8,15.2,8.5
2017-11-20 14:00:00,14.3,27.6,47.4,35.4,15.3,4.3
2017-11-20 15:00:00,30.8,36.8,84.0,28.7,14.5,6.7
2017-11-20 16:00:00,28.5,37.3,81.0,24.9,10.9,7.1
2017-11-20 17:00:00,20.2,35.5,66.5,25.8,14.1,10.9
2017-11-20 18:00:00,24.8,37.4,75.5,25.8,10.2,5.8
2017-11-20 19:00:00,19.9,33.5,64.0,24.9,15.6,8.3
2017-11-20 20:00:00,22.5,32.4,67.0,25.4,11.2,7.8
2017-11-20 21:00:00,12.3,22.6,41.4,30.1,14.1,10.2
2017-11-20 22:00:00,16.2,19.5,44.4,34.4,18.4,10.3
2017-11-20 23:00:00,5.7,15.2,23.9,37.3,13.0,7.4
2017-11-21 00:00:00,5.7,11.0,19.8,39.4,13.1,5.4
2017-11-21 01:00:00,0.9,5.1,6.4,44.5,13.2,5.3
2017-11-21 02:00:00,1.1,5.2,6.9,44.5,11.9,5.2
2017-11-21 03:00:00,1.8,4.7,7.4,44.9,11.8,6.1
2017-11-21 04:00:00,1.1,5.7,7.4,46.8,11.5,4.2
2017-11-21 05:00:00,6.4,12.2,21.9,44.0,13.2,5.4
2017-11-21 06:00:00,11.6,20.6,38.5,41.1,15.4,4.8
2017-11-21 07:00:00,13.0,25.1,45.0,39.2,13.5,8.1
2017-11-21 08:00:00,21.2,31.0,63.5,35.9,16.0,8.1
2017-11-21 09:00:00,24.5,31.9,69.5,35.9,19.4,8.4
2017-11-21 10:00:00,16.9,24.0,50.0,41.6,19.4,7.9
2017-11-21 11:00:00,16.3,23.0,48.0,42.1,24.5,10.4
2017-11-21 12:00:00,19.9,26.0,56.5,40.6,23.3,11.7
2017-11-21 13:00:00,20.2,24.0,55.0,41.1,18.7,8.7
2017-11-21 14:00:00,20.2,25.0,56.0,41.6,15.2,6.1
2017-11-21 15:00:00,21.2,25.5,58.0,38.3,18.5,8.8
2017-11-21 16:00:00,27.1,33.4,75.0,33.5,18.9,9.5
2017-11-21 17:00:00,16.9,25.0,51.0,36.8,18.1,9.2
2017-11-21 18:00:00,10.7,24.1,40.5,37.3,18.0,10.8
2017-11-21 19:00:00,10.7,22.1,38.5,37.8,17.5,8.1
2017-11-21 20:00:00,7.4,15.6,27.0,42.1,18.3,7.8
2017-11-21 21:00:00,4.8,11.2,18.5,45.4,20.1,10.1
2017-11-21 22:00:00,3.1,8.7,13.5,47.8,15.4,9.6
2017-11-21 23:00:00,3.1,6.2,11.0,50.7,15.7,7.2
2017-11-22 00:00:00,1.4,4.3,6.5,50.2,14.0,5.4
2017-11-22 01:00:00,0.5,4.4,5.2,54.0,12.4,7.4
2017-11-22 02:00:00,-0.8,2.2,1.0,55.9,13.0,6.7
2017-11-22 03:00:00,-0.8,1.7,0.5,59.7,15.8,8.2
2017-11-22 04:00:00,0.2,3.7,4.0,65.0,18.0,8.3
2017-11-22 05:00:00,4.8,8.1,15.5,65.9,19.3,10.5
2017-11-22 06:00:00,5.1,11.7,19.5,62.1,24.9,12.6
2017-11-22 07:00:00,8.7,13.6,27.0,59.7,26.6,15.6
2017-11-22 08:00:00,12.7,20.1,39.5,55.0,26.8,14.7
2017-11-22 09:00:00,8.1,14.1,26.5,56.4,24.2,11.9
2017-11-22 10:00:00,8.4,12.6,25.5,55.9,22.3,10.2
2017-11-22 11:00:00,8.1,12.1,24.5,54.0,26.2,12.6
2017-11-22 12:00:00,6.1,12.6,22.0,56.4,19.8,10.9
2017-11-22 13:00:00,4.8,11.6,19.0,55.0,19.7,11.0
2017-11-22 14:00:00,4.5,10.6,17.5,55.0,23.8,11.2
2017-11-22 15:00:00,11.1,18.6,35.6,47.8,21.7,10.5
2017-11-22 16:00:00,11.1,19.1,36.1,46.4,20.5,10.1
2017-11-22 17:00:00,10.7,18.6,35.1,44.5,17.7,7.8
2017-11-22 18:00:00,6.5,15.1,25.1,42.6,23.8,9.8
2017-11-22 19:00:00,10.1,13.6,29.1,42.1,24.6,10.8
2017-11-22 20:00:00,4.9,8.6,16.1,44.5,23.3,10.2
2017-11-22 21:00:00,3.2,7.6,12.6,47.8,26.6,10.9
2017-11-22 22:00:00,2.6,6.6,10.6,51.1,22.7,11.6
2017-11-22 23:00:00,2.2,6.1,9.6,51.1,18.9,8.2
2017-11-23 00:00:00,1.0,3.6,5.2,52.1,23.3,11.1
2017-11-23 01:00:00,-0.3,3.0,2.6,51.5,19.5,7.4
2017-11-23 02:00:00,-0.7,2.1,1.1,53.5,20.7,7.9
2017-11-23 03:00:00,0.3,1.1,1.6,61.1,17.7,4.9
2017-11-23 04:00:00,0.3,2.1,2.6,63.1,9.4,3.9
2017-11-23 05:00:00,4.2,9.1,15.6,61.6,10.6,5.9
2017-11-23 06:00:00,11.7,14.6,32.6,57.3,11.0,2.3
2017-11-23 07:00:00,13.7,23.1,44.1,47.3,5.7,3.9
2017-11-23 08:00:00,17.6,29.1,56.1,44.5,5.1,-1.1
2017-11-23 09:00:00,23.8,27.0,63.6,45.0,9.0,3.7
2017-11-23 10:00:00,17.6,24.1,51.1,44.0,16.8,2.8
2017-11-23 11:00:00,20.9,19.5,51.6,42.1,8.2,1.9
2017-11-23 12:00:00,13.4,14.6,35.1,41.6,14.2,1.6
2017-11-23 13:00:00,16.0,17.1,41.6,42.6,16.2,5.7
2017-11-23 14:00:00,16.0,18.6,43.1,43.1,14.7,3.5
2017-11-23 15:00:00,14.1,22.6,44.1,42.6,13.8,3.4
2017-11-23 16:00:00,33.6,34.5,86.1,33.5,22.2,7.9
2017-11-23 17:00:00,27.1,35.6,77.1,32.1,19.4,7.3
2017-11-23 18:00:00,28.4,37.6,81.1,31.2,20.8,8.4
2017-11-23 19:00:00,31.0,39.1,86.6,28.3,22.1,8.3
2017-11-23 20:00:00,27.1,43.6,85.2,23.5,23.3,13.2
2017-11-23 21:00:00,27.8,39.1,81.6,26.9,17.0,10.2
2017-11-23 22:00:00,16.3,35.6,60.7,29.2,13.1,6.2
2017-11-23 23:00:00,10.2,29.1,44.7,32.1,13.9,6.3
2017-11-24 00:00:00,15.5,28.9,52.7,29.3,14.2,5.0
2017-11-24 01:00:00,9.4,34.3,48.7,24.2,15.0,7.6
2017-11-24 02:00:00,4.0,27.1,33.2,33.5,7.3,4.7
2017-11-24 03:00:00,6.9,34.7,45.2,28.3,8.1,5.7
2017-11-24 04:00:00,13.1,41.2,61.2,23.5,8.5,3.6
2017-11-24 05:00:00,45.3,63.6,133.2,14.0,12.6,6.5
2017-11-24 06:00:00,75.3,75.1,190.6,5.9,16.8,8.5
2017-11-24 07:00:00,100.7,83.6,238.0,3.6,17.0,8.8
2017-11-24 08:00:00,77.6,73.1,192.0,7.8,17.4,8.5
2017-11-24 09:00:00,35.9,53.1,108.2,16.4,12.8,4.0
2017-11-24 10:00:00,27.1,51.7,93.2,15.5,18.1,9.4
2017-11-24 11:00:00,48.3,59.7,133.6,12.1,14.6,5.8
2017-11-24 12:00:00,29.1,51.2,95.7,15.0,13.1,6.7
2017-11-24 13:00:00,30.4,56.7,103.2,13.6,15.2,4.9
2017-11-24 14:00:00,12.8,54.7,74.3,11.2,17.6,7.1
2017-11-24 15:00:00,24.8,62.7,100.8,5.5,23.1,9.0
2017-11-24 16:00:00,48.6,68.2,142.7,3.1,32.8,15.1
2017-11-24 17:00:00,197.8,92.2,395.5,4.5,40.0,20.5
2017-11-24 18:00:00,317.7,113.8,601.0,3.6,48.9,32.8
2017-11-24 19:00:00,292.0,114.9,562.6,4.0,52.0,34.1
2017-11-24 20:00:00,233.1,98.4,455.9,3.6,45.3,28.4
2017-11-24 21:00:00,266.6,97.0,505.7,3.6,57.1,39.6
2017-11-24 22:00:00,261.7,93.5,494.7,3.1,51.2,39.3
2017-11-24 23:00:00,240.8,86.0,455.3,3.1,52.3,40.0
2017-11-25 00:00:00,198.3,80.6,384.6,3.9,45.2,35.0
2017-11-25 01:00:00,113.8,72.5,247.0,3.3,42.1,31.3
2017-11-25 02:00:00,99.8,68.4,221.4,2.6,36.0,28.9
2017-11-25 03:00:00,80.0,60.8,183.5,2.6,30.5,23.2
2017-11-25 04:00:00,72.5,56.8,168.0,2.6,31.2,24.0
2017-11-25 05:00:00,64.1,56.3,154.6,2.6,29.5,22.9
2017-11-25 06:00:00,57.3,55.3,143.1,2.6,23.4,18.0
2017-11-25 07:00:00,68.0,57.3,161.6,2.6,21.8,15.4
2017-11-25 08:00:00,69.9,60.9,168.1,3.6,21.3,13.7
2017-11-25 09:00:00,60.2,54.8,147.1,7.9,19.6,14.7
2017-11-25 10:00:00,56.0,51.3,137.1,12.2,16.4,11.2
2017-11-25 11:00:00,44.9,46.8,115.7,20.7,20.0,8.8
2017-11-25 12:00:00,51.7,46.3,125.6,22.1,21.1,11.1
2017-11-25 13:00:00,57.6,53.4,141.6,21.2,18.0,6.0
2017-11-25 14:00:00,43.0,46.8,112.7,25.0,15.8,5.5
2017-11-25 15:00:00,40.7,52.3,114.7,22.2,15.4,5.5
2017-11-25 16:00:00,38.1,53.8,112.2,22.6,14.2,6.3
2017-11-25 17:00:00,54.9,63.4,147.7,15.0,16.8,7.9
2017-11-25 18:00:00,42.6,59.3,124.7,17.4,16.1,9.9
2017-11-25 19:00:00,37.8,56.8,114.7,16.0,16.1,9.0
2017-11-25 20:00:00,33.9,58.3,110.3,16.5,17.2,10.5
2017-11-25 21:00:00,26.8,48.7,89.8,20.7,16.3,8.3
2017-11-25 22:00:00,21.9,42.2,75.8,21.2,17.7,11.1
2017-11-25 23:00:00,23.5,42.2,78.3,21.2,16.7,9.4
2017-11-26 00:00:00,16.4,34.3,59.5,26.8,12.9,7.7
2017-11-26 01:00:00,6.9,26.2,36.8,31.2,12.5,8.1
2017-11-26 02:00:00,3.2,23.0,27.9,33.6,13.3,7.3
2017-11-26 03:00:00,4.4,18.5,25.3,36.9,9.8,5.3
2017-11-26 04:00:00,2.2,14.5,17.9,39.8,9.6,4.0
2017-11-26 05:00:00,7.4,20.5,31.8,35.0,9.7,4.0
2017-11-26 06:00:00,9.0,26.6,40.3,30.2,9.7,3.2
2017-11-26 07:00:00,11.9,28.6,46.8,29.8,10.2,5.0
2017-11-26 08:00:00,14.5,33.6,55.8,29.3,10.6,4.6
2017-11-26 09:00:00,23.2,35.7,71.3,29.3,13.5,4.8
2017-11-26 10:00:00,29.7,37.8,83.3,28.8,16.7,6.2
2017-11-26 11:00:00,29.3,37.3,82.3,29.8,16.4,8.0
2017-11-26 12:00:00,49.7,53.5,129.7,27.4,19.7,9.0
2017-11-26 13:00:00,39.0,46.4,106.2,27.4,20.2,4.7
2017-11-26 14:00:00,39.7,46.4,107.2,27.9,17.6,6.0
2017-11-26 15:00:00,31.0,42.8,90.3,26.9,13.8,5.4
2017-11-26 16:00:00,27.7,48.8,91.3,23.6,12.4,6.3
2017-11-26 17:00:00,36.4,59.4,115.3,16.5,18.2,9.9
2017-11-26 18:00:00,33.2,54.9,105.8,17.9,20.4,13.6
2017-11-26 19:00:00,31.9,51.9,100.8,18.4,23.1,14.4
2017-11-26 20:00:00,20.6,38.7,70.3,26.0,16.6,9.7
2017-11-26 21:00:00,16.4,33.2,58.4,31.2,15.6,9.1
2017-11-26 22:00:00,9.3,23.1,37.4,38.8,12.4,8.0
2017-11-26 23:00:00,10.0,16.0,31.4,40.2,9.8,6.5
2017-11-27 00:00:00,5.3,11.5,19.6,43.9,11.6,5.7
2017-11-27 01:00:00,1.8,6.8,9.6,48.3,8.2,2.0
2017-11-27 02:00:00,-0.3,4.4,3.9,49.7,6.2,1.2
2017-11-27 03:00:00,0.7,2.9,3.9,51.6,6.6,0.4
2017-11-27 04:00:00,1.0,2.9,4.4,53.1,5.1,1.7
2017-11-27 05:00:00,6.1,7.5,16.9,51.2,7.5,3.2
2017-11-27 06:00:00,9.4,14.5,28.9,47.4,8.3,3.2
2017-11-27 07:00:00,18.1,24.7,52.4,39.8,7.3,2.8
2017-11-27 08:00:00,23.9,30.3,66.8,34.5,8.6,1.8
2017-11-27 09:00:00,30.3,36.9,83.3,29.8,7.9,4.9
2017-11-27 10:00:00,21.9,33.2,66.9,34.5,8.1,5.0
2017-11-27 11:00:00,15.8,31.2,55.4,37.4,9.8,4.8
2017-11-27 12:00:00,24.2,37.8,74.9,33.1,12.6,7.7
2017-11-27 13:00:00,25.1,39.3,77.9,34.1,14.6,6.9
2017-11-27 14:00:00,34.8,43.5,96.8,34.6,12.7,4.5
2017-11-27 15:00:00,28.0,44.9,87.9,32.2,13.3,5.1
2017-11-27 16:00:00,23.5,44.8,80.9,35.0,11.3,5.2
2017-11-27 17:00:00,27.1,50.4,91.9,28.4,8.6,3.0
2017-11-27 18:00:00,27.1,47.4,88.9,32.7,11.6,6.2
2017-11-27 19:00:00,35.7,55.0,109.8,25.5,13.0,4.7
2017-11-27 20:00:00,32.9,55.0,105.3,25.1,13.8,6.1
2017-11-27 21:00:00,18.1,47.2,74.9,30.3,11.7,5.7
2017-11-27 22:00:00,17.4,44.2,70.9,31.7,10.0,4.0
2017-11-27 23:00:00,14.2,42.2,64.0,27.9,9.2,3.0
2017-11-28 00:00:00,16.0,38.3,62.9,27.4,9.0,3.4
2017-11-28 01:00:00,7.9,23.5,35.6,37.6,8.0,3.7
2017-11-28 02:00:00,3.3,16.9,22.0,39.8,8.3,3.0
2017-11-28 03:00:00,3.6,15.4,21.0,39.3,8.9,3.8
2017-11-28 04:00:00,3.6,15.9,21.5,37.9,7.6,4.2
2017-11-28 05:00:00,23.2,34.3,69.9,23.2,9.3,5.0
2017-11-28 06:00:00,36.4,49.6,105.3,13.7,14.1,7.5
2017-11-28 07:00:00,75.5,73.3,189.1,4.7,15.1,8.5
2017-11-28 08:00:00,102.1,78.9,235.4,3.7,16.0,9.6
2017-11-28 09:00:00,30.9,55.0,102.4,14.2,11.7,7.3
2017-11-28 10:00:00,71.3,64.8,174.1,14.6,14.2,8.9
2017-11-28 11:00:00,78.0,60.9,180.6,13.7,18.3,10.6
2017-11-28 12:00:00,47.6,53.8,126.8,21.8,18.6,9.6
2017-11-28 13:00:00,44.4,51.3,119.3,21.3,20.0,9.0
2017-11-28 14:00:00,16.2,33.7,58.5,36.0,14.8,7.0
2017-11-28 15:00:00,43.7,55.8,122.8,20.8,14.9,4.9
2017-11-28 16:00:00,88.9,84.2,220.5,6.1,18.9,7.4
2017-11-28 17:00:00,53.0,70.0,151.3,10.8,16.6,8.2
2017-11-28 18:00:00,60.0,69.7,161.7,8.9,19.0,8.9
2017-11-28 19:00:00,43.4,61.3,127.8,8.9,17.9,10.2
2017-11-28 20:00:00,36.3,59.1,114.9,7.1,16.4,12.0
2017-11-28 21:00:00,33.5,53.6,104.9,8.9,16.2,11.0
2017-11-28 22:00:00,22.9,43.8,79.0,12.7,14.4,8.5
2017-11-28 23:00:00,16.8,36.2,62.0,16.5,14.4,7.3
2017-11-29 00:00:00,22.9,38.5,73.6,15.4,13.0,7.2
2017-11-29 01:00:00,5.4,29.4,37.7,23.0,12.7,7.0
2017-11-29 02:00:00,3.1,21.4,26.1,28.9,9.5,4.3
2017-11-29 03:00:00,0.8,18.3,19.6,33.6,9.3,4.4
2017-11-29 04:00:00,2.1,19.8,23.1,35.1,7.9,4.2
2017-11-29 05:00:00,24.8,36.9,74.9,27.0,11.7,5.3
2017-11-29 06:00:00,40.5,54.3,116.3,17.5,12.2,6.3
2017-11-29 07:00:00,43.0,57.4,123.3,15.6,12.2,5.3
2017-11-29 08:00:00,44.3,59.9,127.8,17.0,13.8,5.3
2017-11-29 09:00:00,26.7,45.5,86.4,25.1,12.1,5.7
2017-11-29 10:00:00,14.9,36.2,59.0,30.3,10.7,5.9
2017-11-29 11:00:00,17.8,37.7,65.0,28.4,18.3,6.3
2017-11-29 12:00:00,11.4,34.1,51.6,28.9,10.4,5.2
2017-11-29 13:00:00,7.9,33.5,45.6,30.8,11.9,4.6
2017-11-29 14:00:00,4.7,28.4,35.6,34.6,11.6,5.1
2017-11-29 15:00:00,4.1,30.4,36.6,33.6,11.1,3.5
2017-11-29 16:00:00,6.3,35.9,45.6,28.9,11.7,7.2
2017-11-29 17:00:00,9.2,37.5,51.6,27.9,11.1,7.5
2017-11-29 18:00:00,7.9,39.0,51.1,28.4,11.6,6.1
2017-11-29 19:00:00,2.8,32.8,37.2,35.1,11.2,6.0
2017-11-29 20:00:00,1.5,22.8,25.2,42.2,11.6,7.8
2017-11-29 21:00:00,1.9,25.3,28.2,37.0,15.3,7.9
2017-11-29 22:00:00,3.8,25.9,31.6,34.6,13.9,9.4
2017-11-29 23:00:00,9.8,29.5,44.6,33.2,13.2,4.8
2017-11-30 00:00:00,14.0,33.0,54.4,28.7,12.9,3.6
2017-11-30 01:00:00,11.0,34.2,51.1,27.5,11.9,7.1
2017-11-30 02:00:00,5.7,31.9,40.6,27.5,14.6,6.8
2017-11-30 03:00:00,6.7,26.9,37.1,32.2,10.8,5.9
2017-11-30 04:00:00,6.0,28.4,37.6,32.7,9.2,6.0
2017-11-30 05:00:00,25.1,44.0,82.5,22.7,12.0,7.3
2017-11-30 06:00:00,47.1,61.6,133.8,11.8,19.9,9.7
2017-11-30 07:00:00,61.1,73.1,166.7,8.1,18.4,8.3
2017-11-30 08:00:00,78.6,82.1,202.6,11.8,19.3,6.6
2017-11-30 09:00:00,60.8,71.1,164.2,16.1,22.6,8.4
2017-11-30 10:00:00,,,,,,
2017-11-30 11:00:00,,,,,,
2017-11-30 12:00:00,25.8,38.8,78.3,33.2,9.9,3.3
2017-11-30 13:00:00,23.6,38.2,74.3,31.7,10.2,5.0
2017-11-30 14:00:00,14.3,37.9,59.9,34.1,10.1,5.0
